file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
0_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['A'],['A'],['D'],['D'],['D'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
1_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['A'],['C'],['A'],['A'],['A'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['A'],['B']
2_results/Michigan_distribution3_5cands_TFFF,5.0,['D'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
3_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
4_results/Michigan_distribution3_5cands_TFFF,5.0,['D'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
5_results/Michigan_distribution3_5cands_TFFF,5.0,['B'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
6_results/Michigan_distribution3_5cands_TFFF,5.0,['A'],['A'],['A'],['D'],['D'],['D'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
7_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['E'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['E'],['D']
8_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['B'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
9_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['D'],['B']
10_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
11_results/Michigan_distribution3_5cands_TFFF,5.0,['D'],['E'],['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['E'],['A']
12_results/Michigan_distribution3_5cands_TFFF,5.0,['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['A'],['B']
13_results/Michigan_distribution3_5cands_TFFF,5.0,['A'],['A'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['C'],['D']
14_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
15_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['C'],['E'],['A'],['A'],['A'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
16_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['D'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['B'],['A']
17_results/Michigan_distribution3_5cands_TFFF,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['B'],['A']
18_results/Michigan_distribution3_5cands_TFFF,5.0,['B'],['A'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
19_results/Michigan_distribution3_5cands_TFFF,5.0,['A'],['A'],['A'],['B'],['B'],['B'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
20_results/Michigan_distribution3_5cands_TFFF,5.0,['A'],['B'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['B'],['E']
21_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['A'],['E']
22_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['E'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['A'],['D']
23_results/Michigan_distribution3_5cands_TFFF,5.0,['B'],['E'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['A'],['C']
24_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['E'],['D'],['B'],['B'],['B'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
25_results/Michigan_distribution3_5cands_TFFF,5.0,['C'],['C'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['A'],['B']
26_results/Michigan_distribution3_5cands_TFFF,5.0,['D'],['E'],['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['C'],['A']
27_results/Michigan_distribution3_5cands_TFFF,5.0,['B'],['A'],['C'],['A'],['A'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
28_results/Michigan_distribution3_5cands_TFFF,5.0,['A'],['E'],['D'],['E'],['E'],['E'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
29_results/Michigan_distribution3_5cands_TFFF,5.0,['D'],['B'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
30_results/Michigan_distribution3_5cands_TFFF,5.0,['E'],['C'],['D'],['A'],['A'],['A'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
