file,numCands,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
0_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['E'],['B'],['E'],['E'],['E'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
1_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['E'],['E'],['A'],['A'],['A'],['D'],[],['A'],"['D', 'E', 'B', 'A', 'C']",['B'],['E'],['A'],['B'],['D'],['B']
2_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['B'],['C'],['C'],['C'],['D'],[],['C'],"['D', 'E', 'B', 'A', 'C']",['D'],['D'],['C'],['C'],['D'],['C']
3_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
4_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['B'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['E'],['D']
5_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['B'],['A'],['D'],['D'],['D'],['B'],[],['D'],"['E', 'B', 'A', 'D']",['B'],['B'],['D'],['D'],['B'],['D']
6_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['C'],['C'],['C'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['C'],['A']
7_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['C'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
8_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
9_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['E'],['E'],['C'],['C'],['C'],['E'],[],['C'],"['D', 'E', 'B', 'A', 'C']",['E'],['E'],['C'],['E'],['E'],['E']
10_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['B'],['B'],['B'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['D'],['B']
11_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['C'],['D'],['B'],['B'],['B'],['C'],[],['B'],"['D', 'E', 'B', 'A', 'C']",['D'],['C'],['B'],['B'],['C'],['B']
12_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['D'],['D'],['A'],['A'],['A'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
13_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['B'],['A']
14_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['E'],['C'],['C'],['C'],['C'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
15_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['B'],['E']
16_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['D'],['D'],['D'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
17_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
18_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['D'],['C']
19_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['C'],['C'],['B'],['B'],['B'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
20_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
21_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
22_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['B'],['B'],['B'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
23_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['C'],['C'],['C'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
24_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['B'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
25_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['A'],['C'],['C'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
26_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['A'],['E'],['A'],['A'],['A'],['B'],[],['E'],"['C', 'E', 'B', 'A']",['E'],['C'],['E'],['E'],['B'],['E']
27_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['C'],['B']
28_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['A'],['A'],['B'],['B'],['B'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
29_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['A'],['B'],['A'],['A'],['A'],['C'],[],['B'],"['C', 'B', 'E', 'A']",['B'],['E'],['B'],['B'],['C'],['B']
30_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['E'],['B'],['B'],['B'],['D'],[],['E'],"['E', 'B', 'D']",['D'],['D'],['E'],['E'],['D'],['E']
31_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['D'],['D'],['B'],['B'],['B'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
32_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['D'],['D'],['A'],['A'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
33_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['B'],['D'],['A'],['A'],['A'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['B'],['D']
34_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['A'],['E'],['E'],['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['E'],['A']
35_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['C'],['E'],['C'],['C'],['C'],['B'],[],['E'],"['D', 'E', 'B', 'A', 'C']",['E'],['C'],['E'],['E'],['B'],['E']
36_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
37_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['A'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
38_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['A'],['A'],['A'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['C'],['A']
39_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['B'],['D'],['D'],['D'],['D'],['D'],[],['D'],"['C', 'B', 'A', 'D']",['A'],['B'],['D'],['D'],['C'],['D']
40_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['A'],['D'],['A'],['A'],['A'],['E'],[],['D'],"['E', 'D', 'A']",['A'],['A'],['D'],['D'],['E'],['D']
41_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['D'],['A']
42_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['B'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['D'],['E']
43_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['D'],['D'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
44_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['C'],['B'],['D'],['D'],['D'],['C'],[],['D'],"['D', 'E', 'B', 'A', 'C']",['B'],['C'],['D'],['B'],['C'],['B']
45_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['C'],['C'],['B'],['B'],['B'],['B'],[],['B'],"['D', 'E', 'B', 'A', 'C']",['D'],['C'],['B'],['B'],['A'],['B']
46_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['C'],['C'],['B'],['B'],['B'],['B'],[],['B'],"['D', 'E', 'B', 'A', 'C']",['A'],['C'],['B'],['A'],['B'],['A']
47_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['B'],['B'],['B'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['E'],['B']
48_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['A'],['B'],['B'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
49_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['A'],['A'],['B'],['B'],['B'],['D'],[],['D'],"['D', 'E', 'B', 'A', 'C']",['D'],['A'],['D'],['D'],['D'],['D']
50_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['C'],['C'],['C'],['C'],['C'],[],['C'],"['D', 'E', 'B', 'A', 'C']",['A'],['A'],['C'],['C'],['C'],['C']
51_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['E'],['C'],['A'],['A'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
52_results/Arizona_distribution3_5cands_TTFT,5.0,['B'],['C'],['B'],['C'],['C'],['C'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['B'],['C']
53_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['E'],['D']
54_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['E'],['D'],['E'],['E'],['E'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['E'],['D']
55_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['A'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['E'],['D']
56_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
57_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
58_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['E'],['D'],['C'],['C'],['C'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['A'],['C']
59_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['E'],['E'],['C'],['C'],['C'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
60_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['A'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
61_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['C'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['B'],['A']
62_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['B'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
63_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['E'],['A'],['A'],['A'],['A'],['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
64_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['C'],['C'],['C'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
65_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['E'],['B'],['D'],['D'],['D'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
66_results/Arizona_distribution3_5cands_TTFT,5.0,['A'],['D'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['D'],['B']
67_results/Arizona_distribution3_5cands_TTFT,5.0,['C'],['D'],['C'],['D'],['D'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['D'],['C']
68_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['B'],['E']
69_results/Arizona_distribution3_5cands_TTFT,5.0,['E'],['E'],['C'],['D'],['D'],['D'],['E'],[],['D'],"['C', 'E', 'B', 'D']",['E'],['E'],['D'],['D'],['E'],['D']
70_results/Arizona_distribution3_5cands_TTFT,5.0,['D'],['D'],['D'],['C'],['C'],['C'],['C'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
