file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
0_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['C'],['C'],['C'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
1_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
2_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['B'],['C'],['D'],['E'],['E'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['E'],['B']
3_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['C'],['C'],['C'],['B'],['B'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
4_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['A'],['E'],['D'],['C'],['C'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
5_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['A'],['C'],['B'],['C'],['C'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
6_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['E'],['A'],['A'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
7_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['E'],['E'],['E'],['C'],['C'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
8_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['B'],['B'],['E'],['A'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
9_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['E'],['C'],['C'],['A'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
10_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['A'],['B'],['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
11_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
12_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['B'],['B'],['B'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
13_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['A'],['A'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
14_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['C'],['A'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
15_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['B'],['C'],['C'],['B'],['B'],['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
16_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['D'],['D'],['C'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
17_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
18_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['A'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
19_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['E'],['E'],['A'],['E'],['E'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
20_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['B'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
21_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['E'],['E'],['B'],['E'],['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
22_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['C'],['E'],['E'],['C'],['C'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
23_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['E'],['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
24_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['C'],['E'],['E'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
25_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['C'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
26_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['E'],['E'],['D'],['B'],['E'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
27_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['E'],['B'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
28_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['E'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
29_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['B'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['E'],['B']
30_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['A'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
31_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
32_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['B'],['A'],['E'],['B'],['E'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
33_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['D'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
34_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
35_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['E'],['D'],['B'],['E'],['E'],['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
36_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
37_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['B'],['B'],['B'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
38_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['B'],['B'],['C'],['D'],['D'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['D'],['B']
39_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['C'],['B'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
40_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['B'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
41_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
42_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['D'],['D'],['D'],['C'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
43_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['D'],['A'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
44_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['B'],['B'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
45_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['D'],['D'],['D'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
46_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['B'],['A'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
47_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
48_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['C'],['E'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
49_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['E'],['D'],['D'],['E'],['E'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
50_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['C'],['D'],['D'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
51_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
52_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['C'],['D'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
53_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
54_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['B'],['E'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
55_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['B'],['B'],['B'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
56_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
57_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
58_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['B'],['B'],['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
59_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['C'],['E'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
60_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
61_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
62_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['A'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
63_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['A'],['D'],['D'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
64_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['C'],['C'],['E'],['B'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
65_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['D'],['A'],['A'],['B'],['B'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['B'],['D']
66_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['A'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
67_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
68_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['E'],['C'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
69_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['B'],['B'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
70_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['E'],['D'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
71_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['D'],['D'],['A'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
72_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['D'],['D'],['B'],['C'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
73_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['D'],['D'],['D'],['B'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
74_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
75_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['B'],['B'],['B'],['E'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
76_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['B'],['B'],['B'],['E'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
77_results/Michigan_distribution3_5cands_FFTF,5.0,['A'],['B'],['B'],['B'],['D'],['D'],['D'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['D'],['B']
78_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['C'],['A'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
79_results/Michigan_distribution3_5cands_FFTF,5.0,['D'],['E'],['D'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
80_results/Michigan_distribution3_5cands_FFTF,5.0,['E'],['D'],['E'],['E'],['B'],['D'],['E'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D'],['D']
81_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['E'],['C'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
82_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['E'],['A'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
83_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['A'],['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
84_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['E'],['E'],['C'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E'],['E']
85_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['C'],['B'],['B'],['C'],['C'],['B'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C'],['C']
86_results/Michigan_distribution3_5cands_FFTF,5.0,['B'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
87_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['A'],['A'],['C'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A'],['A']
88_results/Michigan_distribution3_5cands_FFTF,5.0,['C'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B'],['B']
