voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
20,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
21,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
22,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
23,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
24,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
25,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
26,Duncan McFARLANE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
