Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,Num cands,Num seats
ST LOUIS PARK W-2 P-08 ISD 283,153468,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153469,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153471,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153472,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153473,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153474,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153475,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153477,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153478,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153479,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153480,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153481,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153482,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153483,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153484,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153485,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153486,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153487,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153488,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153489,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153490,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153491,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153492,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153493,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153494,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153495,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153496,ST LOUIS PARK W-2 P-08,writein,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153498,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153499,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153500,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153501,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153502,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153503,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153504,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153505,ST LOUIS PARK W-2 P-08,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153506,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153507,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153508,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153509,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153510,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153511,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153512,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153513,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153514,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153515,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153516,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153517,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153518,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153519,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153520,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153521,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153522,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153523,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153524,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153525,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153526,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153527,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153528,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153529,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153530,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153531,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153532,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153533,ST LOUIS PARK W-2 P-08,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153534,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153535,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153536,ST LOUIS PARK W-2 P-08,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153537,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153538,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153539,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153540,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153541,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153542,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153543,ST LOUIS PARK W-2 P-08,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153544,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153545,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153546,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153547,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153548,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153549,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153550,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153551,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153552,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153553,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153554,ST LOUIS PARK W-2 P-08,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153555,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153556,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153557,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153558,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153559,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153560,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153561,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153562,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153563,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153564,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153565,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153566,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153567,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153568,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153569,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,writein,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153570,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153571,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153572,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153573,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153574,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153575,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153576,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153577,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153578,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153579,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153580,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153581,ST LOUIS PARK W-2 P-08,John Basill,writein,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153582,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153583,ST LOUIS PARK W-2 P-08,writein,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153584,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153585,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153586,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153587,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153588,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153589,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153590,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153591,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153592,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153593,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153594,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153595,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153596,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153597,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153598,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153599,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153600,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153601,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153602,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153603,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153604,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153605,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153606,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153607,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153608,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153609,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153610,ST LOUIS PARK W-2 P-08,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153611,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153612,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153613,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153614,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153615,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153616,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153617,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153618,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153619,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153620,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153621,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153622,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153623,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153624,ST LOUIS PARK W-2 P-08,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153625,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153626,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153627,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,John Basill,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153628,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153629,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153630,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153631,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153632,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153633,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153634,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153635,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153636,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153637,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153638,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153639,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153640,ST LOUIS PARK W-2 P-08,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153641,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153642,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153643,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153644,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153645,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153646,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153647,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153648,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153649,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153650,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153651,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153652,ST LOUIS PARK W-2 P-08,writein,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153653,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153654,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153655,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153656,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153657,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153658,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153659,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153660,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153661,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153662,ST LOUIS PARK W-2 P-08,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153663,ST LOUIS PARK W-2 P-08,John Basill,Lynette Lungay Dumalag,skipped,3,1
ST LOUIS PARK W-2 P-08 ISD 283,153664,ST LOUIS PARK W-2 P-08,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153665,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153666,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153667,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153668,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153669,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153670,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153671,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153672,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153673,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153674,ST LOUIS PARK W-2 P-07,John Basill,skipped,skipped,3,1
ST LOUIS PARK W-2 P-07 ISD 283,153675,ST LOUIS PARK W-2 P-07,Lynette Lungay Dumalag,skipped,skipped,3,1
