voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
1,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
2,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
3,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
4,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
5,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
6,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
7,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
8,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
9,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
10,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
11,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
12,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
13,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
14,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
15,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
16,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
17,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
18,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
19,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
20,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
21,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
22,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
23,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
24,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
25,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
26,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
27,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
28,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
29,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
30,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
31,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
32,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
33,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
34,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
35,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
36,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
37,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
38,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
39,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
40,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
41,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
42,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
43,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
44,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
45,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
46,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
47,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
48,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
49,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
50,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
51,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
52,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
53,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
54,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
55,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
56,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
57,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
58,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
59,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
60,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
61,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
62,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
63,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
64,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
65,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
66,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
67,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
68,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
69,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
70,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
71,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
72,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
73,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
74,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
75,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
76,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
77,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
78,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
79,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
80,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
81,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
82,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
83,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
84,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
85,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
86,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
87,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
88,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
89,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
90,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
91,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
92,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
93,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
94,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
95,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
96,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
97,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
98,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
99,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
100,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
101,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
102,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
103,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
104,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
105,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
106,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
107,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
108,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
109,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
110,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
111,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
112,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
113,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
114,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
115,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
116,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
117,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
118,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
119,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
120,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
121,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
122,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
123,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
124,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
125,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
126,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
127,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
128,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
129,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
130,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
131,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
132,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
133,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
134,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
135,Susan MURRAY (LD),skipped,skipped,skipped,skipped,,5
