6 1
8 1 0
2 1 2 5 0
1 1 3 0
1 1 4 0
2 1 6 0
70 2 0
2 2 1 0
45 2 3 0
9 2 3 4 0
102 2 3 5 0
1 2 3 6 0
1 2 4 1 0
11 2 4 3 0
10 2 4 5 0
3 2 4 6 0
134 2 5 0
5 2 5 1 0
136 2 5 3 0
22 2 5 4 0
1 2 5 6 0
1 2 6 0
2 2 6 3 0
3 2 6 4 0
6007 3 0
28 3 1 0
2 3 1 6 0
143 3 2 0
1 3 2 1 0
42 3 2 4 0
256 3 2 5 0
13 3 2 6 0
168 3 4 0
3 3 4 1 0
43 3 4 2 0
97 3 4 5 0
115 3 4 6 0
2017 3 5 0
21 3 5 1 0
979 3 5 2 0
427 3 5 4 0
56 3 5 6 0
240 3 6 0
4 3 6 1 0
24 3 6 2 0
169 3 6 4 0
44 3 6 5 0
95 4 0
1 4 1 0
7 4 2 0
1 4 2 1 0
7 4 2 3 0
10 4 2 5 0
3 4 2 6 0
53 4 3 0
1 4 3 1 0
9 4 3 2 0
23 4 3 5 0
25 4 3 6 0
13 4 5 0
7 4 5 2 0
12 4 5 3 0
10 4 5 6 0
49 4 6 0
2 4 6 1 0
19 4 6 2 0
37 4 6 3 0
18 4 6 5 0
900 5 0
1 5 1 0
1 5 1 2 0
2 5 1 3 0
551 5 2 0
11 5 2 1 0
257 5 2 3 0
80 5 2 4 0
6 5 2 6 0
857 5 3 0
12 5 3 1 0
300 5 3 2 0
141 5 3 4 0
24 5 3 6 0
21 5 4 0
31 5 4 2 0
35 5 4 3 0
11 5 4 6 0
7 5 6 0
7 5 6 2 0
9 5 6 3 0
22 5 6 4 0
504 6 0
12 6 1 0
1 6 1 2 0
6 6 2 0
4 6 2 3 0
24 6 2 4 0
2 6 2 5 0
122 6 3 0
3 6 3 1 0
1 6 3 2 0
53 6 3 4 0
23 6 3 5 0
197 6 4 0
15 6 4 1 0
106 6 4 2 0
104 6 4 3 0
64 6 4 5 0
16 6 5 0
2 6 5 2 0
21 6 5 3 0
26 6 5 4 0
0
writein
Kati Medford
Linea Palmisano
Bob Reuer
Mike Norton
Ken Salway
