6 1
1 1 0
1 1 2 0
1 1 5 0
764 2 0
6 2 1 0
1 2 1 3 0
1 2 1 6 0
14 2 3 0
15 2 3 4 0
5 2 3 5 0
8 2 3 6 0
41 2 4 0
1 2 4 1 0
11 2 4 3 0
22 2 4 5 0
49 2 4 6 0
119 2 5 0
2 2 5 1 0
13 2 5 3 0
28 2 5 4 0
123 2 5 6 0
418 2 6 0
6 2 6 1 0
35 2 6 3 0
96 2 6 4 0
219 2 6 5 0
127 3 0
3 3 1 0
5 3 2 0
2 3 2 4 0
7 3 2 5 0
5 3 2 6 0
14 3 4 0
1 3 4 1 0
3 3 4 2 0
22 3 4 5 0
7 3 4 6 0
55 3 5 0
3 3 5 1 0
17 3 5 2 0
28 3 5 4 0
18 3 5 6 0
5 3 6 0
7 3 6 2 0
5 3 6 4 0
6 3 6 5 0
36 4 0
13 4 2 0
3 4 2 1 0
1 4 2 3 0
10 4 2 5 0
23 4 2 6 0
5 4 3 0
1 4 3 1 0
6 4 3 2 0
7 4 3 5 0
5 4 5 0
7 4 5 2 0
10 4 5 3 0
7 4 5 6 0
6 4 6 0
6 4 6 2 0
2 4 6 3 0
5 4 6 5 0
401 5 0
1 5 1 0
1 5 1 2 0
89 5 2 0
1 5 2 1 0
22 5 2 3 0
14 5 2 4 0
116 5 2 6 0
37 5 3 0
4 5 3 1 0
11 5 3 2 0
34 5 3 4 0
6 5 3 6 0
8 5 4 0
1 5 4 1 0
14 5 4 2 0
20 5 4 3 0
11 5 4 6 0
40 5 6 0
73 5 6 2 0
17 5 6 3 0
20 5 6 4 0
140 6 0
2 6 1 0
130 6 2 0
2 6 2 1 0
7 6 2 3 0
32 6 2 4 0
106 6 2 5 0
4 6 3 0
1 6 3 1 0
3 6 3 2 0
2 6 3 4 0
3 6 3 5 0
4 6 4 0
17 6 4 2 0
5 6 4 3 0
4 6 4 5 0
19 6 5 0
39 6 5 2 0
9 6 5 3 0
6 6 5 4 0
0
writein
Kevin Reich
Thomas Alessi
Mark Fox
Larry Ranallo
Susan Howitz Hanna
