5 1
33 1 0
10 1 2 0
15 1 2 3 0
7 1 2 4 0
1 1 2 5 0
10 1 3 0
22 1 3 2 0
4 1 3 4 0
1 1 3 5 0
5 1 4 0
4 1 4 2 0
7 1 4 3 0
3 1 4 5 0
2 1 5 0
4 1 5 4 0
102 2 0
14 2 1 0
21 2 1 3 0
11 2 1 4 0
5 2 1 5 0
76 2 3 0
31 2 3 1 0
17 2 3 4 0
18 2 3 5 0
4 2 4 0
6 2 4 1 0
10 2 4 3 0
3 2 4 5 0
9 2 5 0
6 2 5 1 0
11 2 5 3 0
4 2 5 4 0
807 3 0
21 3 1 0
35 3 1 2 0
13 3 1 4 0
3 3 1 5 0
290 3 2 0
118 3 2 1 0
84 3 2 4 0
39 3 2 5 0
7 3 4 0
4 3 4 1 0
9 3 4 2 0
4 3 4 5 0
12 3 5 0
4 3 5 1 0
12 3 5 2 0
3 3 5 4 0
9 4 0
3 4 1 0
3 4 1 2 0
3 4 1 3 0
2 4 1 5 0
1 4 2 0
2 4 2 1 0
1 4 2 3 0
1 4 2 5 0
1 4 3 0
2 4 3 1 0
4 4 5 0
3 4 5 1 0
2 4 5 2 0
2 4 5 3 0
111 5 0
6 5 1 0
1 5 1 2 0
3 5 1 3 0
3 5 1 4 0
6 5 2 0
2 5 2 1 0
8 5 2 3 0
8 5 2 4 0
11 5 3 0
5 5 3 1 0
8 5 3 2 0
7 5 3 4 0
27 5 4 0
20 5 4 1 0
8 5 4 2 0
8 5 4 3 0
0
writein
Allen Kathir
Diane Hofstede
Raymond Wilson Rolfe
Jeffery Cobia
