voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
1,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
2,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
3,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
4,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
5,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
6,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
7,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
8,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
9,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
10,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
11,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Noah KHOGALI Scottish Conservative and Unionist,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,skipped,3
12,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Julia Mary BROWN Scottish Liberal Democrats,Noah KHOGALI Scottish Conservative and Unionist,skipped,3
13,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Julia Mary BROWN Scottish Liberal Democrats,Noah KHOGALI Scottish Conservative and Unionist,skipped,3
14,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Julia Mary BROWN Scottish Liberal Democrats,Noah KHOGALI Scottish Conservative and Unionist,skipped,3
15,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Julia Mary BROWN Scottish Liberal Democrats,Noah KHOGALI Scottish Conservative and Unionist,skipped,3
16,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Julia Mary BROWN Scottish Liberal Democrats,Noah KHOGALI Scottish Conservative and Unionist,skipped,3
17,Rhona BROCK Independent,Roger CARTWRIGHT Independent,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Julia Mary BROWN Scottish Liberal Democrats,Noah KHOGALI Scottish Conservative and Unionist,skipped,3
18,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
19,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
20,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
21,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
22,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
23,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
24,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
25,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
26,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
27,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
28,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
29,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
30,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
31,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
32,Roger CARTWRIGHT Independent,Rhona BROCK Independent,Noah KHOGALI Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
33,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Rhona BROCK Independent,Roger CARTWRIGHT Independent,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,3
34,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Rhona BROCK Independent,Roger CARTWRIGHT Independent,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,3
35,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Rhona BROCK Independent,Roger CARTWRIGHT Independent,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,3
36,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Rhona BROCK Independent,Roger CARTWRIGHT Independent,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,3
37,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Rhona BROCK Independent,Roger CARTWRIGHT Independent,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,3
38,Stewart DONALDSON Scottish National Party (SNP),David WEST Scottish National Party (SNP),Rhona BROCK Independent,Roger CARTWRIGHT Independent,Julia Mary BROWN Scottish Liberal Democrats,skipped,skipped,3
