voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
1,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
2,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
3,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
4,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
5,John KELLAS Scottish National Party (SNP),Ken HARVEY Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Lindsay James Crosbie EASTON Scottish Liberal Democrats,Alasdair BAILEY Scottish Labour Party,Mac ROBERTS Scottish Conservative and Unionist,Angus FORBES Scottish Conservative and Unionist,skipped,3
6,John KELLAS Scottish National Party (SNP),Ken HARVEY Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Lindsay James Crosbie EASTON Scottish Liberal Democrats,Alasdair BAILEY Scottish Labour Party,Mac ROBERTS Scottish Conservative and Unionist,Angus FORBES Scottish Conservative and Unionist,skipped,3
7,John KELLAS Scottish National Party (SNP),Ken HARVEY Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Lindsay James Crosbie EASTON Scottish Liberal Democrats,Alasdair BAILEY Scottish Labour Party,Mac ROBERTS Scottish Conservative and Unionist,Angus FORBES Scottish Conservative and Unionist,skipped,3
8,Ken HARVEY Scottish National Party (SNP),"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",John KELLAS Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,Alasdair BAILEY Scottish Labour Party,Angus FORBES Scottish Conservative and Unionist,Mac ROBERTS Scottish Conservative and Unionist,skipped,3
9,Alasdair BAILEY Scottish Labour Party,Angus FORBES Scottish Conservative and Unionist,Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,3
10,Alasdair BAILEY Scottish Labour Party,Angus FORBES Scottish Conservative and Unionist,Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,3
11,John KELLAS Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,skipped,skipped,skipped,skipped,3
12,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Angus FORBES Scottish Conservative and Unionist,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mac ROBERTS Scottish Conservative and Unionist,skipped,3
19,Lindsay James Crosbie EASTON Scottish Liberal Democrats,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mac ROBERTS Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
20,Lindsay James Crosbie EASTON Scottish Liberal Democrats,Angus FORBES Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Mac ROBERTS Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
21,Alasdair BAILEY Scottish Labour Party,Mac ROBERTS Scottish Conservative and Unionist,Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Lindsay James Crosbie EASTON Scottish Liberal Democrats,Angus FORBES Scottish Conservative and Unionist,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,3
22,John KELLAS Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,Ken HARVEY Scottish National Party (SNP),Alasdair BAILEY Scottish Labour Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Mac ROBERTS Scottish Conservative and Unionist,Angus FORBES Scottish Conservative and Unionist,skipped,3
23,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Roger HUMPHRY Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Alasdair BAILEY Scottish Labour Party,Angus FORBES Scottish Conservative and Unionist,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,Mac ROBERTS Scottish Conservative and Unionist,skipped,skipped,3
26,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Angus FORBES Scottish Conservative and Unionist,Mac ROBERTS Scottish Conservative and Unionist,skipped,3
27,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Angus FORBES Scottish Conservative and Unionist,Mac ROBERTS Scottish Conservative and Unionist,skipped,3
28,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Angus FORBES Scottish Conservative and Unionist,Mac ROBERTS Scottish Conservative and Unionist,skipped,3
29,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Alasdair BAILEY Scottish Labour Party,Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Angus FORBES Scottish Conservative and Unionist,Mac ROBERTS Scottish Conservative and Unionist,skipped,3
30,Mac ROBERTS Scottish Conservative and Unionist,Alasdair BAILEY Scottish Labour Party,Angus FORBES Scottish Conservative and Unionist,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,3
31,Alasdair BAILEY Scottish Labour Party,Angus FORBES Scottish Conservative and Unionist,Mac ROBERTS Scottish Conservative and Unionist,Ken HARVEY Scottish National Party (SNP),John KELLAS Scottish National Party (SNP),Roger HUMPHRY Scottish Green Party,Lindsay James Crosbie EASTON Scottish Liberal Democrats,"Don MARSHALL Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,3
