voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
1,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
2,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
3,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
4,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
5,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
6,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
7,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
8,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
9,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
10,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
11,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
12,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
13,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
14,James Ian GRAHAM Scottish Liberal Democrats,Aziz REHMAN Scottish Conservative and Unionist,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
15,James Ian GRAHAM Scottish Liberal Democrats,Aziz REHMAN Scottish Conservative and Unionist,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
16,Brian LEISHMAN Scottish Labour Party,Aziz REHMAN Scottish Conservative and Unionist,James Ian GRAHAM Scottish Liberal Democrats,Ronnie MCNEIL Scottish Green Party,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),Alan BLACK Alba Party for Independence,skipped,3
17,James Ian GRAHAM Scottish Liberal Democrats,Ronnie MCNEIL Scottish Green Party,Ian MASSIE Scottish National Party (SNP),John REBBECK Scottish National Party (SNP),Aziz REHMAN Scottish Conservative and Unionist,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,skipped,3
18,James Ian GRAHAM Scottish Liberal Democrats,Ian MASSIE Scottish National Party (SNP),Aziz REHMAN Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,3
19,Brian LEISHMAN Scottish Labour Party,James Ian GRAHAM Scottish Liberal Democrats,John REBBECK Scottish National Party (SNP),Alan BLACK Alba Party for Independence,skipped,skipped,skipped,skipped,3
20,John REBBECK Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
21,Ronnie MCNEIL Scottish Green Party,Alan BLACK Alba Party for Independence,John REBBECK Scottish National Party (SNP),Aziz REHMAN Scottish Conservative and Unionist,Ian MASSIE Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,James Ian GRAHAM Scottish Liberal Democrats,skipped,3
22,Ian MASSIE Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Ian MASSIE Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Ian MASSIE Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Ian MASSIE Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Ian MASSIE Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
28,Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
29,Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
30,Brian LEISHMAN Scottish Labour Party,Alan BLACK Alba Party for Independence,Aziz REHMAN Scottish Conservative and Unionist,Ronnie MCNEIL Scottish Green Party,Ian MASSIE Scottish National Party (SNP),James Ian GRAHAM Scottish Liberal Democrats,John REBBECK Scottish National Party (SNP),skipped,3
31,Brian LEISHMAN Scottish Labour Party,Ian MASSIE Scottish National Party (SNP),John REBBECK Scottish National Party (SNP),Aziz REHMAN Scottish Conservative and Unionist,James Ian GRAHAM Scottish Liberal Democrats,Alan BLACK Alba Party for Independence,Ronnie MCNEIL Scottish Green Party,skipped,3
32,John REBBECK Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,Brian LEISHMAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
33,Aziz REHMAN Scottish Conservative and Unionist,John REBBECK Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
34,Aziz REHMAN Scottish Conservative and Unionist,John REBBECK Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
35,Aziz REHMAN Scottish Conservative and Unionist,John REBBECK Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
36,James Ian GRAHAM Scottish Liberal Democrats,Brian LEISHMAN Scottish Labour Party,Ronnie MCNEIL Scottish Green Party,Alan BLACK Alba Party for Independence,Aziz REHMAN Scottish Conservative and Unionist,John REBBECK Scottish National Party (SNP),Ian MASSIE Scottish National Party (SNP),skipped,3
37,John REBBECK Scottish National Party (SNP),Brian LEISHMAN Scottish Labour Party,Ian MASSIE Scottish National Party (SNP),Ronnie MCNEIL Scottish Green Party,Alan BLACK Alba Party for Independence,James Ian GRAHAM Scottish Liberal Democrats,Aziz REHMAN Scottish Conservative and Unionist,skipped,3
