Precinct,rank1,rank2,rank3,Num cands,Num seats
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
MINNETONKA W-4 P-D,Ted Nearman,skipped,skipped,4,1
