voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
39,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
41,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
48,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
49,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
50,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
51,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
52,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
53,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
54,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
55,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
56,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
57,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
58,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
59,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
60,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
61,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
62,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
63,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
64,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
65,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
66,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
67,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
68,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
69,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
70,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
71,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
72,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
73,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
74,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
75,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
76,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
77,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
78,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
79,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
80,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
81,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
82,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
83,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
84,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
85,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
86,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
87,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
88,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
89,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
90,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
91,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
92,Tim BRETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
