voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
1,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
2,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
3,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
4,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
5,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
6,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
7,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
8,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
9,SNP,SNP,Lab,Lab,SFP,skipped,skipped,skipped,skipped,skipped,4,10
10,Lab,SNP,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
11,Lab,SNP,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
12,Lab,SNP,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
13,Lab,SNP,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
14,SNP,SNP,Lab,Eddie MILLAR (Ind),Lab,Grn,Eddie ANDERSON (Ind),SFP,LD,Con,4,10
15,LD,SNP,SNP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,4,10
16,SFP,Eddie ANDERSON (Ind),SNP,Eddie MILLAR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,10
17,Lab,Eddie ANDERSON (Ind),Lab,Eddie MILLAR (Ind),Con,LD,skipped,skipped,skipped,skipped,4,10
18,SNP,SNP,Lab,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,10
19,Lab,Lab,Grn,SNP,SNP,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,4,10
20,SNP,SNP,Lab,Grn,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,skipped,4,10
21,SNP,SNP,Lab,Lab,Grn,LD,skipped,skipped,skipped,skipped,4,10
22,SNP,SNP,Grn,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),LD,SFP,Lab,Lab,Con,4,10
23,SNP,SNP,Grn,LD,Eddie MILLAR (Ind),SFP,Eddie ANDERSON (Ind),Lab,Lab,Con,4,10
24,Con,Lab,Lab,Eddie MILLAR (Ind),LD,Eddie ANDERSON (Ind),skipped,skipped,skipped,skipped,4,10
25,SNP,Eddie ANDERSON (Ind),Lab,SNP,Grn,Eddie MILLAR (Ind),Lab,LD,Con,SFP,4,10
26,SNP,SNP,Grn,LD,Lab,Lab,Eddie ANDERSON (Ind),Eddie MILLAR (Ind),Con,SFP,4,10
27,Grn,Lab,SFP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,4,10
28,SNP,SNP,Eddie MILLAR (Ind),Eddie ANDERSON (Ind),Lab,Lab,LD,Grn,SFP,Con,4,10
29,Lab,SNP,Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,10
