voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Alison ANDREWS (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
