civs/e4119ed4da.csv,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/002b987e0e.csv,9.0,9.0,3.0,9.0,3.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
civs/fe8e8df1f6.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/d277605e04.csv,NULL,4.0,NULL,4.0,NULL,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/79713f1df3.csv,5.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/36b42b323d.csv,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/6a36603563.csv,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
civs/7416608758.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/c46b966c9b.csv,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/c0a2e57b26.csv,2.0,2.0,2.0,2.0,2.0,2.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,2.0
civs/1d56c3efa4.csv,2.0,2.0,2.0,2.0,2.0,1.0,NULL,ERROR,NULL,ERROR,NULL,ERROR,NULL,NULL,2.0
civs/5b0fdc2526.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/ec8b755183.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/f41f8979dd.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/f38262c349.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/f777ef16bf.csv,7.0,7.0,7.0,NULL,7.0,7.0,NULL,ERROR,NULL,ERROR,6.0,ERROR,NULL,NULL,7.0
civs/342bd6eea7.csv,9.0,9.0,7.0,9.0,NULL,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
civs/00515ef6e8.csv,3,3,3,3,3,3,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,3
civs/0ad286a666.csv,8.0,8.0,7.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/85b885c9c4.csv,2,NULL,2,2,2,2,NULL,ERROR,1,ERROR,1,ERROR,NULL,1,2
civs/375feb6ddb.csv,NULL,6,6,6,6,6,NULL,ERROR,6,ERROR,6,ERROR,NULL,6,NULL
civs/aa1b41b208.csv,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/f3c5262afa.csv,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/22ac5892df.csv,11.0,11.0,11.0,11.0,11.0,11.0,NULL,ERROR,NULL,ERROR,9.0,ERROR,NULL,NULL,11.0
civs/44345c0ec9.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/cc46406260.csv,3,NULL,3,3,NULL,1,NULL,ERROR,NULL,ERROR,NULL,ERROR,NULL,NULL,3
civs/10405996cc.csv,6.0,NULL,4.0,7.0,4.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
civs/12009ebe7f.csv,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/fbbbe3ae72.csv,NULL,NULL,5.0,5.0,5.0,2.0,NULL,ERROR,NULL,ERROR,5.0,2.0,NULL,NULL,NULL
civs/cf2adbb8c7.csv,9.0,9.0,9.0,9.0,9.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
civs/772f39b930.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/9bad295c2f.csv,2,2,2,2,NULL,2,2,2,2,2,2,2,2,2,2
civs/21ab3bef6f.csv,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
civs/8b9d6283bf.csv,NULL,6.0,NULL,1.0,NULL,1.0,NULL,ERROR,NULL,ERROR,NULL,ERROR,NULL,NULL,6.0
civs/a46d8a3fc9.csv,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
civs/ade63f642c.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/105a6b1903.csv,5,5,5,5,5,5,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,5
civs/80d4cc708b.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/c76d4fdaca.csv,8,6,8,6,8,8,6,6,6,6,6,6,6,6,6
civs/5b6b3df1d7.csv,10.0,NULL,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
civs/e0f124dd49.csv,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/38385bc46b.csv,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
civs/9cf43b0f8b.csv,4,3,3,NULL,3,NULL,NULL,ERROR,NULL,ERROR,5,ERROR,NULL,3,4
civs/b649caa8e2.csv,6.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/c0771dfce6.csv,NULL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/42ccc4667a.csv,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/c3be3365f7.csv,5.0,5.0,5.0,5.0,5.0,5.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,NULL
civs/30b4916fc2.csv,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/5ec74f9b05.csv,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
civs/845c262c66.csv,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
civs/975987aec1.csv,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/2b8bb6d43a.csv,1,1,1,1,1,NULL,NULL,ERROR,NULL,ERROR,1,ERROR,NULL,1,1
civs/880ced8349.csv,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/c8a5f913da.csv,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/0b624cefd0.csv,6.0,6.0,6.0,3.0,6.0,3.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,6.0
civs/ce763043de.csv,NULL,4.0,4.0,4.0,4.0,4.0,NULL,ERROR,4.0,ERROR,4.0,ERROR,NULL,4.0,4.0
civs/d95937169e.csv,9.0,9.0,8.0,8.0,NULL,8.0,NULL,ERROR,NULL,ERROR,NULL,ERROR,NULL,8.0,9.0
civs/9874fd1603.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/17786271e1.csv,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/c8d8cb3cd7.csv,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
civs/fab11dc966.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/81063b0ad8.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/34d230ee29.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/2bfba1b691.csv,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3
civs/d907b76488.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/e77ea66915.csv,1.0,1.0,1.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/07ba006e21.csv,1.0,NULL,1.0,1.0,1.0,1.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,1.0
civs/0b9415b913.csv,10.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
civs/8e32a983ba.csv,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
civs/417bf33678.csv,7.0,NULL,7.0,4.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/517aa351f6.csv,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
civs/fce7e6b889.csv,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/fc7cb6479e.csv,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/f8523c0bf5.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/86dff5d3c3.csv,9.0,NULL,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
civs/e8e74ee066.csv,1,2,2,9,2,10,9,9,9,9,9,9,9,9,9
civs/676f9f4174.csv,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/d2ecdc924e.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/2c9c40dd0a.csv,NULL,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
civs/b6cb63d9ec.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/5bc94729e1.csv,5,2,5,2,5,5,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,5
civs/176aeb7d1e.csv,3.0,NULL,1.0,1.0,1.0,1.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,1.0
civs/2ff4bea6b7.csv,5.0,NULL,5.0,5.0,5.0,5.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,5.0
civs/e28f76bf6f.csv,6.0,6.0,12.0,9.0,NULL,2.0,NULL,ERROR,10.0,ERROR,10.0,ERROR,NULL,10.0,4.0
civs/d3abdeaed7.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/b23f69f553.csv,18.0,18.0,18.0,14.0,18.0,18.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
civs/f8c9f15bcd.csv,3.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/f1faf34abd.csv,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
civs/5fbac884ca.csv,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
civs/a7fc110a23.csv,9.0,2.0,9.0,6.0,NULL,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
civs/48a8fe64d2.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/b6ec122b70.csv,NULL,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/b4d3d436d0.csv,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
civs/136ad9c8e1.csv,3.0,3.0,3.0,3.0,3.0,3.0,NULL,ERROR,NULL,ERROR,NULL,NULL,NULL,NULL,3.0
civs/310bc64fb5.csv,NULL,5.0,5.0,2.0,NULL,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
civs/d7f099f2ca.csv,5.0,1.0,1.0,1.0,1.0,1.0,NULL,ERROR,1.0,ERROR,1.0,1.0,NULL,1.0,1.0
civs/19855330ee.csv,NULL,5,1,5,1,1,NULL,ERROR,?,ERROR,?,ERROR,NULL,?,5
civs/fa68623142.csv,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
civs/af2806566c.csv,2.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
