rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,Num cands,Num seats
"Lemily Wiggins, Gail","Schuster, Luc","Tauber, Nancy","Harding, Richard, Jr.","Malner, Stefan",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Lemily Wiggins, Gail","Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Schuster, Luc","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Lemily Wiggins, Gail","Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","McGovern, Marc C.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Tauber, Nancy","Fantini, Alfred B.","Malner, Stefan","Nolan, Patricia M.","Schuster, Luc","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,10,6
"Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Tauber, Nancy","Lemily Wiggins, Gail","Fantini, Alfred B.","McGovern, Marc C.",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail","Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Grassi, Joseph G.","Harding, Richard, Jr.","Nolan, Patricia M.","Fantini, Alfred B.","Tauber, Nancy","Schuster, Luc","Malner, Stefan","Lemily Wiggins, Gail",10,6
"McGovern, Marc C.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Lemily Wiggins, Gail","McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.","Grassi, Joseph G.","Malner, Stefan","Fantini, Alfred B.",10,6
"McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Lemily Wiggins, Gail","McGovern, Marc C.","Grassi, Joseph G.","Schuster, Luc",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Schuster, Luc","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Harding, Richard, Jr.","Grassi, Joseph G.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Grassi, Joseph G.","Harding, Richard, Jr.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Grassi, Joseph G.","Schuster, Luc","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","McGovern, Marc C.","Fantini, Alfred B.","Lemily Wiggins, Gail","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Nolan, Patricia M.","Lemily Wiggins, Gail","Tauber, Nancy","Harding, Richard, Jr.",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Grassi, Joseph G.","Tauber, Nancy","Lemily Wiggins, Gail","Nolan, Patricia M.",skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Tauber, Nancy","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Malner, Stefan",10,6
"Schuster, Luc","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Fantini, Alfred B.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Schuster, Luc","McGovern, Marc C.","Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.","Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",10,6
"Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",10,6
"Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.","Harding, Richard, Jr.","Malner, Stefan","Schuster, Luc","Lemily Wiggins, Gail",skipped,skipped,10,6
"McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc","Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Schuster, Luc","Grassi, Joseph G.","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,10,6
"Lemily Wiggins, Gail","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Lemily Wiggins, Gail","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Fantini, Alfred B.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Nolan, Patricia M.","Tauber, Nancy","Harding, Richard, Jr.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,10,6
"Tauber, Nancy","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Schuster, Luc","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Harding, Richard, Jr.","Nolan, Patricia M.","Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Lemily Wiggins, Gail","Nolan, Patricia M.","Harding, Richard, Jr.","McGovern, Marc C.","Grassi, Joseph G.","Tauber, Nancy",skipped,skipped,10,6
"Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","McGovern, Marc C.","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Tauber, Nancy","Fantini, Alfred B.","Malner, Stefan","Schuster, Luc",skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Harding, Richard, Jr.","Schuster, Luc","Fantini, Alfred B.","Lemily Wiggins, Gail",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Harding, Richard, Jr.","Schuster, Luc","Fantini, Alfred B.",skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Tauber, Nancy","Nolan, Patricia M.","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Lemily Wiggins, Gail","McGovern, Marc C.","Schuster, Luc","Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,10,6
"Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Harding, Richard, Jr.","Lemily Wiggins, Gail","Nolan, Patricia M.","Schuster, Luc","Fantini, Alfred B.","Tauber, Nancy","Malner, Stefan","McGovern, Marc C.",10,6
"Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Nolan, Patricia M.","Fantini, Alfred B.","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Schuster, Luc","Nolan, Patricia M.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Schuster, Luc","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Tauber, Nancy","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Harding, Richard, Jr.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Tauber, Nancy","Lemily Wiggins, Gail","Grassi, Joseph G.","Malner, Stefan","McGovern, Marc C.",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Nolan, Patricia M.","Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Lemily Wiggins, Gail","Fantini, Alfred B.","Grassi, Joseph G.","Tauber, Nancy",skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Harding, Richard, Jr.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Tauber, Nancy","Schuster, Luc","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","Tauber, Nancy",skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Schuster, Luc","Lemily Wiggins, Gail","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Schuster, Luc","Harding, Richard, Jr.","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Lemily Wiggins, Gail","Tauber, Nancy","Malner, Stefan",10,6
"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Grassi, Joseph G.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Lemily Wiggins, Gail","Nolan, Patricia M.","Tauber, Nancy","Grassi, Joseph G.","Malner, Stefan","McGovern, Marc C.","Schuster, Luc","Fantini, Alfred B.",10,6
"Fantini, Alfred B.","Tauber, Nancy","Nolan, Patricia M.","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Lemily Wiggins, Gail","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","Tauber, Nancy","Nolan, Patricia M.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.","Nolan, Patricia M.",skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Tauber, Nancy","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","McGovern, Marc C.","Fantini, Alfred B.","Malner, Stefan",skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy","Harding, Richard, Jr.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Schuster, Luc",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Harding, Richard, Jr.","Fantini, Alfred B.","McGovern, Marc C.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","McGovern, Marc C.","Tauber, Nancy","Nolan, Patricia M.","Lemily Wiggins, Gail",skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Schuster, Luc","McGovern, Marc C.","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Fantini, Alfred B.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Fantini, Alfred B.","Harding, Richard, Jr.","McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","McGovern, Marc C.","Lemily Wiggins, Gail","Schuster, Luc","Harding, Richard, Jr.","Tauber, Nancy",skipped,skipped,skipped,10,6
"McGovern, Marc C.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Grassi, Joseph G.","Fantini, Alfred B.","Schuster, Luc","Nolan, Patricia M.",skipped,skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Harding, Richard, Jr.","Tauber, Nancy","Schuster, Luc","Lemily Wiggins, Gail","McGovern, Marc C.",skipped,skipped,skipped,10,6
"McGovern, Marc C.","Tauber, Nancy","Grassi, Joseph G.","Fantini, Alfred B.","Harding, Richard, Jr.","Nolan, Patricia M.","Schuster, Luc",skipped,skipped,10,6
"McGovern, Marc C.","Fantini, Alfred B.","Nolan, Patricia M.","Grassi, Joseph G.","Lemily Wiggins, Gail","Harding, Richard, Jr.","Tauber, Nancy","Schuster, Luc","Malner, Stefan",10,6
"Fantini, Alfred B.","Grassi, Joseph G.",skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy","Fantini, Alfred B.","Grassi, Joseph G.","McGovern, Marc C.","Harding, Richard, Jr.",skipped,skipped,skipped,skipped,10,6
"Nolan, Patricia M.","Grassi, Joseph G.","Schuster, Luc","Lemily Wiggins, Gail","Tauber, Nancy",skipped,skipped,skipped,skipped,10,6
"McGovern, Marc C.","Harding, Richard, Jr.","Schuster, Luc","Tauber, Nancy","Fantini, Alfred B.",skipped,skipped,skipped,skipped,10,6
"Schuster, Luc","McGovern, Marc C.","Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Tauber, Nancy",skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,10,6
"Lemily Wiggins, Gail","Tauber, Nancy","Harding, Richard, Jr.","Malner, Stefan","Schuster, Luc","McGovern, Marc C.",skipped,skipped,skipped,10,6
