voterId,rank1,rank2,rank3,rank4,numSeats,numCands
0,Grn,skipped,skipped,skipped,,4
1,Grn,skipped,skipped,skipped,,4
2,Grn,skipped,skipped,skipped,,4
3,Grn,skipped,skipped,skipped,,4
4,Grn,skipped,skipped,skipped,,4
5,Grn,skipped,skipped,skipped,,4
6,Grn,skipped,skipped,skipped,,4
7,Grn,skipped,skipped,skipped,,4
8,Grn,skipped,skipped,skipped,,4
9,Grn,skipped,skipped,skipped,,4
10,Grn,skipped,skipped,skipped,,4
11,Grn,skipped,skipped,skipped,,4
12,Grn,skipped,skipped,skipped,,4
13,Grn,skipped,skipped,skipped,,4
14,Grn,skipped,skipped,skipped,,4
15,Grn,skipped,skipped,skipped,,4
16,Grn,skipped,skipped,skipped,,4
17,Grn,skipped,skipped,skipped,,4
18,Grn,skipped,skipped,skipped,,4
19,Grn,skipped,skipped,skipped,,4
20,Grn,skipped,skipped,skipped,,4
21,Grn,skipped,skipped,skipped,,4
22,Grn,skipped,skipped,skipped,,4
23,Grn,skipped,skipped,skipped,,4
24,Grn,skipped,skipped,skipped,,4
25,Grn,skipped,skipped,skipped,,4
26,Grn,skipped,skipped,skipped,,4
27,Grn,skipped,skipped,skipped,,4
28,Grn,skipped,skipped,skipped,,4
29,Grn,skipped,skipped,skipped,,4
30,Grn,skipped,skipped,skipped,,4
31,Grn,skipped,skipped,skipped,,4
32,Grn,skipped,skipped,skipped,,4
33,Grn,skipped,skipped,skipped,,4
34,Grn,skipped,skipped,skipped,,4
35,Grn,skipped,skipped,skipped,,4
36,Grn,skipped,skipped,skipped,,4
37,Grn,skipped,skipped,skipped,,4
38,Grn,skipped,skipped,skipped,,4
39,Grn,skipped,skipped,skipped,,4
40,Grn,skipped,skipped,skipped,,4
41,Grn,skipped,skipped,skipped,,4
42,Grn,skipped,skipped,skipped,,4
43,Grn,skipped,skipped,skipped,,4
44,Grn,skipped,skipped,skipped,,4
45,Grn,skipped,skipped,skipped,,4
46,Grn,skipped,skipped,skipped,,4
47,Grn,skipped,skipped,skipped,,4
48,Grn,skipped,skipped,skipped,,4
49,Grn,skipped,skipped,skipped,,4
50,Grn,skipped,skipped,skipped,,4
51,Grn,skipped,skipped,skipped,,4
52,Grn,skipped,skipped,skipped,,4
53,Grn,skipped,skipped,skipped,,4
54,Grn,skipped,skipped,skipped,,4
55,Grn,skipped,skipped,skipped,,4
56,Grn,skipped,skipped,skipped,,4
57,Grn,SNP,skipped,skipped,,4
58,Grn,SNP,skipped,skipped,,4
59,Grn,SNP,skipped,skipped,,4
60,Grn,SNP,skipped,skipped,,4
61,Grn,SNP,skipped,skipped,,4
62,Grn,SNP,skipped,skipped,,4
63,Grn,SNP,skipped,skipped,,4
64,Grn,SNP,skipped,skipped,,4
65,Grn,SNP,skipped,skipped,,4
66,Grn,SNP,skipped,skipped,,4
67,Grn,SNP,skipped,skipped,,4
68,Grn,SNP,skipped,skipped,,4
69,Grn,SNP,skipped,skipped,,4
70,Grn,SNP,skipped,skipped,,4
71,Grn,SNP,skipped,skipped,,4
72,Grn,SNP,skipped,skipped,,4
73,Grn,SNP,skipped,skipped,,4
74,Grn,SNP,skipped,skipped,,4
75,Grn,SNP,skipped,skipped,,4
76,Grn,SNP,skipped,skipped,,4
77,Grn,SNP,skipped,skipped,,4
78,Grn,SNP,skipped,skipped,,4
79,Grn,SNP,skipped,skipped,,4
80,Grn,SNP,skipped,skipped,,4
81,Grn,SNP,skipped,skipped,,4
82,Grn,SNP,skipped,skipped,,4
83,Grn,SNP,skipped,skipped,,4
84,Grn,SNP,skipped,skipped,,4
85,Grn,SNP,skipped,skipped,,4
86,Grn,SNP,skipped,skipped,,4
87,Grn,SNP,skipped,skipped,,4
88,Grn,SNP,skipped,skipped,,4
89,Grn,SNP,skipped,skipped,,4
90,Grn,SNP,skipped,skipped,,4
91,Grn,SNP,skipped,skipped,,4
92,Grn,SNP,skipped,skipped,,4
93,Grn,SNP,skipped,skipped,,4
94,Grn,SNP,skipped,skipped,,4
95,Grn,SNP,skipped,skipped,,4
96,Grn,SNP,skipped,skipped,,4
97,Grn,SNP,skipped,skipped,,4
98,Grn,SNP,skipped,skipped,,4
99,Grn,SNP,skipped,skipped,,4
100,Grn,SNP,skipped,skipped,,4
101,Grn,SNP,skipped,skipped,,4
102,Grn,SNP,skipped,skipped,,4
103,Grn,SNP,skipped,skipped,,4
104,Grn,SNP,skipped,skipped,,4
105,Grn,SNP,skipped,skipped,,4
106,Grn,SNP,skipped,skipped,,4
107,Grn,SNP,skipped,skipped,,4
108,Grn,SNP,skipped,skipped,,4
109,Grn,SNP,skipped,skipped,,4
110,Grn,SNP,skipped,skipped,,4
111,Grn,SNP,skipped,skipped,,4
112,Grn,SNP,skipped,skipped,,4
113,Grn,SNP,skipped,skipped,,4
114,Grn,SNP,skipped,skipped,,4
115,Grn,SNP,skipped,skipped,,4
116,Grn,SNP,skipped,skipped,,4
117,Grn,SNP,skipped,skipped,,4
118,Grn,SNP,skipped,skipped,,4
119,Grn,SNP,skipped,skipped,,4
120,Grn,SNP,skipped,skipped,,4
121,Grn,SNP,skipped,skipped,,4
122,Grn,SNP,skipped,skipped,,4
123,Grn,SNP,skipped,skipped,,4
124,Grn,SNP,skipped,skipped,,4
125,Grn,SNP,skipped,skipped,,4
126,Grn,SNP,skipped,skipped,,4
127,Grn,SNP,skipped,skipped,,4
128,Grn,SNP,skipped,skipped,,4
129,Grn,SNP,Con,skipped,,4
130,Grn,SNP,Con,skipped,,4
131,Grn,SNP,Con,Lab,,4
132,Grn,SNP,Con,Lab,,4
133,Grn,SNP,Con,Lab,,4
134,Grn,SNP,Con,Lab,,4
135,Grn,SNP,Lab,skipped,,4
136,Grn,SNP,Lab,skipped,,4
137,Grn,SNP,Lab,skipped,,4
138,Grn,SNP,Lab,skipped,,4
139,Grn,SNP,Lab,skipped,,4
140,Grn,SNP,Lab,skipped,,4
141,Grn,SNP,Lab,skipped,,4
142,Grn,SNP,Lab,skipped,,4
143,Grn,SNP,Lab,skipped,,4
144,Grn,SNP,Lab,skipped,,4
145,Grn,SNP,Lab,skipped,,4
146,Grn,SNP,Lab,skipped,,4
147,Grn,SNP,Lab,skipped,,4
148,Grn,SNP,Lab,skipped,,4
149,Grn,SNP,Lab,skipped,,4
150,Grn,SNP,Lab,skipped,,4
151,Grn,SNP,Lab,skipped,,4
152,Grn,SNP,Lab,skipped,,4
153,Grn,SNP,Lab,skipped,,4
154,Grn,SNP,Lab,skipped,,4
155,Grn,SNP,Lab,skipped,,4
156,Grn,SNP,Lab,skipped,,4
157,Grn,SNP,Lab,skipped,,4
158,Grn,SNP,Lab,skipped,,4
159,Grn,SNP,Lab,skipped,,4
160,Grn,SNP,Lab,skipped,,4
161,Grn,SNP,Lab,skipped,,4
162,Grn,SNP,Lab,skipped,,4
163,Grn,SNP,Lab,skipped,,4
164,Grn,SNP,Lab,skipped,,4
165,Grn,SNP,Lab,skipped,,4
166,Grn,SNP,Lab,skipped,,4
167,Grn,SNP,Lab,skipped,,4
168,Grn,SNP,Lab,skipped,,4
169,Grn,SNP,Lab,skipped,,4
170,Grn,SNP,Lab,skipped,,4
171,Grn,SNP,Lab,skipped,,4
172,Grn,SNP,Lab,skipped,,4
173,Grn,SNP,Lab,skipped,,4
174,Grn,SNP,Lab,skipped,,4
175,Grn,SNP,Lab,skipped,,4
176,Grn,SNP,Lab,skipped,,4
177,Grn,SNP,Lab,skipped,,4
178,Grn,SNP,Lab,skipped,,4
179,Grn,SNP,Lab,skipped,,4
180,Grn,SNP,Lab,skipped,,4
181,Grn,SNP,Lab,skipped,,4
182,Grn,SNP,Lab,skipped,,4
183,Grn,SNP,Lab,skipped,,4
184,Grn,SNP,Lab,skipped,,4
185,Grn,SNP,Lab,skipped,,4
186,Grn,SNP,Lab,skipped,,4
187,Grn,SNP,Lab,skipped,,4
188,Grn,SNP,Lab,skipped,,4
189,Grn,SNP,Lab,skipped,,4
190,Grn,SNP,Lab,skipped,,4
191,Grn,SNP,Lab,skipped,,4
192,Grn,SNP,Lab,skipped,,4
193,Grn,SNP,Lab,skipped,,4
194,Grn,SNP,Lab,skipped,,4
195,Grn,SNP,Lab,skipped,,4
196,Grn,SNP,Lab,skipped,,4
197,Grn,SNP,Lab,skipped,,4
198,Grn,SNP,Lab,skipped,,4
199,Grn,SNP,Lab,skipped,,4
200,Grn,SNP,Lab,skipped,,4
201,Grn,SNP,Lab,skipped,,4
202,Grn,SNP,Lab,skipped,,4
203,Grn,SNP,Lab,skipped,,4
204,Grn,SNP,Lab,skipped,,4
205,Grn,SNP,Lab,skipped,,4
206,Grn,SNP,Lab,skipped,,4
207,Grn,SNP,Lab,skipped,,4
208,Grn,SNP,Lab,skipped,,4
209,Grn,SNP,Lab,skipped,,4
210,Grn,SNP,Lab,skipped,,4
211,Grn,SNP,Lab,skipped,,4
212,Grn,SNP,Lab,skipped,,4
213,Grn,SNP,Lab,skipped,,4
214,Grn,SNP,Lab,skipped,,4
215,Grn,SNP,Lab,skipped,,4
216,Grn,SNP,Lab,skipped,,4
217,Grn,SNP,Lab,skipped,,4
218,Grn,SNP,Lab,skipped,,4
219,Grn,SNP,Lab,skipped,,4
220,Grn,SNP,Lab,skipped,,4
221,Grn,SNP,Lab,skipped,,4
222,Grn,SNP,Lab,skipped,,4
223,Grn,SNP,Lab,skipped,,4
224,Grn,SNP,Lab,skipped,,4
225,Grn,SNP,Lab,skipped,,4
226,Grn,SNP,Lab,skipped,,4
227,Grn,SNP,Lab,skipped,,4
228,Grn,SNP,Lab,skipped,,4
229,Grn,SNP,Lab,skipped,,4
230,Grn,SNP,Lab,skipped,,4
231,Grn,SNP,Lab,Con,,4
232,Grn,SNP,Lab,Con,,4
233,Grn,SNP,Lab,Con,,4
234,Grn,SNP,Lab,Con,,4
235,Grn,SNP,Lab,Con,,4
236,Grn,SNP,Lab,Con,,4
237,Grn,SNP,Lab,Con,,4
238,Grn,SNP,Lab,Con,,4
239,Grn,SNP,Lab,Con,,4
240,Grn,SNP,Lab,Con,,4
241,Grn,SNP,Lab,Con,,4
242,Grn,SNP,Lab,Con,,4
243,Grn,SNP,Lab,Con,,4
244,Grn,SNP,Lab,Con,,4
245,Grn,SNP,Lab,Con,,4
246,Grn,SNP,Lab,Con,,4
247,Grn,SNP,Lab,Con,,4
248,Grn,SNP,Lab,Con,,4
249,Grn,SNP,Lab,Con,,4
250,Grn,SNP,Lab,Con,,4
251,Grn,SNP,Lab,Con,,4
252,Grn,SNP,Lab,Con,,4
253,Grn,SNP,Lab,Con,,4
254,Grn,SNP,Lab,Con,,4
255,Grn,SNP,Lab,Con,,4
256,Grn,SNP,Lab,Con,,4
257,Grn,SNP,Lab,Con,,4
258,Grn,SNP,Lab,Con,,4
259,Grn,SNP,Lab,Con,,4
260,Grn,SNP,Lab,Con,,4
261,Grn,SNP,Lab,Con,,4
262,Grn,SNP,Lab,Con,,4
263,Grn,SNP,Lab,Con,,4
264,Grn,SNP,Lab,Con,,4
265,Grn,SNP,Lab,Con,,4
266,Grn,SNP,Lab,Con,,4
267,Grn,SNP,Lab,Con,,4
268,Grn,SNP,Lab,Con,,4
269,Grn,SNP,Lab,Con,,4
270,Grn,SNP,Lab,Con,,4
271,Grn,SNP,Lab,Con,,4
272,Grn,SNP,Lab,Con,,4
273,Grn,SNP,Lab,Con,,4
274,Grn,SNP,Lab,Con,,4
275,Grn,SNP,Lab,Con,,4
276,Grn,SNP,Lab,Con,,4
277,Grn,SNP,Lab,Con,,4
278,Grn,SNP,Lab,Con,,4
279,Grn,SNP,Lab,Con,,4
280,Grn,SNP,Lab,Con,,4
281,Grn,SNP,Lab,Con,,4
282,Grn,SNP,Lab,Con,,4
283,Grn,SNP,Lab,Con,,4
284,Grn,Con,skipped,skipped,,4
285,Grn,Con,skipped,skipped,,4
286,Grn,Con,skipped,skipped,,4
287,Grn,Con,skipped,skipped,,4
288,Grn,Con,skipped,skipped,,4
289,Grn,Con,skipped,skipped,,4
290,Grn,Con,SNP,skipped,,4
291,Grn,Con,SNP,skipped,,4
292,Grn,Con,SNP,skipped,,4
293,Grn,Con,SNP,skipped,,4
294,Grn,Con,SNP,Lab,,4
295,Grn,Con,SNP,Lab,,4
296,Grn,Con,SNP,Lab,,4
297,Grn,Con,SNP,Lab,,4
298,Grn,Con,SNP,Lab,,4
299,Grn,Con,SNP,Lab,,4
300,Grn,Con,SNP,Lab,,4
301,Grn,Con,Lab,skipped,,4
302,Grn,Con,Lab,skipped,,4
