voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
1,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
2,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
3,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
4,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
5,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
6,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
7,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
8,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
9,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
10,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
11,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
12,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
13,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
14,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
15,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
16,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
17,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
18,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
19,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
20,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
21,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
22,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
23,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
24,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
25,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
26,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
27,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
28,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
29,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
30,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
31,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
32,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
33,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
34,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
35,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
36,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
37,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
38,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
39,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
40,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
41,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
42,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
43,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
44,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
45,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
46,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
47,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
48,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
49,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
50,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
51,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
52,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
53,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
54,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
55,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
56,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
57,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
58,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
59,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
60,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
61,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
62,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
63,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
64,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
65,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
66,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
67,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
68,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
69,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
70,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
71,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
72,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
73,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
74,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
75,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
76,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
77,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
78,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
79,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
80,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
81,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
82,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
83,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
84,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
85,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
86,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
87,Alan BROWN (Ind),skipped,skipped,skipped,skipped,3,5
88,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
89,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
90,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
91,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
92,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
93,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
94,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
95,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
96,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
97,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
98,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
99,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
100,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
101,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
102,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
103,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
104,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
105,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
106,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
107,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
108,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
109,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
110,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
111,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
112,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
113,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
114,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
115,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
116,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
117,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
118,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
119,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
120,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
121,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
122,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
123,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
124,Alan BROWN (Ind),Con,skipped,skipped,skipped,3,5
125,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
126,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
127,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
128,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
129,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
130,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
131,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
132,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
133,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
134,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
135,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
136,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
137,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
138,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
139,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
140,Alan BROWN (Ind),Con,LD,skipped,skipped,3,5
141,Alan BROWN (Ind),Con,LD,SNP,Lab,3,5
142,Alan BROWN (Ind),Con,LD,SNP,Lab,3,5
143,Alan BROWN (Ind),Con,LD,SNP,Lab,3,5
144,Alan BROWN (Ind),Con,LD,SNP,Lab,3,5
145,Alan BROWN (Ind),Con,LD,Lab,skipped,3,5
146,Alan BROWN (Ind),Con,LD,Lab,SNP,3,5
147,Alan BROWN (Ind),Con,LD,Lab,SNP,3,5
148,Alan BROWN (Ind),Con,LD,Lab,SNP,3,5
149,Alan BROWN (Ind),Con,LD,Lab,SNP,3,5
150,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
151,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
152,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
153,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
154,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
155,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
156,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
157,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
158,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
159,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
160,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
161,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
162,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
163,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
164,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
165,Alan BROWN (Ind),Con,SNP,skipped,skipped,3,5
166,Alan BROWN (Ind),Con,SNP,LD,skipped,3,5
167,Alan BROWN (Ind),Con,SNP,LD,Lab,3,5
168,Alan BROWN (Ind),Con,SNP,LD,Lab,3,5
169,Alan BROWN (Ind),Con,SNP,Lab,skipped,3,5
170,Alan BROWN (Ind),Con,SNP,Lab,LD,3,5
171,Alan BROWN (Ind),Con,SNP,Lab,LD,3,5
172,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
173,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
174,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
175,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
176,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
177,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
178,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
179,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
180,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
181,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
182,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
183,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
184,Alan BROWN (Ind),Con,Lab,skipped,skipped,3,5
185,Alan BROWN (Ind),Con,Lab,LD,SNP,3,5
186,Alan BROWN (Ind),Con,Lab,LD,SNP,3,5
187,Alan BROWN (Ind),Con,Lab,LD,SNP,3,5
188,Alan BROWN (Ind),Con,Lab,LD,SNP,3,5
189,Alan BROWN (Ind),Con,Lab,SNP,skipped,3,5
190,Alan BROWN (Ind),Con,Lab,SNP,LD,3,5
191,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
192,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
193,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
194,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
195,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
196,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
197,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
198,Alan BROWN (Ind),LD,skipped,skipped,skipped,3,5
199,Alan BROWN (Ind),LD,Con,skipped,skipped,3,5
200,Alan BROWN (Ind),LD,Con,skipped,skipped,3,5
201,Alan BROWN (Ind),LD,Con,skipped,skipped,3,5
202,Alan BROWN (Ind),LD,Con,SNP,skipped,3,5
203,Alan BROWN (Ind),LD,Con,SNP,Lab,3,5
204,Alan BROWN (Ind),LD,Con,Lab,skipped,3,5
205,Alan BROWN (Ind),LD,Con,Lab,skipped,3,5
206,Alan BROWN (Ind),LD,Con,Lab,SNP,3,5
207,Alan BROWN (Ind),LD,Con,Lab,SNP,3,5
208,Alan BROWN (Ind),LD,Con,Lab,SNP,3,5
209,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
210,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
211,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
212,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
213,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
214,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
215,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
216,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
217,Alan BROWN (Ind),LD,SNP,skipped,skipped,3,5
218,Alan BROWN (Ind),LD,SNP,Lab,Con,3,5
219,Alan BROWN (Ind),LD,SNP,Lab,Con,3,5
220,Alan BROWN (Ind),LD,SNP,Lab,Con,3,5
221,Alan BROWN (Ind),LD,SNP,Lab,Con,3,5
222,Alan BROWN (Ind),LD,Lab,skipped,skipped,3,5
223,Alan BROWN (Ind),LD,Lab,skipped,skipped,3,5
224,Alan BROWN (Ind),LD,Lab,skipped,skipped,3,5
