voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Kyle DAVIDSON (Grn),Adam SMITH (SNP),Claire BARCLAY (SNP),skipped,skipped,skipped,skipped,skipped,4,8
1,Kyle DAVIDSON (Grn),Adam SMITH (SNP),Claire BARCLAY (SNP),skipped,skipped,skipped,skipped,skipped,4,8
2,Kyle DAVIDSON (Grn),Adam SMITH (SNP),Claire BARCLAY (SNP),skipped,skipped,skipped,skipped,skipped,4,8
3,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Barry MCCULLOCH (Lab),Tom JOHNSTON (SNP),Susan TAYLOR (Lab),Adam SMITH (SNP),skipped,skipped,4,8
4,Claire BARCLAY (SNP),Kyle DAVIDSON (Grn),Tom JOHNSTON (SNP),Paddy HOGG (Ind),Adam SMITH (SNP),Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),David MACPHEE (Con),4,8
5,Claire BARCLAY (SNP),Kyle DAVIDSON (Grn),Tom JOHNSTON (SNP),Paddy HOGG (Ind),Adam SMITH (SNP),Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),David MACPHEE (Con),4,8
6,Tom JOHNSTON (SNP),Claire BARCLAY (SNP),David MACPHEE (Con),Adam SMITH (SNP),Kyle DAVIDSON (Grn),Paddy HOGG (Ind),Susan TAYLOR (Lab),Barry MCCULLOCH (Lab),4,8
7,Claire BARCLAY (SNP),Paddy HOGG (Ind),Tom JOHNSTON (SNP),Adam SMITH (SNP),Kyle DAVIDSON (Grn),skipped,skipped,skipped,4,8
8,Susan TAYLOR (Lab),Barry MCCULLOCH (Lab),Adam SMITH (SNP),Tom JOHNSTON (SNP),Claire BARCLAY (SNP),Kyle DAVIDSON (Grn),Paddy HOGG (Ind),skipped,4,8
9,Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),Tom JOHNSTON (SNP),Claire BARCLAY (SNP),Adam SMITH (SNP),Kyle DAVIDSON (Grn),Paddy HOGG (Ind),David MACPHEE (Con),4,8
10,Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),David MACPHEE (Con),Adam SMITH (SNP),Paddy HOGG (Ind),Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),4,8
11,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
12,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
13,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
14,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
15,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
16,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
17,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
18,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
19,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
20,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
21,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
22,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
23,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
24,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
25,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
26,Kyle DAVIDSON (Grn),Claire BARCLAY (SNP),Tom JOHNSTON (SNP),Adam SMITH (SNP),skipped,skipped,skipped,skipped,4,8
27,Adam SMITH (SNP),Tom JOHNSTON (SNP),Claire BARCLAY (SNP),Paddy HOGG (Ind),Kyle DAVIDSON (Grn),Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),David MACPHEE (Con),4,8
28,Adam SMITH (SNP),Tom JOHNSTON (SNP),Claire BARCLAY (SNP),Paddy HOGG (Ind),Kyle DAVIDSON (Grn),Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),David MACPHEE (Con),4,8
29,Tom JOHNSTON (SNP),Adam SMITH (SNP),Claire BARCLAY (SNP),Barry MCCULLOCH (Lab),Susan TAYLOR (Lab),Kyle DAVIDSON (Grn),skipped,skipped,4,8
30,Paddy HOGG (Ind),Claire BARCLAY (SNP),David MACPHEE (Con),skipped,skipped,skipped,skipped,skipped,4,8
