voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,4,8
1,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,4,8
2,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,skipped,skipped,skipped,skipped,skipped,4,8
3,Agnes MAGOWAN (SNP) Party (SNP),Kenneth DUFFY Scottish (Lab) Party,NATHAN WILSON Scottish (Con) and Unionist,David ROBB (SNP) Party (SNP),skipped,skipped,skipped,skipped,4,8
4,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,David ROBB (SNP) Party (SNP),Agnes MAGOWAN (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,skipped,skipped,skipped,4,8
5,Michael ROSS Scottish (Lab) Party,Agnes MAGOWAN (SNP) Party (SNP),Kenneth DUFFY Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NATHAN WILSON Scottish (Con) and Unionist,David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,NEIL WILSON (UKIP),4,8
6,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
7,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
8,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
9,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
10,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
11,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
12,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
13,Agnes MAGOWAN (SNP) Party (SNP),David ROBB (SNP) Party (SNP),Derek WATSON (Grn) - Think Global Act Local,Kenneth DUFFY Scottish (Lab) Party,Michael ROSS Scottish (Lab) Party,"James Joseph MITCHELL (SFP) Party Pro-Family, Pro-Marriage, Pro-Life",NEIL WILSON (UKIP),NATHAN WILSON Scottish (Con) and Unionist,4,8
