voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
39,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
41,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
48,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
49,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
50,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
51,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
52,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
53,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
54,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
55,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
56,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
57,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
58,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
59,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
60,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
61,Maureen CHALMERS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
62,Maureen CHALMERS (SNP),Alan Henderson FRASER (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
63,Maureen CHALMERS (SNP),Alan Henderson FRASER (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
64,Maureen CHALMERS (SNP),Alan Henderson FRASER (C),Ashley HUBBARD (Sol),skipped,skipped,skipped,skipped,skipped,skipped,3
65,Maureen CHALMERS (SNP),Alan Henderson FRASER (C),Ashley HUBBARD (Sol),skipped,skipped,skipped,skipped,skipped,skipped,3
66,Maureen CHALMERS (SNP),Alan Henderson FRASER (C),Ashley HUBBARD (Sol),skipped,skipped,skipped,skipped,skipped,skipped,3
67,Maureen CHALMERS (SNP),Alan Henderson FRASER (C),Ashley HUBBARD (Sol),Michael MCGLYNN (SNP),Gerry MCMAHON (SSP),Mo RAZZAQ (Lab),Stephen REID (LD),Bert THOMSON (Lab),skipped,3
