voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
1,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
2,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
3,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
4,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
5,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
6,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
7,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
8,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
9,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
10,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
11,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
12,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
13,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
14,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
15,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
16,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
17,Robert ARTHUR (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
18,Robert ARTHUR (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
19,Robert ARTHUR (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
20,Robert ARTHUR (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
21,Robert ARTHUR (Ind),Con,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
22,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,9
23,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,9
24,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,9
25,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),SNP,UKIP,SNP,Lab,Lab,John TAGGART (Ind),4,9
26,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),UKIP,skipped,skipped,skipped,skipped,skipped,4,9
27,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),Lab,Lab,SNP,SNP,skipped,skipped,4,9
28,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),Lab,Lab,John TAGGART (Ind),UKIP,SNP,SNP,4,9
29,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),John TAGGART (Ind),skipped,skipped,skipped,skipped,skipped,4,9
30,Robert ARTHUR (Ind),Con,Robert MCKENDRICK (Ind),John TAGGART (Ind),skipped,skipped,skipped,skipped,skipped,4,9
