voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Grn,LD,Con,Lab,skipped,skipped,skipped,skipped,3,8
1,Lab,LD,Con,Con,Grn,SNP,UKIP,SFP,3,8
2,Grn,SNP,Con,skipped,skipped,skipped,skipped,skipped,3,8
3,Grn,SNP,Con,skipped,skipped,skipped,skipped,skipped,3,8
4,LD,Grn,Lab,SNP,Con,Con,SFP,UKIP,3,8
5,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
6,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
7,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
8,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
9,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
10,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
11,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
12,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
13,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
14,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
15,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
16,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
17,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
18,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
19,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
20,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
21,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
22,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
23,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
24,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
25,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
26,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
27,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
28,Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,3,8
29,SNP,Grn,LD,SFP,Lab,UKIP,Con,Con,3,8
30,Lab,Grn,LD,SNP,Con,Con,UKIP,SFP,3,8
31,Lab,Grn,LD,SNP,Con,Con,UKIP,SFP,3,8
32,Lab,Grn,LD,SNP,Con,Con,UKIP,SFP,3,8
33,Lab,Grn,LD,SNP,Con,Con,UKIP,SFP,3,8
34,SNP,Grn,Lab,LD,Con,Con,UKIP,SFP,3,8
35,SNP,Grn,Lab,LD,Con,Con,UKIP,SFP,3,8
36,SNP,Grn,Lab,LD,Con,Con,UKIP,SFP,3,8
37,SNP,SFP,Lab,Grn,skipped,skipped,skipped,skipped,3,8
38,SFP,Lab,Con,skipped,skipped,skipped,skipped,skipped,3,8
39,Lab,SNP,SFP,LD,Grn,Con,Con,UKIP,3,8
40,LD,SNP,Grn,Lab,skipped,skipped,skipped,skipped,3,8
41,Lab,SNP,SFP,Grn,Con,UKIP,LD,Con,3,8
42,SNP,LD,Con,UKIP,Grn,Lab,SFP,skipped,3,8
