voterId,rank1,rank2,rank3,rank4,rank5,rank6,numSeats,numCands
0,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
1,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
2,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
3,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
4,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
5,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
6,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
7,Altany Steel Andrew CRAIK Scottish (Lab) Party,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),Keith William SMITH Scottish (LD),skipped,skipped,3,6
8,Keith William SMITH Scottish (LD),David CROLL Scottish (Con) and Unionist,Craig WALKER (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Ian ROBERTSON ,Julie Christina FORD (SNP) Party (SNP),3,6
9,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
10,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
11,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
12,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
13,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
14,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
15,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
16,Julie Christina FORD (SNP) Party (SNP),Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),skipped,skipped,skipped,3,6
17,Ian ROBERTSON ,Keith William SMITH Scottish (LD),Altany Steel Andrew CRAIK Scottish (Lab) Party,David CROLL Scottish (Con) and Unionist,Julie Christina FORD (SNP) Party (SNP),Craig WALKER (SNP) Party (SNP),3,6
18,Ian ROBERTSON ,Julie Christina FORD (SNP) Party (SNP),skipped,skipped,skipped,skipped,3,6
19,Ian ROBERTSON ,Julie Christina FORD (SNP) Party (SNP),skipped,skipped,skipped,skipped,3,6
20,Altany Steel Andrew CRAIK Scottish (Lab) Party,Keith William SMITH Scottish (LD),Julie Christina FORD (SNP) Party (SNP),David CROLL Scottish (Con) and Unionist,Ian ROBERTSON ,Craig WALKER (SNP) Party (SNP),3,6
