voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Colin FRASER (Alba),Lesley Rankin BACKHOUSE (SNP),Claire Emily LUXFORD (Grn),Olaf David STANDO (SNP),Anne O'BRIEN (LD),Julie MACDOUGALL (Lab),Kathleen LESLIE (Con),Garry V DOWNIE (SFP),3,9
1,Julie MACDOUGALL (Lab),Anne O'BRIEN (LD),Garry V DOWNIE (SFP),Olaf David STANDO (SNP),Lesley Rankin BACKHOUSE (SNP),skipped,skipped,skipped,skipped,3,9
2,Garry V DOWNIE (SFP),Anne O'BRIEN (LD),Kathleen LESLIE (Con),Julie MACDOUGALL (Lab),skipped,skipped,skipped,skipped,skipped,3,9
3,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Claire Emily LUXFORD (Grn),Anne O'BRIEN (LD),Julie MACDOUGALL (Lab),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),skipped,skipped,skipped,3,9
4,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Claire Emily LUXFORD (Grn),Anne O'BRIEN (LD),Julie MACDOUGALL (Lab),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),skipped,skipped,skipped,3,9
5,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Anne O'BRIEN (LD),Claire Emily LUXFORD (Grn),Julie MACDOUGALL (Lab),skipped,skipped,skipped,skipped,3,9
6,Olaf David STANDO (SNP),Lesley Rankin BACKHOUSE (SNP),Anne O'BRIEN (LD),Kathleen LESLIE (Con),skipped,skipped,skipped,skipped,skipped,3,9
7,Lesley Rankin BACKHOUSE (SNP),Colin FRASER (Alba),Claire Emily LUXFORD (Grn),Olaf David STANDO (SNP),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Anne O'BRIEN (LD),Julie MACDOUGALL (Lab),Garry V DOWNIE (SFP),Kathleen LESLIE (Con),3,9
8,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Claire Emily LUXFORD (Grn),Anne O'BRIEN (LD),Julie MACDOUGALL (Lab),Garry V DOWNIE (SFP),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Colin FRASER (Alba),Kathleen LESLIE (Con),3,9
9,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Claire Emily LUXFORD (Grn),Anne O'BRIEN (LD),Julie MACDOUGALL (Lab),Garry V DOWNIE (SFP),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Colin FRASER (Alba),Kathleen LESLIE (Con),3,9
10,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Claire Emily LUXFORD (Grn),Colin FRASER (Alba),Garry V DOWNIE (SFP),skipped,skipped,skipped,3,9
11,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Claire Emily LUXFORD (Grn),Colin FRASER (Alba),Garry V DOWNIE (SFP),skipped,skipped,skipped,3,9
12,Lesley Rankin BACKHOUSE (SNP),Olaf David STANDO (SNP),Andrew Ewan BENTLEY-STEED Independence for Scotland Party (UNKNOWN),Colin FRASER (Alba),Claire Emily LUXFORD (Grn),Garry V DOWNIE (SFP),Julie MACDOUGALL (Lab),Anne O'BRIEN (LD),Kathleen LESLIE (Con),3,9
