file,count_all
dumgal17-ballots/Nith_dumgal17-09.csv,0.8347631480790749
dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,0.8194690265486726
dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,0.8714765100671141
dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,0.8476022359517505
dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,-1
dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,0.8740711771607352
dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,-1
dumgal17-ballots/Lochar_dumgal17-08.csv,0.8465608465608465
dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,0.8018682399213373
dumgal17-ballots/Abbey_dumgal17-05.csv,0.8845291479820628
dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,0.8302417088251827
dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,-1
"w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",0.8253303964757709
w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,0.8880018248175182
w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,0.838379705400982
w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,0.819847085058936
w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,0.8960462016881386
w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,0.8372266866006354
w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,0.8244318181818182
w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,-1
w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,0.8705859896926894
glasgow12/Ward7Langside_glasgow12-07-recalc.csv,0.8946553059643687
glasgow12/Ward16Canal_glasgow12-16.csv,0.8717085725598891
glasgow12/Ward20Baillieston_glasgow12-20.csv,0.8692307692307693
glasgow12/Ward21NorthEast_glasgow12-21.csv,0.8109921712733663
glasgow12/Ward17Springburn_glasgow12-17.csv,0.37337752002209335
glasgow12/Ward9Calton_glasgow12-09.csv,0.8157758173326414
glasgow12/Ward1Linn_glasgow12-01.csv,0.8860010754615523
glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,0.7641561297416163
glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,0.8557452863749555
glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,0.7875337707448862
glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,0.8073349633251834
glasgow12/Ward12PartickWest_glasgow12-12.csv,0.8496961944355612
glasgow12/Ward5Govan_glasgow12-05.csv,0.6971407758149699
glasgow12/Ward6Pollokshields_glasgow12-06.csv,0.8574660633484162
glasgow12/Ward4Craigton_glasgow12-04.csv,0.8390110679890758
glasgow12/Ward19Shettleston_glasgow12-19.csv,0.8088052271313005
glasgow12/Ward8SouthsideCentral_glasgow12-08.csv,0.8343503230437904
glasgow12/Ward10Anderston-City_glasgow12-10.csv,0.8238756769484342
glasgow12/Ward18EastCentre_glasgow12-18.csv,0.7910868124585818
glasgow12/Ward3GreaterPollok_glasgow12-03.csv,0.7656565656565657
