file,one_two,one_something
dumgal17-ballots/Nith_dumgal17-09.csv,0.741887355464379,0.8347631480790749
dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,0.6548672566371682,0.8194690265486726
dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,0.8208053691275168,0.8714765100671141
dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,0.7478670197116799,0.8476022359517505
dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,-1,-1
dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,0.8083691826359014,0.8740711771607352
dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,-1,-1
dumgal17-ballots/Lochar_dumgal17-08.csv,0.7765180146132528,0.8465608465608465
dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,0.6814159292035398,0.8018682399213373
dumgal17-ballots/Abbey_dumgal17-05.csv,0.7926008968609866,0.8845291479820628
dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,0.7549184935356942,0.8302417088251827
dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,-1,-1
"w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",0.8209251101321586,0.8984581497797357
w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,0.812271897810219,0.8880018248175182
w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,0.8608837970540099,0.9044599018003273
w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,0.7647339917171073,0.8649251353934374
w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,0.7854286983562861,0.8960462016881386
w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,0.7912539712203327,0.8845075686787517
w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,0.781439393939394,0.8693181818181818
w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,-1,-1
w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,0.8673410956289368,0.9236495514411147
glasgow12/Ward7Langside_glasgow12-07-recalc.csv,0.7765298218435321,0.8946553059643687
glasgow12/Ward16Canal_glasgow12-16.csv,0.7976638289447634,0.8717085725598891
glasgow12/Ward20Baillieston_glasgow12-20.csv,0.8166666666666667,0.8692307692307693
glasgow12/Ward21NorthEast_glasgow12-21.csv,0.82537146509027,0.886723118709059
glasgow12/Ward17Springburn_glasgow12-17.csv,0.7931510632421983,0.863849765258216
glasgow12/Ward9Calton_glasgow12-09.csv,0.7444213803840166,0.8157758173326414
glasgow12/Ward1Linn_glasgow12-01.csv,0.8195017028141244,0.8860010754615523
glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,0.7735019241341397,0.8525288620120945
glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,0.7662753468516542,0.8557452863749555
glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,0.7176765727518333,0.7875337707448862
glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,0.8104319478402608,0.8790546047269764
glasgow12/Ward12PartickWest_glasgow12-12.csv,0.7340901822833387,0.8496961944355612
glasgow12/Ward5Govan_glasgow12-05.csv,0.6583500273174285,0.7586960480786742
glasgow12/Ward6Pollokshields_glasgow12-06.csv,0.766321913380737,0.8574660633484162
glasgow12/Ward4Craigton_glasgow12-04.csv,0.7352307028891764,0.8390110679890758
glasgow12/Ward19Shettleston_glasgow12-19.csv,0.8315183571873055,0.8788114499066584
glasgow12/Ward8SouthsideCentral_glasgow12-08.csv,0.7625628140703518,0.8343503230437904
glasgow12/Ward10Anderston-City_glasgow12-10.csv,0.7362844360725218,0.8238756769484342
glasgow12/Ward18EastCentre_glasgow12-18.csv,0.7851225977468522,0.866467859509609
glasgow12/Ward3GreaterPollok_glasgow12-03.csv,0.6867132867132867,0.7656565656565657
glasgow12/Ward11Hillhead_glasgow12-11.csv,0.7789764868603043,0.8769017980636238
w-duns12-ballots/LomondWard_w-duns12-01.csv,0.8355704697986577,0.8885906040268456
w-duns12-ballots/ClydebankCentralWard_w-duns12-05.csv,0.8270676691729323,0.8939014202172096
w-duns12-ballots/ClydebankWaterfrontWard_w-duns12-06.csv,0.739357080799305,0.8467998841587026
w-duns12-ballots/LevenWard_w-duns12-02.csv,0.7671865973425765,0.8529751588677065
w-duns12-ballots/KilpatrickWard_w-duns12-04.csv,0.8422553056699398,0.8945201140323091
w-duns12-ballots/DumbartonWard_w-duns12-03.csv,0.7937185929648242,0.8711055276381909
glasgow24/Ward15Maryhill_Glasgow 2024 by-election Ward 15.csv,-1,-1
glasgow24/Ward21NorthEast_Glasgow 2024 by-election Ward 21.csv,-1,-1
glasgow24/Ward14Drumchapel-Anniesland_Glasgow 2024 by-election Ward 14.csv,-1,-1
glasgow24/Ward23PartickEast-Kelvindale_Glasgow 2024 by-election Ward 23.csv,-1,-1
stirling12-ballots/DunblaneandBridgeofAllanWard_stirling12-03.csv,0.7494407158836689,0.87751677852349
stirling12-ballots/StirlingWestWard_stirling12-05.csv,-1,-1
stirling12-ballots/BannockburnWard_stirling12-07.csv,0.7912274736484189,0.8697721863311799
stirling12-ballots/StirlingEastWard_stirling12-06.csv,0.8040697674418604,0.8773255813953489
stirling12-ballots/TrossachsandTeithWard_stirling12-01.csv,0.7723704866562009,0.8744113029827315
stirling12-ballots/ForthandEndrickWard_stirling12-02.csv,0.7932662051604783,0.8779106356198867
stirling12-ballots/CastleWard_stirling12-04.csv,0.7842283502660861,0.8592162554426706
glasgow2007 preflib/Linn_linn.csv,0.6537153958232151,0.7457503642544925
glasgow2007 preflib/govan_govan.csv,0.5729753139887397,0.6396708531831962
glasgow2007 preflib/Pollokshields_pollokshields.csv,-1,-1
glasgow2007 preflib/SouthsideCentral_southsidecentral.csv,0.5733860342555994,0.6555994729907774
glasgow2007 preflib/Bailliestonward_baillieston.csv,0.6211217909721377,0.7002068378148193
glasgow2007 preflib/Langside_langside.csv,0.6426016260162601,0.7339837398373984
glasgow2007 preflib/Greaterpollok_greater pollok.csv,0.6707999027473863,0.7517627036226598
glasgow2007 preflib/Craigtonward_craigton.csv,0.6271409749670619,0.7144739318652362
glasgow2007 preflib/Canalward_canal.csv,0.6114047287899861,0.6873435326842837
glasgow2007 preflib/NorthEast_north east.csv,0.7077501566743263,0.768957593482348
glasgow2007 preflib/Andersonward_anderston.csv,0.43962722852512154,0.583063209076175
glasgow2007 preflib/Springburn_springburn.csv,0.6307378442706563,0.7014620877252635
glasgow2007 preflib/Partick_partick.csv,0.633754607688257,0.7238020010531859
glasgow2007 preflib/EastCentre_eastcentre.csv,0.612950340798442,0.7100778967867576
glasgow2007 preflib/Newlands_newlands.csv,0.5872110477334134,0.698288802161513
glasgow2007 preflib/Hillhead_hillhead.csv,0.5123756060219443,0.6511865271752998
glasgow2007 preflib/Caltonward_calton.csv,0.5973180076628353,0.6597701149425287
glasgow2007 preflib/Shettleston_shettleston.csv,0.5777729636048526,0.6583622183708839
glasgow2007 preflib/Drumchapel_drumchapel.csv,0.5723006486074017,0.655284242655475
glasgow2007 preflib/Garscadden_garscadden.csv,0.5957594716718805,0.6923879040667362
glasgow2007 preflib/Maryhill_maryhill.csv,0.5186033199771036,0.6393817973669147
fife12-ballots/GlenrothesWestAndKinglassieWard_fife12-14.csv,0.8236380424746076,0.8956602031394275
fife12-ballots/GlenrothesCentralAndThorntonWard_fife12-16.csv,0.8223378045442102,0.8828360251847797
fife12-ballots/RosythWard_fife12-05.csv,0.8003100775193799,0.874108527131783
fife12-ballots/HoweOfFifeAndTayCoastWard_fife12-17.csv,0.697334200260078,0.8257477243172952
fife12-ballots/EastNeukAndLandwardWard_fife12-20.csv,0.6928391959798995,0.8241206030150754
fife12-ballots/LevenKennowayAndLargoWard_fife12-22.csv,0.8086898692086012,0.8931500775881179
fife12-ballots/BurntislandKinghornAndWesternKirkcaldyWard_fife12-10.csv,0.7109605185621686,0.8208603417796111
fife12-ballots/BuckhavenMethilAndWemyssVillagesWard_fife12-23.csv,0.6973004020677771,0.8061458931648477
fife12-ballots/WestFifeAndCoastalVillagesWard_fife12-01.csv,0.8333333333333334,0.8873626373626373
fife12-ballots/InverkeithingAndDalgetyBayWard_fife12-06.csv,0.7874097007223942,0.8826109391124871
fife12-ballots/KirkcaldyNorthWard_fife12-11.csv,0.7988812611238241,0.8863463005339436
fife12-ballots/TayBridgeheadWard_fife12-18.csv,0.7481617647058824,0.8832720588235294
fife12-ballots/CuparWard_fife12-21.csv,-1,-1
fife12-ballots/GlenrothesNorthLeslieAndMarkinchWard_fife12-15.csv,0.8120364484000847,0.890230981140072
fife12-ballots/DunfermlineSouthWard_fife12-04.csv,0.7912609238451935,0.8784019975031211
fife12-ballots/TheLochsWard_fife12-07.csv,0.5656448814343551,0.719491035280509
fife12-ballots/StAndrewsWard_fife12-19.csv,0.6573643410852713,0.8418604651162791
fife12-ballots/DunfermlineNorthWard_fife12-02.csv,0.8316132536664856,0.8897338403041825
fife12-ballots/DunfermlineCentralWard_fife12-03.csv,0.7231958762886598,0.8306701030927836
fife12-ballots/CowdenbeathWard_fife12-08.csv,0.8423307626392459,0.8966009711510997
fife12-ballots/KirkcaldyCentralWard_fife12-12.csv,0.7964831363505332,0.8783511098299221
fife12-ballots/LochgellyAndCardendenWard_fife12-09.csv,0.8495495495495495,0.9006006006006007
fife12-ballots/KirkcaldyEastWard_fife12-13.csv,0.8438279301745636,0.8937032418952618
e-lothian12-ballots/Ward5NorthBerwickCoastal_e-lothian12-05.csv,0.6695652173913044,0.8071146245059289
e-lothian12-ballots/Ward2MusselburghEastandCarberry_e-lothian12-02.csv,0.8278433809819764,0.8993163455562461
e-lothian12-ballots/Ward4Fa'side_e-lothian12-04.csv,0.84439586645469,0.9069952305246423
e-lothian12-ballots/Ward7DunbarandEastLinton_e-lothian12-07.csv,0.779936213395187,0.8576398956219194
e-lothian12-ballots/Ward3Preston-Seton-Gosford_e-lothian12-03.csv,0.8358815560286433,0.8900716082833365
e-lothian12-ballots/Ward6HaddingtonandLammermuir_e-lothian12-06.csv,-1,-1
e-lothian12-ballots/Ward1MusselburghWest_e-lothian12-01.csv,0.8109965635738832,0.9054982817869416
"e-renfs17-ballots/Clarkston,NetherleeandWilliamwood_e-renfs17-4.csv",0.7219478737997257,0.8544581618655692
e-renfs17-ballots/NewtonMearnsSouthandEaglesham_e-renfs17-5.csv,0.8341943009498417,0.8920179970004999
"e-renfs17-ballots/Barrhead,LibosideandUplawmoor_e-renfs17-1.csv",0.6816947311243889,0.8356871265616512
e-renfs17-ballots/NewtonMearnsNorthandNeilston_e-renfs17-2.csv,0.7761194029850746,0.8464818763326226
e-renfs17-ballots/GiffnockandThornliebank_e-renfs17-3.csv,0.8271698113207547,0.8905660377358491
moray22/Ward5-HeldonandLaich_file141902.csv,0.6795918367346939,0.8040816326530612
moray22/Ward8-Forres_file141922.csv,0.8284907183212268,0.9027441485068604
moray22/Ward7-ElginCitySouth_file141915.csv,-1,-1
moray22/Ward6-ElginCityNorth_file141913.csv,-1,-1
moray22/Ward2-KeithandCullen_file141894.csv,0.8058705803869246,0.8745830553702468
moray22/Ward4-FochabersLhanbryde_file141896.csv,0.8637951105937136,0.9278230500582072
moray22/Ward1-SpeysideGlenlivet_file141884.csv,-1,-1
eilean-siar22/Ward9SteòrnabhaghaTuath_ward09_preferenceprofile.csv,-1,-1
eilean-siar22/Ward3UibhistaTuath_ward_03_preferenceprofile.csv,-1,-1
eilean-siar22/Ward10SteòrnabhaghaDeas_ward10_preferenceprofile.csv,0.4489795918367347,0.6204081632653061
eilean-siar22/ward02_preferenceprofile.csv,-1,-1
eilean-siar22/Ward8LochaTuath_ward08_preferenceprofile.csv,-1,-1
eilean-siar22/Ward5SgìrenanLoch_ward_05_preferenceprofile.csv,-1,-1
eilean-siar22/Ward4NaHearadh_ward_04_preferenceprofile.csv,-1,-1
eilean-siar22/Ward7AnTaobhSiaragusNis_ward07_preferenceprofile.csv,0.3712871287128713,0.5965346534653465
glasgow22/Ward15Maryhill_Ward15.csv,0.7382830626450116,0.8556844547563806
glasgow22/Ward20Baillieston_Ward20.csv,0.8059862964298593,0.8936170212765957
glasgow22/Ward22Dennistoun_Ward22.csv,0.7217300677436165,0.8916102136529442
glasgow22/Ward16Canal_Ward16.csv,0.7650786200422436,0.8772588594226708
glasgow22/Ward12VictoriaPark_Ward12.csv,-1,-1
glasgow22/Ward8SouthsideCentral_Ward8.csv,0.6828835926728383,0.8089422887532007
glasgow22/Ward18EastCentre_Ward18.csv,0.8067318132464713,0.8897937024972855
glasgow22/Ward6Pollokshields_Ward6.csv,0.7032927702219041,0.8380458124552612
glasgow22/Ward14Drumchapel-Anniesland_Ward14.csv,0.8116021094744499,0.8887070376432079
glasgow22/Ward19Shettleston_Ward19.csv,0.7511378117604224,0.8683779355543418
glasgow22/Ward2Newlands-Auldburn_Ward2.csv,0.7249197431781701,0.8368780096308186
glasgow22/Ward7Langside_Ward7.csv,0.7220814074847175,0.8766959892649471
glasgow22/Ward17Springburn-Robroyston_Ward17.csv,0.807030001775253,0.882478253151074
glasgow22/Ward13Garscadden-Scotstounhill_Ward13.csv,0.773840769903762,0.8890347039953339
glasgow22/Ward1Linn_Ward1.csv,0.7180272108843537,0.8423469387755103
glasgow22/Ward4Cardonald_Ward4.csv,0.7876220562894888,0.8743538196438828
glasgow22/Ward3GreaterPollok_Ward3.csv,0.7774118292850282,0.8727871552079045
glasgow22/Ward21NorthEast_Ward21.csv,0.8162217659137577,0.8893737166324436
glasgow22/Ward9Calton_Ward9.csv,0.7264383254980972,0.8488918737407656
glasgow22/Ward5Govan_Ward5.csv,0.7270448849396218,0.8466621098200046
glasgow22/Ward11Hillhead_Ward11.csv,-1,-1
glasgow22/Ward10Anderston-City-Yorkhill_Ward10.csv,0.7266630901287554,0.8567596566523605
glasgow22/Ward23PartickEast-Kelvindale_Ward23.csv,0.7912229751532752,0.9193288157470152
aberdeenshire12-ballots/EastGariochWard_aberdeenshire12-12.csv,-1,-1
aberdeenshire12-ballots/MearnsWard_aberdeenshire12-19.csv,0.701091192517537,0.8176149649259548
aberdeenshire12-ballots/EllonandDistrictWard_aberdeenshire12-09.csv,0.7535410764872521,0.8626062322946175
aberdeenshire12-ballots/BanchoryandMidDeesideWard_aberdeenshire12-16.csv,-1,-1
aberdeenshire12-ballots/TroupWard_aberdeenshire12-02.csv,0.7579787234042553,0.8262411347517731
aberdeenshire12-ballots/WesthillandDistrictWard_aberdeenshire12-13.csv,0.8524011299435028,0.9307909604519774
aberdeenshire12-ballots/AboyneUpperDeesideandDonsideWard_aberdeenshire12-15.csv,0.6762468300929839,0.8393913778529163
aberdeenshire12-ballots/FraserburghandDistrictWard_aberdeenshire12-03.csv,0.7217700915564598,0.8326551373346898
aberdeenshire12-ballots/WestGariochWard_aberdeenshire12-10.csv,0.5190751445086705,0.7445086705202312
aberdeenshire12-ballots/TurriffandDistrictWard_aberdeenshire12-07.csv,0.7376330619912336,0.8459611772072636
aberdeenshire12-ballots/HuntlyStrathbogieandHoweofAlfordWard_aberdeenshire12-14.csv,0.7391608391608392,0.8496503496503497
aberdeenshire12-ballots/InverurieandDistrictWard_aberdeenshire12-11.csv,0.7992307692307692,0.87
aberdeenshire12-ballots/PeterheadSouthandCrudenWard_aberdeenshire12-06.csv,0.8048933500627352,0.8569636135508155
aberdeenshire12-ballots/MidFormartineWard_aberdeenshire12-08.csv,0.7763074984247007,0.8714555765595463
aberdeenshire12-ballots/BanffandDistrictWard_aberdeenshire12-01.csv,0.7244565217391304,0.8010869565217391
aberdeenshire12-ballots/StonehavenandLowerDeesideWard_aberdeenshire12-18.csv,0.6104806408544726,0.7286381842456608
aberdeenshire12-ballots/CentralBuchanWard_aberdeenshire12-04.csv,0.7833437695679399,0.8672510958046337
aberdeenshire12-ballots/PeterheadNorthandRattrayWard_aberdeenshire12-05.csv,0.795601552393273,0.8706338939197931
aberdeenshire12-ballots/NorthKincardineWard_aberdeenshire12-17.csv,0.7460526315789474,0.8578947368421053
"sc-borders22/Ward10-Hawick&Denholm_sc borders,2022,ward 10.csv",-1,-1
"sc-borders22/Ward2-TweeddaleEast_sc borders,2022,ward 2.csv",-1,-1
"sc-borders22/Ward8-Kelso&District_sc borders,2022,ward 8.csv",0.7405234657039711,0.8610108303249098
"sc-borders22/Ward9-Jedburgh&District_sc borders,2022,ward 9.csv",0.7647392290249433,0.8356009070294784
"sc-borders22/Ward4-Selkirkshire_sc borders,2022,ward 4.csv",-1,-1
"sc-borders22/Ward1-TweeddaleWest_sc borders,2022,ward 1.csv",0.8160412067696836,0.8852097130242825
"sc-borders22/Ward3-Galashiels&District_sc borders,2022,ward 3.csv",-1,-1
"sc-borders22/Ward6-MidBerwickshire_sc borders,2022,ward 6.csv",0.7608921161825726,0.8381742738589212
"sc-borders22/Ward5-Leaderdale&Melrose_sc borders,2022,ward 5.csv",-1,-1
"sc-borders22/Ward11-Hawick&Hermitage_sc borders,2022,ward 11.csv",-1,-1
"sc-borders22/Ward7-EastBerwickshire_sc borders,2022,ward 7.csv",0.8284398388025331,0.8819804260218768
inverclyde17-ballots/InverclydeWest_inverclyde17-05.csv,-1,-1
inverclyde17-ballots/InverclydeSouth_inverclyde17-07.csv,0.8185328185328186,0.8872586872586873
inverclyde17-ballots/InverclydeEastCentral_inverclyde17-02.csv,0.748020158387329,0.8430525557955364
inverclyde17-ballots/InverclydeSouthWest_inverclyde17-06.csv,0.8108862526168876,0.8792742498255408
inverclyde17-ballots/InverclydeEast_inverclyde17-01.csv,-1,-1
inverclyde17-ballots/InverclydeNorth_inverclyde17-04.csv,0.756244616709733,0.8484065460809647
inverclyde17-ballots/InverclydeCentral_inverclyde17-03.csv,0.7835169008735283,0.8446638815039879
orkney12-ballots/NorthIsles_orkney12-06.csv,-1,-1
orkney12-ballots/KirkwallEast_orkney12-01.csv,-1,-1
orkney12-ballots/KirkwallWestandOrphir_orkney12-02.csv,-1,-1
orkney12-ballots/WestMainland_orkney12-04.csv,-1,-1
"orkney12-ballots/EastMainland,SouthRonaldsayandBurray_orkney12-05.csv",-1,-1
orkney12-ballots/StromnessandSouthIsles_orkney12-03.csv,-1,-1
e-lothian22/Ward3-TranentWallyfordandMacmerry_Ward3.csv,0.8053191489361702,0.8770212765957447
e-lothian22/Ward2-PrestonSetonandGosford_Ward2.csv,0.8048889885624579,0.9006503700381251
e-lothian22/Ward6-DunbarandEastLinton_Ward6.csv,-1,-1
e-lothian22/Ward4-NorthBerwickCoastal_Ward4.csv,0.8257774447358561,0.885724990633196
e-lothian22/Ward5-HaddingtonandLammermuir_Ward5.csv,0.6892332789559543,0.843189233278956
