file,one_change
dumgal17-ballots/Nith_dumgal17-09.csv,0.25811264453562105
dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,0.34513274336283184
dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,0.17919463087248322
dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,0.2521329802883201
dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,-1
dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,0.19163081736409857
dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,-1
dumgal17-ballots/Lochar_dumgal17-08.csv,0.2234819853867473
dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,0.3185840707964602
dumgal17-ballots/Abbey_dumgal17-05.csv,0.20739910313901344
dumgal17-ballots/MidandUpperNithsdale_dumgal17-07.csv,0.2450815064643058
dumgal17-ballots/StranraerandtheRhins_dumgal17-01.csv,-1
"w-lothian17-ballots/Ward2-Broxburn,UphallandWinchburgh_w-lothian17-02.csv",0.1790748898678414
w-lothian17-ballots/Ward6-FauldhouseandtheBreichValley_w-lothian17-06.csv,0.18772810218978103
w-lothian17-ballots/Ward7-WhitburnandBlackburn_w-lothian17-07.csv,0.13911620294599017
w-lothian17-ballots/Ward4-LivingstonSouth_w-lothian17-04.csv,0.23526600828289265
w-lothian17-ballots/Ward1-Linlithgow_w-lothian17-01.csv,0.2145713016437139
w-lothian17-ballots/Ward8-Bathgate_w-lothian17-08.csv,0.20874602877966736
w-lothian17-ballots/Ward5-EastLivingstonandEastCalder_w-lothian17-05.csv,0.21856060606060607
w-lothian17-ballots/Ward9-ArmadaleandBlackridge_w-lothian17-09.csv,-1
w-lothian17-ballots/Ward3-LivingstonNorth_w-lothian17-03.csv,0.13265890437106317
glasgow12/Ward7Langside_glasgow12-07-recalc.csv,0.22347017815646786
glasgow12/Ward16Canal_glasgow12-16.csv,0.20233617105523657
glasgow12/Ward20Baillieston_glasgow12-20.csv,0.18333333333333332
glasgow12/Ward21NorthEast_glasgow12-21.csv,0.17462853490973
glasgow12/Ward17Springburn_glasgow12-17.csv,0.20684893675780172
glasgow12/Ward9Calton_glasgow12-09.csv,0.2555786196159834
glasgow12/Ward1Linn_glasgow12-01.csv,0.1804982971858756
glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,0.22649807586586038
glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,0.23372465314834578
glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,0.2823234272481667
glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,0.1895680521597392
glasgow12/Ward12PartickWest_glasgow12-12.csv,0.26590981771666133
glasgow12/Ward5Govan_glasgow12-05.csv,0.34164997268257147
glasgow12/Ward6Pollokshields_glasgow12-06.csv,0.2336780866192631
glasgow12/Ward4Craigton_glasgow12-04.csv,0.26476929711082364
glasgow12/Ward19Shettleston_glasgow12-19.csv,0.16848164281269445
glasgow12/Ward8SouthsideCentral_glasgow12-08.csv,0.23743718592964824
glasgow12/Ward10Anderston-City_glasgow12-10.csv,0.26371556392747825
glasgow12/Ward18EastCentre_glasgow12-18.csv,0.21487740225314778
glasgow12/Ward3GreaterPollok_glasgow12-03.csv,0.3132867132867133
glasgow12/Ward11Hillhead_glasgow12-11.csv,0.2210235131396957
w-duns12-ballots/LomondWard_w-duns12-01.csv,0.1644295302013423
w-duns12-ballots/ClydebankCentralWard_w-duns12-05.csv,0.17293233082706766
w-duns12-ballots/ClydebankWaterfrontWard_w-duns12-06.csv,0.26064291920069504
w-duns12-ballots/LevenWard_w-duns12-02.csv,0.23281340265742345
w-duns12-ballots/KilpatrickWard_w-duns12-04.csv,0.1577446943300602
w-duns12-ballots/DumbartonWard_w-duns12-03.csv,0.2062814070351759
glasgow24/Ward15Maryhill_Glasgow 2024 by-election Ward 15.csv,-1
glasgow24/Ward21NorthEast_Glasgow 2024 by-election Ward 21.csv,-1
glasgow24/Ward14Drumchapel-Anniesland_Glasgow 2024 by-election Ward 14.csv,-1
glasgow24/Ward23PartickEast-Kelvindale_Glasgow 2024 by-election Ward 23.csv,-1
stirling12-ballots/DunblaneandBridgeofAllanWard_stirling12-03.csv,0.2505592841163311
stirling12-ballots/StirlingWestWard_stirling12-05.csv,-1
stirling12-ballots/BannockburnWard_stirling12-07.csv,0.20877252635158108
stirling12-ballots/StirlingEastWard_stirling12-06.csv,0.19593023255813954
