Precinct,Ballot Style,source_file,rank1,rank2,rank3,numSeats,numCands
AD: 74 ED: 034,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 034,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 034,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 034,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 66 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 043,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 018,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 018,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 018,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 018,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 018,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 058,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 100,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 038,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,writein,Carlina Rivera,Erin Hussein,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 106,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 65 ED: 050,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 069,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 072,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 029,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 032,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 66 ED: 101,DEM ABS Ballot Style 7,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,Carlina Rivera,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,writein,Carlina Rivera,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,skipped,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Carlina Rivera,Erin Hussein,skipped,1,3
AD: 74 ED: 023,DEM ABS Ballot Style 5,2021P1V1_ABS,Erin Hussein,writein,Carlina Rivera,1,3
