Precinct,Ballot Style,source_file,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Gardy Brazela,Mercedes Narcisse,Judy D. Newton,R. Dimple Willabus,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Judy D. Newton,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Gardy Brazela,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Shirley S. Paul,Tiffany Pryor,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Tiffany Pryor,Zuri S. Jackson,Judy D. Newton,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Gardy Brazela,R. Dimple Willabus,Donald J. Cranston,Judy D. Newton,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,Zuri S. Jackson,Judy D. Newton,Donald J. Cranston,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Gardy Brazela,Shirley S. Paul,Judy D. Newton,Zuri S. Jackson,1,9
AD: 59 ED: 056,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Gardy Brazela,Judy D. Newton,Mercedes Narcisse,Tiffany Pryor,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Gardy Brazela,Tiffany Pryor,Judy D. Newton,Donald J. Cranston,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,Donald J. Cranston,Mercedes Narcisse,Zuri S. Jackson,Shirley S. Paul,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Gardy Brazela,Mercedes Narcisse,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Judy D. Newton,Tiffany Pryor,Zuri S. Jackson,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,Gardy Brazela,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Judy D. Newton,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Donald J. Cranston,Shirley S. Paul,Zuri S. Jackson,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Gardy Brazela,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,Shirley S. Paul,Mercedes Narcisse,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Donald J. Cranston,R. Dimple Willabus,Shirley S. Paul,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,Judy D. Newton,Mercedes Narcisse,Gardy Brazela,Shirley S. Paul,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Judy D. Newton,Tiffany Pryor,Zuri S. Jackson,Mercedes Narcisse,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 049,DEM ABS Ballot Style 4,2021P3V1_ABS,Tiffany Pryor,Mercedes Narcisse,Shirley S. Paul,Judy D. Newton,Donald J. Cranston,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,Zuri S. Jackson,Donald J. Cranston,Judy D. Newton,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Mercedes Narcisse,Shirley S. Paul,R. Dimple Willabus,Gardy Brazela,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Gardy Brazela,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Judy D. Newton,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Tiffany Pryor,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Judy D. Newton,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Judy D. Newton,Gardy Brazela,Shirley S. Paul,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Judy D. Newton,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Gardy Brazela,Zuri S. Jackson,R. Dimple Willabus,Donald J. Cranston,Mercedes Narcisse,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Donald J. Cranston,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Gardy Brazela,Shirley S. Paul,skipped,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Judy D. Newton,Shirley S. Paul,R. Dimple Willabus,Donald J. Cranston,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Judy D. Newton,Shirley S. Paul,R. Dimple Willabus,Donald J. Cranston,1,9
AD: 59 ED: 032,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,Mercedes Narcisse,Gardy Brazela,Shirley S. Paul,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Gardy Brazela,Mercedes Narcisse,Shirley S. Paul,Judy D. Newton,R. Dimple Willabus,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Tiffany Pryor,Mercedes Narcisse,Shirley S. Paul,Judy D. Newton,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Zuri S. Jackson,Donald J. Cranston,Shirley S. Paul,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Gardy Brazela,Shirley S. Paul,Tiffany Pryor,Zuri S. Jackson,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Shirley S. Paul,Judy D. Newton,Mercedes Narcisse,Tiffany Pryor,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Judy D. Newton,skipped,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,skipped,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Gardy Brazela,Shirley S. Paul,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Gardy Brazela,skipped,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 012,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,skipped,skipped,skipped,1,9
AD: 59 ED: 047,DEM ABS Ballot Style 3,2021P3V1_ABS,Gardy Brazela,Judy D. Newton,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Gardy Brazela,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,Mercedes Narcisse,Gardy Brazela,Shirley S. Paul,R. Dimple Willabus,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Zuri S. Jackson,Donald J. Cranston,Shirley S. Paul,Tiffany Pryor,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Donald J. Cranston,Tiffany Pryor,Judy D. Newton,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,Zuri S. Jackson,Judy D. Newton,Tiffany Pryor,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Zuri S. Jackson,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Shirley S. Paul,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,Shirley S. Paul,R. Dimple Willabus,Tiffany Pryor,Gardy Brazela,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Gardy Brazela,R. Dimple Willabus,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Zuri S. Jackson,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Donald J. Cranston,Shirley S. Paul,Tiffany Pryor,Judy D. Newton,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Gardy Brazela,Mercedes Narcisse,Donald J. Cranston,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Zuri S. Jackson,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Tiffany Pryor,Judy D. Newton,Shirley S. Paul,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Tiffany Pryor,Shirley S. Paul,Donald J. Cranston,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,Gardy Brazela,Judy D. Newton,Shirley S. Paul,skipped,skipped,1,9
AD: 59 ED: 072,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,Tiffany Pryor,Mercedes Narcisse,Judy D. Newton,Gardy Brazela,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,Zuri S. Jackson,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,Zuri S. Jackson,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,Zuri S. Jackson,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,R. Dimple Willabus,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Tiffany Pryor,Zuri S. Jackson,Gardy Brazela,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Tiffany Pryor,Zuri S. Jackson,Gardy Brazela,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 044,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Tiffany Pryor,Zuri S. Jackson,Gardy Brazela,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Judy D. Newton,Zuri S. Jackson,Shirley S. Paul,R. Dimple Willabus,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Tiffany Pryor,Mercedes Narcisse,Donald J. Cranston,Judy D. Newton,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,Mercedes Narcisse,skipped,skipped,skipped,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Gardy Brazela,Judy D. Newton,Donald J. Cranston,Shirley S. Paul,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Judy D. Newton,Shirley S. Paul,Mercedes Narcisse,Zuri S. Jackson,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Zuri S. Jackson,Shirley S. Paul,Donald J. Cranston,R. Dimple Willabus,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Shirley S. Paul,Donald J. Cranston,Tiffany Pryor,Zuri S. Jackson,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Judy D. Newton,Shirley S. Paul,Mercedes Narcisse,Tiffany Pryor,Zuri S. Jackson,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,R. Dimple Willabus,Gardy Brazela,Tiffany Pryor,Donald J. Cranston,1,9
AD: 59 ED: 041,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Zuri S. Jackson,Judy D. Newton,Donald J. Cranston,skipped,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Mercedes Narcisse,Zuri S. Jackson,Shirley S. Paul,Tiffany Pryor,Gardy Brazela,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Judy D. Newton,Shirley S. Paul,Mercedes Narcisse,Donald J. Cranston,skipped,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,skipped,skipped,skipped,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Judy D. Newton,Gardy Brazela,Mercedes Narcisse,Donald J. Cranston,Tiffany Pryor,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,Mercedes Narcisse,Tiffany Pryor,Zuri S. Jackson,Gardy Brazela,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Judy D. Newton,Zuri S. Jackson,Mercedes Narcisse,Donald J. Cranston,Shirley S. Paul,1,9
AD: 59 ED: 066,DEM ABS Ballot Style 4,2021P3V1_ABS,Tiffany Pryor,Mercedes Narcisse,Shirley S. Paul,Judy D. Newton,Donald J. Cranston,1,9
AD: 59 ED: 045,DEM ABS Ballot Style 4,2021P3V1_ABS,Shirley S. Paul,Mercedes Narcisse,Donald J. Cranston,Zuri S. Jackson,Gardy Brazela,1,9
AD: 59 ED: 045,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,Donald J. Cranston,Judy D. Newton,Shirley S. Paul,Mercedes Narcisse,1,9
AD: 59 ED: 045,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,R. Dimple Willabus,Shirley S. Paul,Tiffany Pryor,Zuri S. Jackson,1,9
AD: 59 ED: 045,DEM ABS Ballot Style 4,2021P3V1_ABS,R. Dimple Willabus,Donald J. Cranston,Tiffany Pryor,Judy D. Newton,Zuri S. Jackson,1,9
AD: 59 ED: 045,DEM ABS Ballot Style 4,2021P3V1_ABS,Donald J. Cranston,Judy D. Newton,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,writein,R. Dimple Willabus,Donald J. Cranston,Judy D. Newton,Mercedes Narcisse,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,R. Dimple Willabus,Zuri S. Jackson,Tiffany Pryor,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Shirley S. Paul,Mercedes Narcisse,Zuri S. Jackson,Judy D. Newton,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Gardy Brazela,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Shirley S. Paul,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Zuri S. Jackson,Gardy Brazela,Tiffany Pryor,Shirley S. Paul,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Judy D. Newton,Shirley S. Paul,Mercedes Narcisse,Tiffany Pryor,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Gardy Brazela,Donald J. Cranston,Zuri S. Jackson,Mercedes Narcisse,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Donald J. Cranston,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,writein,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,Shirley S. Paul,Mercedes Narcisse,Zuri S. Jackson,Judy D. Newton,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Tiffany Pryor,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Judy D. Newton,skipped,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Tiffany Pryor,Shirley S. Paul,skipped,skipped,skipped,1,9
AD: 59 ED: 049,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Judy D. Newton,Gardy Brazela,Shirley S. Paul,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Zuri S. Jackson,Tiffany Pryor,Donald J. Cranston,skipped,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Gardy Brazela,Judy D. Newton,Mercedes Narcisse,Shirley S. Paul,Donald J. Cranston,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Gardy Brazela,Donald J. Cranston,Mercedes Narcisse,Shirley S. Paul,Judy D. Newton,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Shirley S. Paul,Judy D. Newton,skipped,skipped,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,Shirley S. Paul,Zuri S. Jackson,Gardy Brazela,Judy D. Newton,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Donald J. Cranston,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,skipped,skipped,skipped,skipped,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,Mercedes Narcisse,Zuri S. Jackson,Gardy Brazela,R. Dimple Willabus,Judy D. Newton,1,9
AD: 41 ED: 060,DEM ABS Ballot Style 3,2021P3V1_ABS,R. Dimple Willabus,skipped,skipped,skipped,skipped,1,9
