,file,candidate_cloned,numCands,bucklin,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,approval
10,/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,Henry MCCLELLAND (SNP),8,['Richard BRODIE (LD)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Richard BRODIE (LD)'],['Richard BRODIE (LD)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)'],['Ian CARRUTHERS (Con)']
11,/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Adam WILSON (Lab),6,['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)']
12,/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Lisa COURTS (LD),6,['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)']
13,/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Doug FAIRBAIRN (Con),6,['Doug FAIRBAIRN (Con)'],['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)']
14,/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Stephen THOMPSON (SNP),6,['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)']
15,/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Gail MACGREGOR (Con),6,['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Gail MACGREGOR (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)'],['Doug FAIRBAIRN (Con)']
16,/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Barbara Anne BANNATYNE (Grn),10,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jim MCCOLM (Ind)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)']
17,/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,John MCCUTCHEON (Ind),10,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jim MCCOLM (Ind)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)']
18,/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Katie HAGMANN (SNP),10,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jim MCCOLM (Ind)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)']
19,/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Steve NORRIS (SNP),10,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jim MCCOLM (Ind)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)']
20,/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Richard OXLEY (Ind),10,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jim MCCOLM (Ind)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)']
21,/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Matthew CURRY (Lab),10,['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['Jim MCCOLM (Ind)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)'],['David INGLIS (Con)']
22,/dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,Paul John TAYLORSON (Grn),7,['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)']
23,/dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,Lucy MCKIE (Lab),7,['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)']
24,/dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,David JAMES (Con),7,['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)']
25,/dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,Iain HOWIE (Ind),7,['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)']
26,/dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,George PRENTICE (Ind),7,['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)']
27,/dumgal17-ballots/CastleDouglasandCrocketford_dumgal17-04.csv,John Lachlan YOUNG (SNP),7,['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['David JAMES (Con)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)'],['Iain HOWIE (Ind)']
28,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,David MCKIE (Lab),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
29,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Michelle Anne JOHNSTON (Grn),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
30,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Stacy BRADLEY (SNP),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['Andy FERGUSON (SNP)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
31,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Ronnie NICHOLSON (Lab),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
32,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Billy FARRIES (Ind),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
33,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Graham BELL (Con),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
34,/dumgal17-ballots/NorthWestDumfries_dumgal17-06.csv,Andy FERGUSON (SNP),8,['David MCKIE (Lab)'],['Graham BELL (Con)'],['Graham BELL (Con)'],['Ronnie NICHOLSON (Lab)'],['David MCKIE (Lab)'],['Andy FERGUSON (SNP)'],['David MCKIE (Lab)'],['Graham BELL (Con)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)'],['David MCKIE (Lab)']
35,/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Andi HOLMES (Ind),10,['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)']
36,/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Elizabeth MAXWELL (Lab),10,['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)']
37,/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Jane MAITLAND (Ind),10,['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)']
38,/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,John THOM (Ind),10,['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)']
39,/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Dougie CAMPBELL (SNP),10,['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)']
40,/dumgal17-ballots/DeeandGlenkens_dumgal17-03.csv,Douglas SWAN (Ind),10,['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Jane MAITLAND (Ind)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)'],['Patsy GILROY (Con)']
41,/dumgal17-ballots/Lochar_dumgal17-08.csv,Ivor HYSLOP (Con),10,['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)']
42,/dumgal17-ballots/Lochar_dumgal17-08.csv,Tracey LITTLE (SNP),10,['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)']
43,/dumgal17-ballots/Lochar_dumgal17-08.csv,Jeff LEAVER (Lab),10,['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)']
44,/dumgal17-ballots/Lochar_dumgal17-08.csv,Maureen JOHNSTONE (Ind),10,['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)']
45,/dumgal17-ballots/Lochar_dumgal17-08.csv,Joe MCGURK (SNP),10,['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)']
46,/dumgal17-ballots/Lochar_dumgal17-08.csv,Keith WALTERS (Lab),10,['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)'],['John CHARTERIS (Con)']
47,/dumgal17-ballots/AnnandaleEastandEskdale_dumgal17-12.csv,Archie DRYBURGH (Lab),7,['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)'],['Karen CARRUTHERS (Con)']
