,file,candidate_cloned,numCands,bucklin,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,approval
10,/Australia_NewSouthWales_Mayorals_2021/Nambucca_Valley-mayoral-finalpreferencedatafile.csv,JENVEY Susan,3,['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda']
11,/Australia_NewSouthWales_Mayorals_2021/Nambucca_Valley-mayoral-finalpreferencedatafile.csv,HOBAN Rhonda,3,['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda'],['HOBAN Rhonda']
12,/Australia_NewSouthWales_Mayorals_2021/City_of_Sydney-mayoral-finalpreferencedatafile.csv,SCOTT Linda,7,['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover']
13,/Australia_NewSouthWales_Mayorals_2021/City_of_Sydney-mayoral-finalpreferencedatafile.csv,JARRETT Shauna,7,['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover'],['MOORE Clover']
14,/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,HEALEY Patrick,7,['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve']
15,/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,GRINDON-EKINS Vanessa,7,['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve']
16,/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,COOK Darlene,7,['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve']
17,/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,ROB Big,7,['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve']
18,/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,KRIEG Steve,7,['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve']
19,/Australia_NewSouthWales_Mayorals_2021/City_of_Lismore-mayoral-finalpreferencedatafile.csv,BIRD Elly,7,['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve'],['KRIEG Steve']
20,/Australia_NewSouthWales_Mayorals_2021/Eurobodalla-mayoral-finalpreferencedatafile.csv,POLLOCK Rob,8,['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat']
21,/Australia_NewSouthWales_Mayorals_2021/Eurobodalla-mayoral-finalpreferencedatafile.csv,SMITH Gary,8,['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['STARMER Karyn'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat']
22,/Australia_NewSouthWales_Mayorals_2021/Eurobodalla-mayoral-finalpreferencedatafile.csv,GRACE David,8,['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['GRACE David'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat']
23,/Australia_NewSouthWales_Mayorals_2021/Eurobodalla-mayoral-finalpreferencedatafile.csv,HARRISON N (Tubby),8,['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat'],['HATCHER Mat']
24,/Australia_NewSouthWales_Mayorals_2021/City_of_Shellharbour-mayoral-finalpreferencedatafile.csv,HOMER Chris,3,['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris']
25,/Australia_NewSouthWales_Mayorals_2021/City_of_Shellharbour-mayoral-finalpreferencedatafile.csv,SALIBA Marianne,3,['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['SALIBA Marianne'],['SALIBA Marianne'],['SALIBA Marianne'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris'],['HOMER Chris']
26,/Australia_NewSouthWales_Mayorals_2021/Singleton-mayoral-finalpreferencedatafile.csv,THOMPSON Danny,5,['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['THOMPSON Danny'],['THOMPSON Danny'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue']
27,/Australia_NewSouthWales_Mayorals_2021/Singleton-mayoral-finalpreferencedatafile.csv,MOORE Sue,5,['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue']
28,/Australia_NewSouthWales_Mayorals_2021/Singleton-mayoral-finalpreferencedatafile.csv,JARRETT Tony,5,['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue']
29,/Australia_NewSouthWales_Mayorals_2021/Singleton-mayoral-finalpreferencedatafile.csv,CHARLTON Belinda,5,['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue'],['MOORE Sue']
30,/Australia_NewSouthWales_Mayorals_2021/Uralla-mayoral-finalpreferencedatafile.csv,BELL Robert,4,['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert']
31,/Australia_NewSouthWales_Mayorals_2021/Uralla-mayoral-finalpreferencedatafile.csv,LEDGER Natasha,4,['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert']
32,/Australia_NewSouthWales_Mayorals_2021/Uralla-mayoral-finalpreferencedatafile.csv,STRUTT Isabel,4,['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert'],['BELL Robert']
33,/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,GREEN Paul,7,['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['GREEN Paul'],['GREEN Paul'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda']
34,/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,WATSON Greg,7,['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['GREEN Paul'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda']
35,/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,FINDLEY Amanda,7,['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda']
36,/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,KITCHENER Mark,7,['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['GREEN Paul'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda']
37,/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,WHITE Patricia,7,['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['GREEN Paul'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda']
38,/Australia_NewSouthWales_Mayorals_2021/City_of_Shoalhaven-mayoral-finalpreferencedatafile.csv,DIGIGLIO Nina,7,['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['GREEN Paul'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda'],['FINDLEY Amanda']
39,/Australia_NewSouthWales_Mayorals_2021/Port_Macquarie-Hastings-mayoral-finalpreferencedatafile.csv,LIPOVAC Nik,6,['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta']
40,/Australia_NewSouthWales_Mayorals_2021/Port_Macquarie-Hastings-mayoral-finalpreferencedatafile.csv,SHEPPARD Rachel,6,['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta']
41,/Australia_NewSouthWales_Mayorals_2021/Port_Macquarie-Hastings-mayoral-finalpreferencedatafile.csv,PINSON Peta,6,['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta']
42,/Australia_NewSouthWales_Mayorals_2021/Port_Macquarie-Hastings-mayoral-finalpreferencedatafile.csv,GATES Steven,6,['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta']
43,/Australia_NewSouthWales_Mayorals_2021/Port_Macquarie-Hastings-mayoral-finalpreferencedatafile.csv,INTEMANN Lisa,6,['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta'],['PINSON Peta']
44,/Australia_NewSouthWales_Mayorals_2021/Richmond_Valley-mayoral-finalpreferencedatafile.csv,MUSTOW Robert,3,['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert']
45,/Australia_NewSouthWales_Mayorals_2021/Richmond_Valley-mayoral-finalpreferencedatafile.csv,HAYES Robert,3,['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert'],['MUSTOW Robert']
46,/Australia_NewSouthWales_Mayorals_2021/City_of_Lake_Macquarie-mayoral-finalpreferencedatafile.csv,PAULING Jason,5,['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay']
47,/Australia_NewSouthWales_Mayorals_2021/City_of_Lake_Macquarie-mayoral-finalpreferencedatafile.csv,DAWSON Rosmairi,5,['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay']
48,/Australia_NewSouthWales_Mayorals_2021/City_of_Lake_Macquarie-mayoral-finalpreferencedatafile.csv,CUBIS Luke,5,['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay']
49,/Australia_NewSouthWales_Mayorals_2021/City_of_Lake_Macquarie-mayoral-finalpreferencedatafile.csv,FRASER Kay,5,['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay'],['FRASER Kay']
50,/Australia_NewSouthWales_Mayorals_2021/Port_Stephens-mayoral-finalpreferencedatafile.csv,PALMER Ryan,3,['PALMER Ryan'],['ANDERSON Leah'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan']
51,/Australia_NewSouthWales_Mayorals_2021/Port_Stephens-mayoral-finalpreferencedatafile.csv,ANDERSON Leah,3,['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['ANDERSON Leah'],['ANDERSON Leah'],['ANDERSON Leah'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan'],['PALMER Ryan']
52,/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,LAW Ray,7,['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['LAW Ray'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt']
53,/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,DEETH Matthew,7,['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['DEETH Matthew'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt']
54,/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,BANASIK Michael,7,['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['HANNAN Judy'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt']
55,/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,HANNAN Judy,7,['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['HANNAN Judy'],['HANNAN Judy'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt']
56,/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,GOULD Matt,7,['Cloned_Candidate'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt']
57,/Australia_NewSouthWales_Mayorals_2021/Wollondilly-mayoral-finalpreferencedatafile.csv,KHAN Robert,7,['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt'],['GOULD Matt']
58,/Australia_NewSouthWales_Mayorals_2021/City_of_Griffith-mayoral-finalpreferencedatafile.csv,ZAPPACOSTA Dino,6,['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug'],['CURRAN Doug']
