voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,Simon MCLEAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
42,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
44,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
45,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
46,Simon MCLEAN (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
47,Simon MCLEAN (Ind),Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
48,Simon MCLEAN (Ind),Lab,Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
49,Simon MCLEAN (Ind),Lab,Grn,Con,skipped,skipped,skipped,skipped,skipped,skipped,,10
50,Simon MCLEAN (Ind),Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
51,Simon MCLEAN (Ind),Lab,SNP,LD,Grn,Paul DAWSON (Ind),Alba,Libtn,Con,skipped,,10
52,Simon MCLEAN (Ind),Lab,Paul DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
53,Simon MCLEAN (Ind),Lab,Paul DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
54,Simon MCLEAN (Ind),Lab,Paul DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
55,Simon MCLEAN (Ind),Lab,Con,Paul DAWSON (Ind),SNP,skipped,skipped,skipped,skipped,skipped,,10
56,Simon MCLEAN (Ind),Lab,Con,LD,skipped,skipped,skipped,skipped,skipped,skipped,,10
57,Simon MCLEAN (Ind),Lab,SNP,Grn,skipped,skipped,skipped,skipped,skipped,skipped,,10
58,Simon MCLEAN (Ind),Lab,SNP,LD,skipped,skipped,skipped,skipped,skipped,skipped,,10
59,Simon MCLEAN (Ind),Lab,SNP,LD,Con,skipped,skipped,skipped,skipped,skipped,,10
60,Simon MCLEAN (Ind),Lab,Paul DAWSON (Ind),Libtn,LD,Grn,SNP,Alba,Con,skipped,,10
61,Simon MCLEAN (Ind),Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
62,Simon MCLEAN (Ind),Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
63,Simon MCLEAN (Ind),Lab,LD,Paul DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,10
64,Simon MCLEAN (Ind),Lab,LD,Con,skipped,skipped,skipped,skipped,skipped,skipped,,10
65,Simon MCLEAN (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
66,Simon MCLEAN (Ind),Grn,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
67,Simon MCLEAN (Ind),Grn,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,,10
68,Simon MCLEAN (Ind),Grn,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,,10
69,Simon MCLEAN (Ind),Grn,Lab,LD,SNP,skipped,skipped,skipped,skipped,skipped,,10
70,Simon MCLEAN (Ind),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
71,Simon MCLEAN (Ind),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
72,Simon MCLEAN (Ind),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
73,Simon MCLEAN (Ind),Grn,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
74,Simon MCLEAN (Ind),Grn,SNP,Alba,skipped,skipped,skipped,skipped,skipped,skipped,,10
75,Simon MCLEAN (Ind),Grn,Paul DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
76,Simon MCLEAN (Ind),Grn,Paul DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
