voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
1,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
2,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
3,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
4,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
5,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
6,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
7,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
8,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
9,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
10,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
11,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
12,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
13,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
14,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
15,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
16,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
17,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
18,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
19,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
20,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
21,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
22,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
23,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
24,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
25,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
26,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
27,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
28,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
29,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
30,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
31,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
32,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
33,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
34,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
35,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
36,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
37,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
38,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
39,Jake AINSCOUGH (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
40,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,8
41,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4,8
42,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),skipped,skipped,skipped,skipped,skipped,4,8
43,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),skipped,skipped,skipped,skipped,skipped,4,8
44,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),skipped,skipped,skipped,skipped,skipped,4,8
45,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),Jim LYNCH (SNP),Sean MACINTYRE (SNP),David POLLARD (LD),Roddy MCCUISH (Ind),skipped,4,8
46,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),Roddy MCCUISH (Ind),skipped,skipped,skipped,skipped,4,8
47,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),Roddy MCCUISH (Ind),David POLLARD (LD),skipped,skipped,skipped,4,8
48,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),skipped,skipped,skipped,skipped,4,8
49,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),skipped,skipped,skipped,skipped,4,8
50,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),skipped,skipped,skipped,skipped,4,8
51,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),skipped,skipped,skipped,skipped,4,8
52,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),Roddy MCCUISH (Ind),skipped,skipped,skipped,4,8
53,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),Roddy MCCUISH (Ind),Jamie MCGRIGOR (C),Jim LYNCH (SNP),Sean MACINTYRE (SNP),4,8
54,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Alistair MACDOUGALL (Ind),David POLLARD (LD),Jamie MCGRIGOR (C),skipped,skipped,skipped,4,8
55,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Sean MACINTYRE (SNP),skipped,skipped,skipped,skipped,skipped,4,8
56,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Roddy MCCUISH (Ind),skipped,skipped,skipped,skipped,skipped,4,8
57,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Roddy MCCUISH (Ind),skipped,skipped,skipped,skipped,skipped,4,8
58,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Roddy MCCUISH (Ind),skipped,skipped,skipped,skipped,skipped,4,8
59,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Roddy MCCUISH (Ind),skipped,skipped,skipped,skipped,skipped,4,8
60,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Roddy MCCUISH (Ind),skipped,skipped,skipped,skipped,skipped,4,8
61,Jake AINSCOUGH (Lab),Mary-Jean DEVON (Ind),Roddy MCCUISH (Ind),Jim LYNCH (SNP),Alistair MACDOUGALL (Ind),David POLLARD (LD),Sean MACINTYRE (SNP),Jamie MCGRIGOR (C),4,8
