voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Jane KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Jane KELLY (Lab),Donnie MACMILLAN (Ind),Jane MCCURDIE (Ind),skipped,skipped,skipped,skipped,3
18,Jane KELLY (Lab),Donnie MACMILLAN (Ind),Jane MCCURDIE (Ind),skipped,skipped,skipped,skipped,3
19,Jane KELLY (Lab),Donnie MACMILLAN (Ind),Jane MCCURDIE (Ind),skipped,skipped,skipped,skipped,3
20,Jane KELLY (Lab),Donnie MACMILLAN (Ind),Jane MCCURDIE (Ind),skipped,skipped,skipped,skipped,3
