voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
1,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
2,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
3,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
4,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
5,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
6,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
7,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
8,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
9,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
10,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
11,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
12,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
13,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
14,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
15,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
16,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
17,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
18,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
19,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
20,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
21,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
22,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
23,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
24,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
25,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
26,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
27,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
28,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
29,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
30,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
31,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
32,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
33,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
34,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
35,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
36,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
37,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
38,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
39,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
40,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
41,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
42,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
43,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
44,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
45,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
46,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
47,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
48,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
49,William Gordon BLAIR (SNP),skipped,skipped,skipped,skipped,skipped,3
50,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
51,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
52,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
53,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
54,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
55,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
56,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
57,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
58,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
59,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
60,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),skipped,skipped,skipped,skipped,3
61,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Yvonne MCNEILLY (C),skipped,skipped,skipped,3
62,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Yvonne MCNEILLY (C),Alison MULHOLLAND (SNP),Susanna RICE (Lab),Alan REID (LD),3
63,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Yvonne MCNEILLY (C),Alan REID (LD),Susanna RICE (Lab),skipped,3
64,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
65,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
66,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
67,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
68,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
69,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
70,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
71,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
72,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
73,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
74,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
75,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
76,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
77,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
78,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
79,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
80,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
81,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
82,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Yvonne MCNEILLY (C),skipped,skipped,3
83,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Yvonne MCNEILLY (C),Alan REID (LD),Susanna RICE (Lab),3
84,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Yvonne MCNEILLY (C),Susanna RICE (Lab),Alan REID (LD),3
85,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),skipped,skipped,3
86,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),skipped,skipped,3
87,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),Yvonne MCNEILLY (C),Susanna RICE (Lab),3
88,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),Yvonne MCNEILLY (C),Susanna RICE (Lab),3
89,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),Yvonne MCNEILLY (C),Susanna RICE (Lab),3
90,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),Yvonne MCNEILLY (C),Susanna RICE (Lab),3
91,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),Susanna RICE (Lab),skipped,3
92,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alison MULHOLLAND (SNP),Alan REID (LD),Susanna RICE (Lab),Yvonne MCNEILLY (C),3
93,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),skipped,skipped,skipped,3
94,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),skipped,skipped,skipped,3
95,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),skipped,skipped,skipped,3
96,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),skipped,skipped,skipped,3
97,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),skipped,skipped,skipped,3
98,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),skipped,skipped,skipped,3
99,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),Alison MULHOLLAND (SNP),skipped,skipped,3
100,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),Susanna RICE (Lab),Yvonne MCNEILLY (C),skipped,3
101,William Gordon BLAIR (SNP),Alex MCNAUGHTON (Ind),Alan REID (LD),Susanna RICE (Lab),Yvonne MCNEILLY (C),Alison MULHOLLAND (SNP),3
102,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),skipped,skipped,skipped,skipped,3
103,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),skipped,skipped,skipped,skipped,3
104,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),skipped,skipped,skipped,skipped,3
105,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),skipped,skipped,skipped,skipped,3
106,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
107,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
108,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
109,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alison MULHOLLAND (SNP),skipped,skipped,skipped,3
110,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alan REID (LD),skipped,skipped,skipped,3
111,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alan REID (LD),skipped,skipped,skipped,3
112,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alan REID (LD),skipped,skipped,skipped,3
113,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alan REID (LD),Alex MCNAUGHTON (Ind),Susanna RICE (Lab),Alison MULHOLLAND (SNP),3
114,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Alan REID (LD),Alison MULHOLLAND (SNP),Susanna RICE (Lab),Alex MCNAUGHTON (Ind),3
115,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Susanna RICE (Lab),skipped,skipped,skipped,3
116,William Gordon BLAIR (SNP),Yvonne MCNEILLY (C),Susanna RICE (Lab),skipped,skipped,skipped,3
117,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
118,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
119,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
120,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
121,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
122,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
123,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
124,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
125,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
126,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
127,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
128,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
129,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
130,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
131,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
132,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
133,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
134,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
135,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
136,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
137,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
138,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
139,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
140,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
141,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
142,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
143,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
144,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
145,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
146,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
147,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
148,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
149,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
150,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
151,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
152,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
153,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
154,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
155,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
156,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
157,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
158,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
159,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
160,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
161,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
162,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
163,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
164,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
165,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
166,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
167,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
168,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
169,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
170,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
171,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
172,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
173,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
174,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
175,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
176,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
177,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
178,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
179,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
180,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
181,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
182,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
183,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
184,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
185,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
186,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
187,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
188,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
189,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
190,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
191,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
192,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
193,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
194,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
195,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
196,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
197,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
198,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
199,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
200,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
201,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
202,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
203,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
204,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
205,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
206,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
207,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
208,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
209,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
210,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
211,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
212,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
213,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
214,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
215,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
216,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
217,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
218,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
219,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
220,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
221,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
222,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
223,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
224,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
225,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
226,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
227,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
228,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
229,William Gordon BLAIR (SNP),Alison MULHOLLAND (SNP),skipped,skipped,skipped,skipped,3
