ballotID,ward,rank1,rank2,rank3,rank4,numSeats,numCands
6331,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6348,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6357,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6371,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6376,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6382,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6386,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6396,200,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6404,600,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6408,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6411,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6420,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6427,100,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6433,600,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
6434,300,Talisha Searcy,Seth Grimes,Jarrett Smith,skipped,1,4
506,400,writein,Seth Grimes,Jarrett Smith,skipped,1,4
6,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
31,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
47,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
66,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
74,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
82,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
88,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
90,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
96,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
108,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
109,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
110,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
111,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
126,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
127,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
128,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
138,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
164,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
187,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
193,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
194,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
239,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
248,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
274,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
289,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
290,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
308,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
314,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
332,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
333,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
345,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
353,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
358,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
371,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
378,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
380,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
381,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
383,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
387,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
392,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
398,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
400,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
402,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
406,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
408,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
419,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
425,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
428,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
430,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
434,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
459,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
462,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
474,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
494,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
512,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
525,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
535,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
542,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
544,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
548,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
566,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
579,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
582,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
583,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
584,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
585,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
586,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
642,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
664,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
671,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
680,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
694,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
702,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
703,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
737,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
755,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
767,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
776,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
778,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
789,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
791,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
796,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
804,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
815,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
831,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
832,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
837,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
838,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
853,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
859,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
875,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
878,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
887,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
891,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
937,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
940,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
949,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
972,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
974,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
978,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
996,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
999,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1040,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1053,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1069,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1071,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1077,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1123,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1130,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1131,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1154,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1164,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1177,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1178,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1199,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1203,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1207,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1210,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1234,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1235,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1247,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1249,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1267,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1274,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1277,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1288,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1291,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1292,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1297,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1300,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1307,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1321,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1324,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1326,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1343,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1356,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1373,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1383,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1389,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1392,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1395,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1403,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1409,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1453,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1483,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1485,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1486,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1492,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1498,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1506,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1510,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1534,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1546,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1547,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1553,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1555,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1577,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1584,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1587,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1593,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1625,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1631,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1641,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1651,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1660,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1668,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1692,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1695,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1707,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1713,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1743,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1758,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1770,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1771,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1776,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1799,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1804,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1807,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1822,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1824,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1830,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1872,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1873,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1875,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1883,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1884,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1888,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1890,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1900,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1902,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1903,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1906,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1908,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1936,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1966,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1970,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1973,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1978,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1983,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1988,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
1991,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2021,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2022,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2042,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2076,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2079,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2096,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2097,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2105,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2131,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2148,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2155,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2170,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2172,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2184,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2208,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2220,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2230,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2234,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2239,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2259,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2277,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2294,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2308,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2317,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2321,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2380,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2385,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2411,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2415,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2484,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2492,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2502,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2505,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2515,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2544,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2562,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2568,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2594,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2620,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2630,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2641,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2661,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2662,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2665,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2677,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2680,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2685,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2687,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2692,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2706,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2721,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2725,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2748,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2750,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2772,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2775,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2803,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2821,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2827,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2831,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2854,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2862,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2872,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2876,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2907,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
2990,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3003,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3092,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3096,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3114,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3120,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3134,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3142,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3196,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3200,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3212,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3216,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3239,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3246,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3254,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3260,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3279,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3294,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3390,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3394,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3419,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3463,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3485,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3508,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3558,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3564,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3570,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3572,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3592,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3598,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3619,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3623,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3635,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3651,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3660,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3661,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3677,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3687,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3701,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3707,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3718,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3738,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3739,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3746,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3758,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3763,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3764,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3773,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3784,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3795,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3815,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3821,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3824,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3833,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3837,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3855,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3883,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3889,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3892,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3903,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3911,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3913,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3916,300,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3932,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3933,500,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3934,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3957,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3962,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3966,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3973,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
3978,400,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4007,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4008,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4009,600,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4019,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4028,200,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4030,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
4031,100,Seth Grimes,Talisha Searcy,Jarrett Smith,skipped,1,4
