precinct,rank1,rank2,rank3,Num cands,Num seats
MINNEAPOLIS W-13 P-01,MATT PERRY,skipped,skipped,6,1
MINNEAPOLIS W-13 P-06,MATT PERRY,LINEA PALMISANO,MISSY DURANT,6,1
MINNEAPOLIS W-13 P-03,LINEA PALMISANO,MISSY DURANT,skipped,6,1
MINNEAPOLIS W-13 P-09,LINEA PALMISANO,MATT PERRY,skipped,6,1
MINNEAPOLIS W-13 P-07,LINEA PALMISANO,MISSY DURANT,skipped,6,1
MINNEAPOLIS W-13 P-05,MATT PERRY,skipped,skipped,6,1
MINNEAPOLIS W-13 P-06,LINEA PALMISANO,MISSY DURANT,MATT PERRY,6,1
MINNEAPOLIS W-13 P-02,MATT PERRY,MISSY DURANT,LINEA PALMISANO,6,1
MINNEAPOLIS W-13 P-03,MATT PERRY,LINEA PALMISANO,MISSY DURANT,6,1
MINNEAPOLIS W-13 P-07,BOB REUER,MATT PERRY,LINEA PALMISANO,6,1
MINNEAPOLIS W-13 P-03,MATT PERRY,LINEA PALMISANO,MISSY DURANT,6,1
MINNEAPOLIS W-13 P-06,MATT PERRY,LINEA PALMISANO,skipped,6,1
MINNEAPOLIS W-13 P-01,LINEA PALMISANO,MISSY DURANT,MATT PERRY,6,1
MINNEAPOLIS W-13 P-07,LINEA PALMISANO,skipped,skipped,6,1
MINNEAPOLIS W-13 P-01,BOB REUER,skipped,skipped,6,1
MINNEAPOLIS W-13 P-05,LINEA PALMISANO,MISSY DURANT,MATT PERRY,6,1
MINNEAPOLIS W-13 P-02,MATT PERRY,MISSY DURANT,BOB REUER,6,1
MINNEAPOLIS W-13 P-06,LINEA PALMISANO,MATT PERRY,MISSY DURANT,6,1
MINNEAPOLIS W-13 P-09,LINEA PALMISANO,MATT PERRY,skipped,6,1
MINNEAPOLIS W-13 P-06,MATT PERRY,BOB REUER,MISSY DURANT,6,1
MINNEAPOLIS W-13 P-08,LINEA PALMISANO,MATT PERRY,skipped,6,1
MINNEAPOLIS W-13 P-01,LINEA PALMISANO,BOB REUER,DAVID REGAN,6,1
