precinct,rank1,rank2,rank3,Num cands,Num seats
2001-08-01,Elizabeth Glidden,Jeanine Estime,Michael J. Cavlan,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Michael J. Cavlan,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Michael J. Cavlan,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,David Regan,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,David Regan,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,skipped,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Elizabeth Glidden,Jeanine Estime,Gregory McDonald,6,1
2001-08-01,Jeanine Estime,Gregory McDonald,David Regan,6,1
2001-08-01,Jeanine Estime,Gregory McDonald,Michael J. Cavlan,6,1
2001-08-01,Elizabeth Glidden,David Regan,skipped,6,1
