precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
9133,VBM / EV - 400c 1st Cut,6603,SANDRA LEE FEWER,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6604,MARJAN PHILHOUR,DAVID LEE,SAMUEL KWONG,1,10
9133,VBM / EV - 400c 1st Cut,6605,DAVID LEE,RICHIE GREENBERG,BRIAN J. LARKIN,1,10
9133,VBM / EV - 400c 1st Cut,6606,MARJAN PHILHOUR,DAVID LEE,SANDRA LEE FEWER,1,10
9133,VBM / EV - 400c 1st Cut,6607,BRIAN J. LARKIN,ANDY THORNLEY,JASON JUNGREIS,1,10
9133,VBM / EV - 400c 1st Cut,6608,MARJAN PHILHOUR,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6609,DAVID LEE,SANDRA LEE FEWER,MARJAN PHILHOUR,1,10
9133,VBM / EV - 400c 1st Cut,6610,SANDRA LEE FEWER,JONATHAN LYENS,JASON JUNGREIS,1,10
9133,VBM / EV - 400c 1st Cut,6611,SANDRA LEE FEWER,DAVID LEE,MARJAN PHILHOUR,1,10
9133,VBM / EV - 400c 1st Cut,6612,MARJAN PHILHOUR,DAVID LEE,SANDRA LEE FEWER,1,10
9133,VBM / EV - 400c 1st Cut,6613,DAVID LEE,SAMUEL KWONG,MARJAN PHILHOUR,1,10
9133,VBM / EV - 400c 1st Cut,6614,SANDRA LEE FEWER,MARJAN PHILHOUR,JONATHAN LYENS,1,10
9133,VBM / EV - 400c 1st Cut,6615,SANDRA LEE FEWER,BRIAN J. LARKIN,SAMUEL KWONG,1,10
9133,VBM / EV - 400c 1st Cut,6616,SANDRA LEE FEWER,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6617,SHERMAN R. D'SILVA,SANDRA LEE FEWER,MARJAN PHILHOUR,1,10
9133,VBM / EV - 400c 1st Cut,6618,MARJAN PHILHOUR,SHERMAN R. D'SILVA,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6619,MARJAN PHILHOUR,SHERMAN R. D'SILVA,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6620,MARJAN PHILHOUR,SANDRA LEE FEWER,DAVID LEE,1,10
9133,VBM / EV - 400c 1st Cut,6621,SANDRA LEE FEWER,DAVID LEE,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6622,MARJAN PHILHOUR,SANDRA LEE FEWER,DAVID LEE,1,10
9133,VBM / EV - 400c 1st Cut,6623,MARJAN PHILHOUR,SANDRA LEE FEWER,DAVID LEE,1,10
9133,VBM / EV - 400c 1st Cut,6624,DAVID LEE,MARJAN PHILHOUR,SANDRA LEE FEWER,1,10
9133,VBM / EV - 400c 1st Cut,6625,SANDRA LEE FEWER,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6626,SANDRA LEE FEWER,MARJAN PHILHOUR,BRIAN J. LARKIN,1,10
9133,VBM / EV - 400c 1st Cut,6627,MARJAN PHILHOUR,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6628,MARJAN PHILHOUR,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6629,MARJAN PHILHOUR,BRIAN J. LARKIN,JONATHAN LYENS,1,10
9133,VBM / EV - 400c 1st Cut,6630,MARJAN PHILHOUR,skipped,skipped,1,10
9133,VBM / EV - 400c 1st Cut,6631,SANDRA LEE FEWER,MARJAN PHILHOUR,RICHIE GREENBERG,1,10
