precincts,tally_type,ballotID,rank1,rank2,rank3,numSeats,numCands
3629,VBM / EV - 400c 1st Cut,17076,ELAINE ZAMORA,DEAN CLARK,MATT DRAKE,1,15
3625,VBM / EV - 400c 1st Cut,17078,JANE KIM,MATT DRAKE,ELAINE ZAMORA,1,15
3632,VBM / EV - 400c 1st Cut,17090,JANE KIM,MATT DRAKE,GEORGE DAVIS,1,15
3639,VBM / EV - 400c 1st Cut,17119,JANE KIM,ELAINE ZAMORA,MATT DRAKE,1,15
3628,VBM / EV - 400c 1st Cut,17145,JANE KIM,FORTUNATE ''NATE'' PAYNE,JIM MEKO,1,15
3638,VBM / EV - 400c 1st Cut,17149,DEBRA WALKER,skipped,skipped,1,15
3614,VBM / EV - 400c 1st Cut,17158,JANE KIM,skipped,skipped,1,15
3617,VBM / EV - 400c 1st Cut,17162,JANE KIM,THERESA SPARKS,ELAINE ZAMORA,1,15
3625,VBM / EV - 400c 1st Cut,17163,JANE KIM,THERESA SPARKS,DEBRA WALKER,1,15
3650,VBM / EV - 400c 1st Cut,17167,JIM MEKO,skipped,skipped,1,15
3659,VBM / EV - 400c 1st Cut,17181,JANE KIM,DEAN CLARK,skipped,1,15
3653,VBM / EV - 400c 1st Cut,17192,JANE KIM,skipped,skipped,1,15
3644,VBM / EV - 400c 1st Cut,17200,H. BROWN,JIM MEKO,GEORGE VAZHAPPALLY,1,15
3630,VBM / EV - 400c 1st Cut,17206,JANE KIM,skipped,skipped,1,15
3613,VBM / EV - 400c 1st Cut,17221,JANE KIM,skipped,skipped,1,15
3658,VBM / EV - 400c 1st Cut,17226,THERESA SPARKS,JIM MEKO,JANE KIM,1,15
3656,VBM / EV - 400c 1st Cut,17234,THERESA SPARKS,H. BROWN,ELAINE ZAMORA,1,15
3612,VBM / EV - 400c 1st Cut,17236,DEBRA WALKER,skipped,skipped,1,15
3651,VBM / EV - 400c 1st Cut,17237,MATT ASHE,THERESA SPARKS,H. BROWN,1,15
3645,VBM / EV - 400c 1st Cut,17264,MATT DRAKE,ELAINE ZAMORA,JANE KIM,1,15
3659,VBM / EV - 400c 1st Cut,17269,JANE KIM,ELAINE ZAMORA,H. BROWN,1,15
3626,VBM / EV - 400c 1st Cut,17296,DEBRA WALKER,skipped,skipped,1,15
3622,VBM / EV - 400c 1st Cut,17299,THERESA SPARKS,GLENDON ''ANNA CONDA'' HYDE,skipped,1,15
