voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
1,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
2,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
3,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
4,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
5,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
6,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
7,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
8,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
9,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
10,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
11,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
12,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
13,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
14,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
15,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
16,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
17,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
18,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
19,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
20,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
21,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
22,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
23,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
24,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
25,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
26,UKIP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
27,UKIP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
28,UKIP,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3,9
29,UKIP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,3,9
30,UKIP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,3,9
31,UKIP,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,3,9
32,UKIP,Lab,MVR,SNP,Con,LD,Lab,SSC,SNP,3,9
33,UKIP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,3,9
34,UKIP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,3,9
35,UKIP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,3,9
36,UKIP,Lab,LD,skipped,skipped,skipped,skipped,skipped,skipped,3,9
37,UKIP,Lab,LD,Lab,skipped,skipped,skipped,skipped,skipped,3,9
38,UKIP,Lab,Con,Lab,LD,skipped,skipped,skipped,skipped,3,9
39,UKIP,Lab,Con,Lab,SSC,MVR,skipped,skipped,skipped,3,9
40,UKIP,Lab,Con,SSC,skipped,skipped,skipped,skipped,skipped,3,9
41,UKIP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,3,9
42,UKIP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,3,9
43,UKIP,Lab,Lab,skipped,skipped,skipped,skipped,skipped,skipped,3,9
