voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Caroline Linda BRICK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Caroline Linda BRICK (Ind),Keith DODSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),Angus MCCORMACK (Ind),skipped,skipped,skipped,skipped,skipped,4
17,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),Angus MCCORMACK (Ind),skipped,skipped,skipped,skipped,skipped,4
18,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),Angus MCCORMACK (Ind),Campbell MCKENZIE (Ind),Derek MCPHERSON (Ind),Charlie NICOLSON (Ind),Shonnie Beag MACRITCHIE (Ind),skipped,4
19,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),Campbell MCKENZIE (Ind),Angus MCCORMACK (Ind),Shonnie Beag MACRITCHIE (Ind),Derek MCPHERSON (Ind),skipped,skipped,4
20,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),Campbell MCKENZIE (Ind),Derek MCPHERSON (Ind),Angus MCCORMACK (Ind),Shonnie Beag MACRITCHIE (Ind),Charlie NICOLSON (Ind),skipped,4
21,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Rae MACKENZIE (SNP),Charlie NICOLSON (Ind),Shonnie Beag MACRITCHIE (Ind),Derek MCPHERSON (Ind),Campbell MCKENZIE (Ind),Angus MCCORMACK (Ind),skipped,4
22,Caroline Linda BRICK (Ind),Keith DODSON (Ind),Angus MCCORMACK (Ind),Charlie NICOLSON (Ind),skipped,skipped,skipped,skipped,skipped,4
