,file_name,num_cands,old_winner,new_winner,ballot_change_num,modified_ballots
0,../../raw_data/preference_profiles/american/Alameda County/Berkeley_05282024_Citycouncildistrict4specialelection.csv,5,C,B,1384,"[['ABC', 'AB', 13], ['ABCD', 'ABD', 36], ['ABCE', 'ABE', 1], ['ABDC', 'ABD', 37], ['ABDEC', 'ABDE', 1], ['AC', 'A', 13], ['ACB', 'AB', 5], ['ACBD', 'ABD', 30], ['ACBDE', 'ABDE', 1], ['ACD', 'AD', 9], ['ACDB', 'ADB', 26], ['ACE', 'AE', 1], ['ACED', 'AED', 1], ['ADBC', 'ADB', 52], ['ADBCE', 'ADBE', 1], ['ADC', 'AD', 26], ['ADCB', 'ADB', 40], ['ADCE', 'ADE', 1], ['AECDB', 'AEDB', 1], ['BAC', 'BA', 12], ['BACD', 'BAD', 35], ['BACDE', 'BADE', 2], ['BACED', 'BAED', 1], ['BADC', 'BAD', 32], ['BAEC', 'BAE', 1], ['BDAC', 'BDA', 22], ['DABC', 'DAB', 50], ['DABCE', 'DABE', 2], ['DABEC', 'DABE', 1], ['DAC', 'DA', 21], ['DACB', 'DAB', 75], ['DACBE', 'DABE', 2], ['DACEB', 'DAEB', 1], ['DBAC', 'DBA', 29], ['EABCD', 'EABD', 1], ['ABC', 'AB', 13], ['ABCD', 'ABD', 36], ['ABCE', 'ABE', 1], ['ABDC', 'ABD', 37], ['ABDEC', 'ABDE', 1], ['ADBC', 'ADB', 52], ['ADBCE', 'ADBE', 1], ['BAC', 'BA', 12], ['BACD', 'BAD', 35], ['BACDE', 'BADE', 2], ['BACED', 'BAED', 1], ['BADC', 'BAD', 32], ['BAEC', 'BAE', 1], ['BC', 'B', 143], ['BCA', 'BA', 50], ['BCAD', 'BAD', 97], ['BCADE', 'BADE', 2], ['BCAE', 'BAE', 2], ['BCD', 'BD', 14], ['BCDA', 'BDA', 70], ['BCDAE', 'BDAE', 3], ['BCDEA', 'BDEA', 1], ['BCE', 'BE', 5], ['BCEAD', 'BEAD', 3], ['BCEDA', 'BEDA', 1], ['BDAC', 'BDA', 22], ['BDC', 'BD', 8], ['BDCA', 'BDA', 34], ['BDCAE', 'BDAE', 1], ['BDEC', 'BDE', 1], ['BEC', 'BE', 1], ['BECD', 'BED', 1], ['DABC', 'DAB', 50], ['DABCE', 'DABE', 2], ['DABEC', 'DABE', 1], ['DBAC', 'DBA', 29], ['DBC', 'DB', 3], ['DBCA', 'DBA', 33], ['EABCD', 'EABD', 1]]"
1,../../raw_data/preference_profiles/american/Alameda County/Berkeley_11042014_CityCouncilDistrict8.csv,4,D,B,1985,"[['ABD', 'AB', 217], ['ACD', 'AC', 69], ['AD', 'A', 89], ['ADB', 'AB', 149], ['ADC', 'AC', 93], ['BAD', 'BA', 193], ['CAD', 'CA', 58], ['ABD', 'AB', 217], ['BAD', 'BA', 193], ['BCD', 'BC', 153], ['BD', 'B', 94], ['BDA', 'BA', 143], ['BDC', 'BC', 134], ['CBD', 'CB', 183]]"
2,../../raw_data/preference_profiles/american/Alameda County/Berkeley_11052024_Mayor.csv,6,D,E,26787,"[['ABCD', 'ABC', 7], ['ABCDE', 'ABCE', 24], ['ABCDF', 'ABCF', 4], ['ABCED', 'ABCE', 31], ['ABCFD', 'ABCF', 1], ['ABD', 'AB', 11], ['ABDC', 'ABC', 3], ['ABDCE', 'ABCE', 15], ['ABDE', 'ABE', 5], ['ABDEC', 'ABEC', 22], ['ABDEF', 'ABEF', 2], ['ABDFC', 'ABFC', 1], ['ABECD', 'ABEC', 6], ['ABED', 'ABE', 7], ['ABEDC', 'ABEC', 19], ['ABEDF', 'ABEF', 4], ['ABEFD', 'ABEF', 2], ['ACBD', 'ACB', 3], ['ACBDE', 'ACBE', 22], ['ACBED', 'ACBE', 22], ['ACD', 'AC', 7], ['ACDB', 'ACB', 6], ['ACDBE', 'ACBE', 10], ['ACDBF', 'ACBF', 1], ['ACDE', 'ACE', 6], ['ACDEB', 'ACEB', 21], ['ACDEF', 'ACEF', 1], ['ACEBD', 'ACEB', 15], ['ACED', 'ACE', 10], ['ACEDB', 'ACEB', 36], ['ACEDF', 'ACEF', 3], ['ACFD', 'ACF', 1], ['AD', 'A', 2103], ['ADB', 'AB', 21], ['ADBC', 'ABC', 45], ['ADBCE', 'ABCE', 97], ['ADBCF', 'ABCF', 13], ['ADBE', 'ABE', 10], ['ADBEC', 'ABEC', 31], ['ADBEF', 'ABEF', 2], ['ADBFC', 'ABFC', 1], ['ADBFE', 'ABFE', 1], ['ADC', 'AC', 30], ['ADCB', 'ACB', 24], ['ADCBE', 'ACBE', 58], ['ADCBF', 'ACBF', 5], ['ADCE', 'ACE', 10], ['ADCEB', 'ACEB', 40], ['ADCEF', 'ACEF', 1], ['ADCF', 'ACF', 2], ['ADCFE', 'ACFE', 1], ['ADE', 'AE', 1223], ['ADEB', 'AEB', 27], ['ADEBC', 'AEBC', 378], ['ADEBF', 'AEBF', 9], ['ADEC', 'AEC', 29], ['ADECB', 'AECB', 369], ['ADECF', 'AECF', 8], ['ADEF', 'AEF', 4], ['ADEFB', 'AEFB', 1], ['ADEFC', 'AEFC', 2], ['ADF', 'AF', 26], ['ADFB', 'AFB', 2], ['ADFBC', 'AFBC', 3], ['ADFC', 'AFC', 1], ['ADFE', 'AFE', 2], ['ADFEC', 'AFEC', 1], ['AEBCD', 'AEBC', 45], ['AEBD', 'AEB', 8], ['AEBDC', 'AEBC', 49], ['AEBDF', 'AEBF', 12], ['AEBFD', 'AEBF', 2], ['AECBD', 'AECB', 33], ['AECD', 'AEC', 9], ['AECDB', 'AECB', 56], ['AECDF', 'AECF', 2], ['AED', 'AE', 1308], ['AEDB', 'AEB', 33], ['AEDBC', 'AEBC', 409], ['AEDBF', 'AEBF', 15], ['AEDC', 'AEC', 42], ['AEDCB', 'AECB', 391], ['AEDCF', 'AECF', 14], ['AEDF', 'AEF', 1], ['AEDFB', 'AEFB', 2], ['AEDFC', 'AEFC', 10], ['AEFBD', 'AEFB', 3], ['AEFDB', 'AEFB', 1], ['AFBDC', 'AFBC', 1], ['AFBDE', 'AFBE', 3], ['AFBED', 'AFBE', 2], ['AFD', 'AF', 2], ['AFDBE', 'AFBE', 1], ['AFDCB', 'AFCB', 1], ['AFDEB', 'AFEB', 1], ['AFEBD', 'AFEB', 1], ['AFEDB', 'AFEB', 1], ['BACD', 'BAC', 1], ['BACDE', 'BACE', 6], ['BACED', 'BACE', 4], ['BAD', 'BA', 2], ['BADC', 'BAC', 3], ['BADCE', 'BACE', 5], ['BADE', 'BAE', 3], ['BADEC', 'BAEC', 7], ['BAECD', 'BAEC', 4], ['BAED', 'BAE', 4], ['BAEDC', 'BAEC', 17], ['BAEDF', 'BAEF', 2], ['BAFED', 'BAFE', 1], ['BCADE', 'BCAE', 8], ['BCAED', 'BCAE', 21], ['BCAFD', 'BCAF', 1], ['BCEAD', 'BCEA', 4], ['BCFAD', 'BCFA', 2], ['BEACD', 'BEAC', 5], ['BEAD', 'BEA', 2], ['BEADC', 'BEAC', 24], ['BEADF', 'BEAF', 2], ['BECAD', 'BECA', 3], ['CABD', 'CAB', 2], ['CABDE', 'CABE', 6], ['CABED', 'CABE', 9], ['CAD', 'CA', 6], ['CADB', 'CAB', 1], ['CADBE', 'CABE', 6], ['CADE', 'CAE', 2], ['CADEB', 'CAEB', 9], ['CAEBD', 'CAEB', 13], ['CAED', 'CAE', 1], ['CAEDB', 'CAEB', 18], ['CAEDF', 'CAEF', 1], ['CAFDE', 'CAFE', 1], ['CBAD', 'CBA', 1], ['CBADE', 'CBAE', 6], ['CBADF', 'CBAF', 1], ['CBAED', 'CBAE', 41], ['CBAFD', 'CBAF', 1], ['CBEAD', 'CBEA', 11], ['CEABD', 'CEAB', 6], ['CEAD', 'CEA', 4], ['CEADB', 'CEAB', 25], ['CEBAD', 'CEBA', 4], ['EABCD', 'EABC', 87], ['EABD', 'EAB', 13], ['EABDC', 'EABC', 97], ['EABDF', 'EABF', 12], ['EACBD', 'EACB', 49], ['EACD', 'EAC', 15], ['EACDB', 'EACB', 97], ['EAD', 'EA', 1897], ['EADB', 'EAB', 37], ['EADBC', 'EABC', 599], ['EADBF', 'EABF', 17], ['EADC', 'EAC', 66], ['EADCB', 'EACB', 753], ['EADCF', 'EACF', 35], ['EADF', 'EAF', 9], ['EADFB', 'EAFB', 7], ['EADFC', 'EAFC', 7], ['EAFBD', 'EAFB', 1], ['EAFCD', 'EAFC', 2], ['EAFDB', 'EAFB', 1], ['EAFDC', 'EAFC', 2], ['EBACD', 'EBAC', 11], ['EBAD', 'EBA', 4], ['EBADC', 'EBAC', 27], ['EBADF', 'EBAF', 1], ['EBCAD', 'EBCA', 16], ['ECABD', 'ECAB', 8], ['ECAD', 'ECA', 10], ['ECADB', 'ECAB', 38], ['ECADF', 'ECAF', 2], ['ECBAD', 'ECBA', 24], ['EFACD', 'EFAC', 1], ['EFAD', 'EFA', 3], ['EFADB', 'EFAB', 2], ['EFBAD', 'EFBA', 1], ['FADCE', 'FACE', 1], ['FADE', 'FAE', 2], ['FAEDB', 'FAEB', 1], ['FAEDC', 'FAEC', 3], ['FBAED', 'FBAE', 1], ['FCBAD', 'FCBA', 1], ['FEABD', 'FEAB', 1], ['FEADB', 'FEAB', 1], ['FEADC', 'FEAC', 2], ['FEBAD', 'FEBA', 1], ['ABCED', 'ABCE', 31], ['ABECD', 'ABEC', 6], ['ABED', 'ABE', 7], ['ABEDC', 'ABEC', 19], ['ABEDF', 'ABEF', 4], ['ABEFD', 'ABEF', 2], ['ACBED', 'ACBE', 22], ['ACEBD', 'ACEB', 15], ['ACED', 'ACE', 10], ['ACEDB', 'ACEB', 36], ['ACEDF', 'ACEF', 3], ['AEBCD', 'AEBC', 45], ['AEBD', 'AEB', 8], ['AEBDC', 'AEBC', 49], ['AEBDF', 'AEBF', 12], ['AEBFD', 'AEBF', 2], ['AECBD', 'AECB', 33], ['AECD', 'AEC', 9], ['AECDB', 'AECB', 56], ['AECDF', 'AECF', 2], ['AED', 'AE', 1308], ['AEDB', 'AEB', 33], ['AEDBC', 'AEBC', 409], ['AEDBF', 'AEBF', 15], ['AEDC', 'AEC', 42], ['AEDCB', 'AECB', 391], ['AEDCF', 'AECF', 14], ['AEDF', 'AEF', 1], ['AEDFB', 'AEFB', 2], ['AEDFC', 'AEFC', 10], ['AEFBD', 'AEFB', 3], ['AEFDB', 'AEFB', 1], ['AFBED', 'AFBE', 2], ['AFEBD', 'AFEB', 1], ['AFEDB', 'AFEB', 1], ['BACED', 'BACE', 4], ['BAECD', 'BAEC', 4], ['BAED', 'BAE', 4], ['BAEDC', 'BAEC', 17], ['BAEDF', 'BAEF', 2], ['BAFED', 'BAFE', 1], ['BCAED', 'BCAE', 21], ['BCEAD', 'BCEA', 4], ['BCED', 'BCE', 3], ['BCEDA', 'BCEA', 7], ['BEACD', 'BEAC', 5], ['BEAD', 'BEA', 2], ['BEADC', 'BEAC', 24], ['BEADF', 'BEAF', 2], ['BECAD', 'BECA', 3], ['BECD', 'BEC', 1], ['BECDA', 'BECA', 1], ['BED', 'BE', 6], ['BEDA', 'BEA', 1], ['BEDAC', 'BEAC', 15], ['BEDAF', 'BEAF', 1], ['BEDC', 'BEC', 3], ['BEDCA', 'BECA', 12], ['BEDCF', 'BECF', 1], ['BEFCD', 'BEFC', 1], ['BFCED', 'BFCE', 1], ['CABED', 'CABE', 9], ['CAEBD', 'CAEB', 13], ['CAED', 'CAE', 1], ['CAEDB', 'CAEB', 18], ['CAEDF', 'CAEF', 1], ['CBAED', 'CBAE', 41], ['CBEAD', 'CBEA', 11], ['CBED', 'CBE', 1], ['CBEDA', 'CBEA', 1], ['CEABD', 'CEAB', 6], ['CEAD', 'CEA', 4], ['CEADB', 'CEAB', 25], ['CEBAD', 'CEBA', 4], ['CEBD', 'CEB', 1], ['CEBDA', 'CEBA', 6], ['CED', 'CE', 6], ['CEDA', 'CEA', 2], ['CEDAB', 'CEAB', 22], ['CEDB', 'CEB', 4], ['CEDBA', 'CEBA', 6], ['EABCD', 'EABC', 87], ['EABD', 'EAB', 13], ['EABDC', 'EABC', 97], ['EABDF', 'EABF', 12], ['EACBD', 'EACB', 49], ['EACD', 'EAC', 15], ['EACDB', 'EACB', 97], ['EAD', 'EA', 1897], ['EADB', 'EAB', 37], ['EADBC', 'EABC', 599], ['EADBF', 'EABF', 17], ['EADC', 'EAC', 66], ['EADCB', 'EACB', 753], ['EADCF', 'EACF', 35], ['EADF', 'EAF', 9], ['EADFB', 'EAFB', 7], ['EADFC', 'EAFC', 7], ['EAFBD', 'EAFB', 1], ['EAFCD', 'EAFC', 2], ['EAFDB', 'EAFB', 1], ['EAFDC', 'EAFC', 2], ['EBACD', 'EBAC', 11], ['EBAD', 'EBA', 4], ['EBADC', 'EBAC', 27], ['EBADF', 'EBAF', 1], ['EBCAD', 'EBCA', 16], ['EBCD', 'EBC', 3], ['EBCDA', 'EBCA', 37], ['EBD', 'EB', 10], ['EBDA', 'EBA', 5], ['EBDAC', 'EBAC', 27], ['EBDC', 'EBC', 6], ['EBDCA', 'EBCA', 16], ['EBDF', 'EBF', 1], ['EBDFC', 'EBFC', 1], ['ECABD', 'ECAB', 8], ['ECAD', 'ECA', 10], ['ECADB', 'ECAB', 38], ['ECADF', 'ECAF', 2], ['ECBAD', 'ECBA', 24], ['ECBD', 'ECB', 7], ['ECBDA', 'ECBA', 30], ['ECBDF', 'ECBF', 1], ['ECBFD', 'ECBF', 1], ['ECD', 'EC', 13], ['ECDA', 'ECA', 7], ['ECDAB', 'ECAB', 57], ['ECDB', 'ECB', 6], ['ECDBA', 'ECBA', 14], ['ED', 'E', 3079], ['EDA', 'EA', 2098], ['EDAB', 'EAB', 86], ['EDABC', 'EABC', 988], ['EDABF', 'EABF', 21], ['EDAC', 'EAC', 69], ['EDACB', 'EACB', 914], ['EDACF', 'EACF', 21], ['EDAF', 'EAF', 14], ['EDAFB', 'EAFB', 11], ['EDAFC', 'EAFC', 8], ['EDB', 'EB', 40], ['EDBA', 'EBA', 18], ['EDBAC', 'EBAC', 100], ['EDBAF', 'EBAF', 8], ['EDBC', 'EBC', 32], ['EDBCA', 'EBCA', 105], ['EDBCF', 'EBCF', 8], ['EDBF', 'EBF', 3], ['EDBFA', 'EBFA', 3], ['EDBFC', 'EBFC', 4], ['EDC', 'EC', 33], ['EDCA', 'ECA', 14], ['EDCAB', 'ECAB', 137], ['EDCAF', 'ECAF', 4], ['EDCB', 'ECB', 29], ['EDCBA', 'ECBA', 111], ['EDCBF', 'ECBF', 7], ['EDCF', 'ECF', 3], ['EDCFA', 'ECFA', 1], ['EDF', 'EF', 11], ['EDFAB', 'EFAB', 3], ['EDFBA', 'EFBA', 1], ['EDFCA', 'EFCA', 3], ['EDFCB', 'EFCB', 2], ['EFACD', 'EFAC', 1], ['EFAD', 'EFA', 3], ['EFADB', 'EFAB', 2], ['EFBAD', 'EFBA', 1], ['EFBDA', 'EFBA', 1], ['EFCBD', 'EFCB', 3], ['EFCDA', 'EFCA', 1], ['EFD', 'EF', 2], ['EFDA', 'EFA', 1], ['EFDB', 'EFB', 1], ['EFDBA', 'EFBA', 2], ['FAEDB', 'FAEB', 1], ['FAEDC', 'FAEC', 3], ['FBAED', 'FBAE', 1], ['FBEDA', 'FBEA', 1], ['FCEBD', 'FCEB', 1], ['FCED', 'FCE', 1], ['FEABD', 'FEAB', 1], ['FEADB', 'FEAB', 1], ['FEADC', 'FEAC', 2], ['FEBAD', 'FEBA', 1], ['FEBDA', 'FEBA', 4], ['FED', 'FE', 4], ['FEDAB', 'FEAB', 2], ['FEDBC', 'FEBC', 1], ['FEDCB', 'FECB', 1]]"
3,../../raw_data/preference_profiles/american/Alameda County/Oakland_11042014_CityCouncilDistrict2.csv,5,C,B,2324,"[['ABC', 'AB', 136], ['BAC', 'BA', 345], ['BC', 'B', 291], ['BCA', 'BA', 361], ['BCD', 'BD', 452], ['BCE', 'BE', 85], ['BDC', 'BD', 323], ['BEC', 'BE', 39], ['DBC', 'DB', 267], ['EBC', 'EB', 25]]"
4,../../raw_data/preference_profiles/american/Alameda County/Oakland_11042014_SchoolDirectorDistrict4.csv,4,D,C,6256,"[['ABD', 'AB', 82], ['BAD', 'BA', 114], ['BCD', 'BC', 614], ['BD', 'B', 327], ['BDA', 'BA', 226], ['BDC', 'BC', 516], ['CBD', 'CB', 757], ['ACD', 'AC', 164], ['BCD', 'BC', 614], ['CAD', 'CA', 221], ['CBD', 'CB', 757], ['CD', 'C', 608], ['CDA', 'CA', 449], ['CDB', 'CB', 807]]"
5,../../raw_data/preference_profiles/american/Alameda County/Oakland_11062012_CityCouncilDistrict1.csv,8,D,G,5235,"[['AGD', 'AG', 4], ['BGD', 'BG', 69], ['CGD', 'CG', 119], ['EGD', 'EG', 84], ['FGD', 'FG', 102], ['GAD', 'GA', 1], ['GBD', 'GB', 52], ['GCD', 'GC', 134], ['GD', 'G', 688], ['GDA', 'GA', 8], ['GDB', 'GB', 211], ['GDC', 'GC', 237], ['GDE', 'GE', 244], ['GDF', 'GF', 212], ['GDH', 'GH', 882], ['GED', 'GE', 128], ['GFD', 'GF', 130], ['GHD', 'GH', 652], ['HGD', 'HG', 1278]]"
6,../../raw_data/preference_profiles/american/Alameda County/Oakland_11062012_CityCouncilDistrict3.csv,7,B,G,8433,"[['ADB', 'AD', 1], ['CDB', 'CD', 120], ['DAB', 'DA', 2], ['DB', 'D', 167], ['DBA', 'DA', 5], ['DBC', 'DC', 233], ['DBE', 'DE', 209], ['DBF', 'DF', 276], ['DBG', 'DG', 302], ['DCB', 'DC', 94], ['DEB', 'DE', 122], ['DFB', 'DF', 218], ['DGB', 'DG', 183], ['EDB', 'ED', 126], ['FDB', 'FD', 684], ['GDB', 'GD', 324], ['CFB', 'CF', 46], ['DFB', 'DF', 218], ['EFB', 'EF', 133], ['FAB', 'FA', 1], ['FB', 'F', 83], ['FBA', 'FA', 2], ['FBC', 'FC', 72], ['FBD', 'FD', 190], ['FBE', 'FE', 127], ['FBG', 'FG', 127], ['FCB', 'FC', 34], ['FDB', 'FD', 684], ['FEB', 'FE', 83], ['FGB', 'FG', 116], ['GFB', 'GF', 214], ['CGB', 'CG', 114], ['DGB', 'DG', 183], ['EGB', 'EG', 111], ['FGB', 'FG', 116], ['GAB', 'GA', 1], ['GB', 'G', 234], ['GBA', 'GA', 8], ['GBC', 'GC', 358], ['GBD', 'GD', 410], ['GBE', 'GE', 221], ['GBF', 'GF', 316], ['GCB', 'GC', 497], ['GDB', 'GD', 324], ['GEB', 'GE', 130], ['GFB', 'GF', 214]]"
7,../../raw_data/preference_profiles/american/Alameda County/SanLeandro_11022010_Mayor.csv,7,E,D,4300,"[['ADE', 'AD', 1], ['CDE', 'CD', 22], ['DAE', 'DA', 5], ['DCE', 'DC', 112], ['DE', 'D', 322], ['DEA', 'DA', 12], ['DEC', 'DC', 205], ['DEF', 'DF', 363], ['DEG', 'DG', 996], ['DFE', 'DF', 207], ['DGE', 'DG', 1334], ['FDE', 'FD', 53], ['GDE', 'GD', 668]]"
8,../../raw_data/preference_profiles/american/Alaska/Alaska_08162022_HouseofRepresentativesSpecial.csv,4,B,C,92453,"[['AB', 'A', 21312], ['ABC', 'AC', 9292], ['ABCD', 'ACD', 277], ['ABD', 'AD', 1236], ['ABDC', 'ADC', 830], ['ACB', 'AC', 2424], ['ACBD', 'ACD', 77], ['ACDB', 'ACD', 67], ['ADB', 'AD', 303], ['ADBC', 'ADC', 288], ['ADCB', 'ADC', 119], ['CAB', 'CA', 2451], ['CABD', 'CAD', 78], ['CADB', 'CAD', 67], ['CDAB', 'CDA', 492], ['DAB', 'DA', 119], ['DABC', 'DAC', 130], ['DACB', 'DAC', 47], ['DCAB', 'DCA', 98], ['ACB', 'AC', 2424], ['ACBD', 'ACD', 77], ['ACDB', 'ACD', 67], ['ADCB', 'ADC', 119], ['CAB', 'CA', 2451], ['CABD', 'CAD', 78], ['CADB', 'CAD', 67], ['CB', 'C', 22775], ['CBA', 'CA', 14643], ['CBAD', 'CAD', 294], ['CBD', 'CD', 2014], ['CBDA', 'CDA', 1916], ['CDAB', 'CDA', 492], ['CDB', 'CD', 2169], ['CDBA', 'CDA', 2387], ['DACB', 'DAC', 47], ['DCAB', 'DCA', 98], ['DCB', 'DC', 242], ['DCBA', 'DCA', 386]]"
9,../../raw_data/preference_profiles/american/Alaska/Alaska_11052024_StateHouseD28.csv,4,A,B,1147,"[['BA', 'B', 127], ['BAC', 'BC', 266], ['BACD', 'BCD', 4], ['BAD', 'BD', 2], ['BCA', 'BC', 373], ['BCAD', 'BCD', 10], ['BDAC', 'BDC', 2], ['BDCA', 'BDC', 3], ['CBA', 'CB', 342], ['CBAD', 'CBD', 6], ['CBDA', 'CBD', 1], ['CDBA', 'CDB', 2], ['DBA', 'DB', 1], ['DBAC', 'DBC', 3], ['DCBA', 'DCB', 5]]"
