voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,numSeats,numCands
0,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
1,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
2,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
3,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
4,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
5,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
6,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
7,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
8,Sarah NEAL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,,8
9,Sarah NEAL (SNP),Dave DEMPSEY (Con),skipped,skipped,skipped,skipped,skipped,skipped,,8
10,Sarah NEAL (SNP),Dave DEMPSEY (Con),skipped,skipped,skipped,skipped,skipped,skipped,,8
11,Sarah NEAL (SNP),Dave DEMPSEY (Con),skipped,skipped,skipped,skipped,skipped,skipped,,8
12,Dave DEMPSEY (Con),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
13,David BARRATT (SNP),Patrick Charles BROWNE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,,8
14,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
15,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
16,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
17,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
18,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
19,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
20,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
21,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
22,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
23,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
24,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
25,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
26,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
27,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
28,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
29,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
30,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
31,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
32,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
33,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
34,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
35,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
36,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
37,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
38,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
39,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
40,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
41,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
42,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
43,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
44,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
45,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
46,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
47,Sarah NEAL (SNP),David BARRATT (SNP),skipped,skipped,skipped,skipped,skipped,skipped,,8
