voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
23,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
24,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
39,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
40,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
42,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
44,Maria MACAULAY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
