file,candidate_removed,plurality,IRV,top-two,borda-pm,borda-om-no-uwi,borda-avg-no-uwi,top-3-truncation,condorcet,minimax,smith,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval
/glasgow12/Ward17Springburn_glasgow12-17.csv,TUSC,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward17Springburn_glasgow12-17.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward17Springburn_glasgow12-17.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Joe CHAMBERS (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward17Springburn_glasgow12-17.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Grn,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Britannica,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,SU,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Thomas RANNACHAN (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Gary BARTON (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Soc,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward9Calton_glasgow12-09.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward9Calton_glasgow12-09.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward1Linn_glasgow12-01.csv,TUSC,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward1Linn_glasgow12-01.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward1Linn_glasgow12-01.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward1Linn_glasgow12-01.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward1Linn_glasgow12-01.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward1Linn_glasgow12-01.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward1Linn_glasgow12-01.csv,Grn,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,SC,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,UKIP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,Grn,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,Phil JARVIS (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward13Garscadden-Scotstounhill_glasgow12-13.csv,TUSC,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,Soc,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,Grn,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward15Maryhill-Kelvin_glasgow12-15.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,TUSC,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,Colin DEANS (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,Chris CREIGHTON (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,Grn,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward2Newlands-Auldburn_glasgow12-02.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,LD,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,James TROLLAND (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,TUSC,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward14Drumchapel-Anniesland_glasgow12-14.csv,Grn,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,Soc,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,UKIP,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,Glasgow First,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,Con,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,SU,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,LD,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,Grn,['SNP'],['SNP'],['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/glasgow12/Ward12PartickWest_glasgow12-12.csv,SC,['SNP'],['SNP'],['SNP'],['Lab'],['SNP'],['Lab'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['Lab'],['SNP']
/dumgal17-ballots/Nith_dumgal17-09.csv,John DENNIS (Ind),['Con'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/Nith_dumgal17-09.csv,Niall COWAN (Ind),['Con'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/Nith_dumgal17-09.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/Nith_dumgal17-09.csv,David Robert SLATER (Ind),['Con'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/Nith_dumgal17-09.csv,Lab,['Con'],['Con'],['Con'],['Con'],['SNP'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/Nith_dumgal17-09.csv,Con,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/Nith_dumgal17-09.csv,Andrew CROSBIE (Ind),['Con'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/Nith_dumgal17-09.csv,Grn,['Con'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,Lab,['Con'],['Con'],['Con'],['LD'],['LD'],['LD'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['LD'],['Con']
/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,SNP,['Con'],['Con'],['Con'],['Lab'],['LD'],['LD'],['LD'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['LD'],['Con']
/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,Allan WEILD (Ind),['Con'],['Con'],['Con'],['Con'],['LD'],['LD'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['LD'],['Con']
/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,LD,['Con'],['Con'],['Con'],['Lab'],['Lab'],['Lab'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Lab'],['Con']
/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,Con,['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD'],['LD']
/dumgal17-ballots/AnnandaleSouth_dumgal17-10.csv,Libtn,['Con'],['Con'],['Con'],['Con'],['LD'],['LD'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['LD'],['Con']
/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Con,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,SNP,['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,Lab,['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/AnnandaleNorth_dumgal17-11.csv,LD,['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/glasgow12/Ward5Govan_glasgow12-05.csv,SU,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,John FLANAGAN (Ind),['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,Sol,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,Grn,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,Glasgow First,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,Con,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,LD,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward5Govan_glasgow12-05.csv,Pir,['SNP'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward5Govan_glasgow12-05.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Jim MCCOLM (Ind),['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Lab,['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Grn,['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Richard OXLEY (Ind),['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,John MCCUTCHEON (Ind),['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,Con,['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)'],['Jim MCCOLM (Ind)']
/dumgal17-ballots/MidGallowayandWigtownWest_dumgal17-02.csv,SNP,['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con'],['Con']
/glasgow12/Ward6Pollokshields_glasgow12-06.csv,Lab,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
/glasgow12/Ward6Pollokshields_glasgow12-06.csv,SNP,['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab'],['Lab']
/glasgow12/Ward6Pollokshields_glasgow12-06.csv,Con,['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP'],['SNP']
