voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Cara QUINN Scottish Green Party,Graham John LINDSAY Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,Mark MCLUCKIE Scottish Labour Party,Phil FAIRLIE Scottish National Party (SNP),Daniel ROONEY Scottish Labour Party,Darren LEE Scottish Conservative and Unionist,4
1,Cara QUINN Scottish Green Party,Graham John LINDSAY Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,Mark MCLUCKIE Scottish Labour Party,Phil FAIRLIE Scottish National Party (SNP),Daniel ROONEY Scottish Labour Party,Darren LEE Scottish Conservative and Unionist,4
2,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
3,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
4,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
5,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
6,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
7,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
8,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
9,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
10,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
11,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
12,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
13,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
14,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
15,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
16,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
17,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
18,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Cara QUINN Scottish Green Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,4
19,Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,Graham John LINDSAY Scottish National Party (SNP),Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Cara QUINN Scottish Green Party,Daniel ROONEY Scottish Labour Party,4
20,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Mark MCLUCKIE Scottish Labour Party,Laura QUIN Scottish Liberal Democrats,Daniel ROONEY Scottish Labour Party,Cara QUINN Scottish Green Party,Darren LEE Scottish Conservative and Unionist,4
21,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
22,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
23,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
24,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
25,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
26,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
27,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
28,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
29,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
30,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
31,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
32,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
33,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
34,Graham John LINDSAY Scottish National Party (SNP),Phil FAIRLIE Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
35,Mark MCLUCKIE Scottish Labour Party,Darren LEE Scottish Conservative and Unionist,Laura QUIN Scottish Liberal Democrats,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,4
36,Mark MCLUCKIE Scottish Labour Party,Darren LEE Scottish Conservative and Unionist,Laura QUIN Scottish Liberal Democrats,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,4
37,Mark MCLUCKIE Scottish Labour Party,Darren LEE Scottish Conservative and Unionist,Laura QUIN Scottish Liberal Democrats,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,4
38,Mark MCLUCKIE Scottish Labour Party,Darren LEE Scottish Conservative and Unionist,Laura QUIN Scottish Liberal Democrats,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,4
39,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,Cara QUINN Scottish Green Party,Darren LEE Scottish Conservative and Unionist,4
40,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,Cara QUINN Scottish Green Party,Darren LEE Scottish Conservative and Unionist,4
41,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,Phil FAIRLIE Scottish National Party (SNP),Graham John LINDSAY Scottish National Party (SNP),Laura QUIN Scottish Liberal Democrats,Cara QUINN Scottish Green Party,Darren LEE Scottish Conservative and Unionist,4
42,Darren LEE Scottish Conservative and Unionist,Daniel ROONEY Scottish Labour Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
43,Darren LEE Scottish Conservative and Unionist,Daniel ROONEY Scottish Labour Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
44,Darren LEE Scottish Conservative and Unionist,Daniel ROONEY Scottish Labour Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
45,Darren LEE Scottish Conservative and Unionist,Daniel ROONEY Scottish Labour Party,Laura QUIN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
46,Phil FAIRLIE Scottish National Party (SNP),Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,Graham John LINDSAY Scottish National Party (SNP),Darren LEE Scottish Conservative and Unionist,skipped,skipped,4
47,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
48,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
49,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
50,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
51,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
52,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
53,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
54,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
55,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
56,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
57,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
58,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
59,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
60,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
61,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
62,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
63,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
64,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
65,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
66,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
67,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
68,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
69,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
70,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
71,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
72,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
73,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
74,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
75,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
76,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
77,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
78,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
79,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
80,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
81,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
82,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
83,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
84,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
85,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
86,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
87,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
88,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
89,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
90,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
91,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
92,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
93,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
94,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
95,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
96,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
97,Darren LEE Scottish Conservative and Unionist,Mark MCLUCKIE Scottish Labour Party,Daniel ROONEY Scottish Labour Party,skipped,skipped,skipped,skipped,4
