voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
1,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
2,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
3,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
4,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
5,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
6,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
7,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
8,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
9,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
10,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
11,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
12,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
13,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
14,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
15,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
16,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
17,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
18,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
19,Kayleigh VAN DONGEN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,9
