voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
1,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
2,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
3,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
4,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
5,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
6,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
7,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
8,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
9,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
10,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
11,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
12,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
13,Locky CAMERON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
14,Locky CAMERON (Ind),Gail CASEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
15,Locky CAMERON (Ind),Gail CASEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
16,Locky CAMERON (Ind),Gail CASEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
17,Locky CAMERON (Ind),Gail CASEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
18,Locky CAMERON (Ind),Gail CASEY (Lab),William HENDRIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
19,Locky CAMERON (Ind),Gail CASEY (Lab),William HENDRIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
20,Locky CAMERON (Ind),Gail CASEY (Lab),William HENDRIE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
21,Locky CAMERON (Ind),Gail CASEY (Lab),William HENDRIE (SNP),Joe HENRY (Ind),David JARDINE (C),Daniel LENNIE (Lab),Marie A MCNAIR (SNP),Frank MCNIFF (SNP),Brian MURRAY (Ind),skipped,4,9
22,Locky CAMERON (Ind),Gail CASEY (Lab),Joe HENRY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
23,Locky CAMERON (Ind),Gail CASEY (Lab),Joe HENRY (Ind),David JARDINE (C),skipped,skipped,skipped,skipped,skipped,skipped,4,9
24,Locky CAMERON (Ind),Gail CASEY (Lab),Joe HENRY (Ind),Marie A MCNAIR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4,9
25,Locky CAMERON (Ind),Gail CASEY (Lab),David JARDINE (C),Daniel LENNIE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4,9
26,Locky CAMERON (Ind),Gail CASEY (Lab),Daniel LENNIE (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,9
