file,numCands,plurality,IRV,top-two,borda-pm,borda-om,borda-avg,top-3-truncation,condorcet,minimax,smith_plurality,smith_irv,smith-minimax,ranked-pairs,bucklin,approval,top4_plurality,top4_IRV,top4_top-two,top4_borda-pm,top4_borda-om,top4_borda-avg,top4_top-3-truncation,top4_condorcet,top4_minimax,top4_smith_plurality,top4_smith_irv,top4_smith-minimax,top4_ranked-pairs,top4_bucklin,top4_approval
analysis/mimic_single_party/data/argyll22/Ward2-KintyreandtheIslands_ward2.csv,6,['SNP'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['LD'],['LD'],['SNP'],[],['SNP'],['SNP'],['John MCALPINE (Ind)'],['SNP'],['SNP'],['LD'],['SNP'],['SNP'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['SNP'],['SNP'],['SNP'],[],['SNP'],['SNP'],['John MCALPINE (Ind)'],['SNP'],['SNP'],['LD'],['SNP']
raw_data/scotland/processed_data/argyll22/Ward2-KintyreandtheIslands_ward2.csv,7,['Dougie MCFADZEAN (SNP)'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['Robin CURRIE (LD)'],['Robin CURRIE (LD)'],['Dougie MCFADZEAN (SNP)'],[],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],['John MCALPINE (Ind)'],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],['Robin CURRIE (LD)'],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['John MCALPINE (Ind)'],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],[],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],['John MCALPINE (Ind)'],['Dougie MCFADZEAN (SNP)'],['Dougie MCFADZEAN (SNP)'],['Robin CURRIE (LD)'],['Dougie MCFADZEAN (SNP)']
