voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,numSeats,numCands
0,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
1,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
2,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
3,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
4,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
5,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
6,Tommy SLOAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,,7
7,Tommy SLOAN (Ind),Andrew GIUSTI (Con),skipped,skipped,skipped,skipped,skipped,,7
8,Tommy SLOAN (Ind),Andrew GIUSTI (Con),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,,7
9,Tommy SLOAN (Ind),Andrew GIUSTI (Con),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,,7
10,Tommy SLOAN (Ind),John MCCUTCHEON (Lab),Chrissie HILL (Con),Ben DASHPER (SNP),Willie SCOBIE (Ind),Peter Richard BARLOW (Grn),skipped,,7
11,Tommy SLOAN (Ind),John MCCUTCHEON (Lab),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,,7
12,Tommy SLOAN (Ind),John MCCUTCHEON (Lab),Willie SCOBIE (Ind),Andrew GIUSTI (Con),Ben DASHPER (SNP),Peter Richard BARLOW (Grn),skipped,,7
13,Tommy SLOAN (Ind),Peter Richard BARLOW (Grn),skipped,skipped,skipped,skipped,skipped,,7
14,Tommy SLOAN (Ind),Peter Richard BARLOW (Grn),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,,7
15,Tommy SLOAN (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,,7
16,Tommy SLOAN (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,,7
17,Tommy SLOAN (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,,7
18,Tommy SLOAN (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,,7
19,Tommy SLOAN (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,,7
20,Tommy SLOAN (Ind),Willie SCOBIE (Ind),skipped,skipped,skipped,skipped,skipped,,7
