voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,David TATE (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
