voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,numSeats,numCands
0,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
1,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
2,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
3,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
4,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
5,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
6,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
7,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
8,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
9,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
10,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
11,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
12,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
13,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
14,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
15,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
16,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
17,# ALTERNATIVE NAME 9: George Savage (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
18,# ALTERNATIVE NAME 9: George Savage (Ind),LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
19,# ALTERNATIVE NAME 9: George Savage (Ind),LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
20,# ALTERNATIVE NAME 9: George Savage (Ind),LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
21,# ALTERNATIVE NAME 9: George Savage (Ind),LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
22,# ALTERNATIVE NAME 9: George Savage (Ind),LD,Grn,Con,SNP,Sol,Soc,Lab,skipped,skipped,,10
23,# ALTERNATIVE NAME 9: George Savage (Ind),LD,Grn,Lab,Con,Soc,SNP,Sol,skipped,skipped,,10
24,# ALTERNATIVE NAME 9: George Savage (Ind),LD,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
25,# ALTERNATIVE NAME 9: George Savage (Ind),LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
26,# ALTERNATIVE NAME 9: George Savage (Ind),LD,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,10
27,# ALTERNATIVE NAME 9: George Savage (Ind),LD,Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
28,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
29,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
30,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
31,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
32,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
33,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,Soc,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
34,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,Soc,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
35,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,Soc,LD,skipped,skipped,skipped,skipped,skipped,skipped,,10
36,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,Soc,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,10
37,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,SNP,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
38,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,SNP,Grn,Soc,LD,Con,Lab,skipped,skipped,,10
39,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,SNP,Lab,Grn,skipped,skipped,skipped,skipped,skipped,,10
40,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,SNP,Soc,skipped,skipped,skipped,skipped,skipped,skipped,,10
41,# ALTERNATIVE NAME 9: George Savage (Ind),Sol,Con,Grn,LD,Lab,Soc,SNP,skipped,skipped,,10
42,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
43,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
44,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
45,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
46,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,LD,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
47,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,LD,Con,SNP,Soc,Sol,Lab,skipped,skipped,,10
48,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,LD,Lab,Soc,Sol,SNP,Con,skipped,skipped,,10
49,# ALTERNATIVE NAME 9: George Savage (Ind),Grn,Lab,SNP,skipped,skipped,skipped,skipped,skipped,skipped,,10
50,# ALTERNATIVE NAME 9: George Savage (Ind),Lab,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,,10
