8 1
23593 1 0
2225 1 2 0
11 1 2 3 0
1 1 2 3 4 7 0
1 1 2 3 5 6 0
1 1 2 3 5 7 0
1 1 2 3 6 7 0
1 1 2 3 6 8 0
2 1 2 3 7 0
253 1 2 4 0
2 1 2 4 3 0
1 1 2 4 3 7 0
26 1 2 4 5 0
25 1 2 4 5 6 0
23 1 2 4 5 7 0
27 1 2 4 5 8 0
32 1 2 4 6 0
3 1 2 4 6 3 0
45 1 2 4 6 5 0
38 1 2 4 6 7 0
26 1 2 4 6 8 0
42 1 2 4 7 0
1 1 2 4 7 3 0
34 1 2 4 7 5 0
59 1 2 4 7 6 0
40 1 2 4 7 8 0
15 1 2 4 8 0
2 1 2 4 8 3 0
28 1 2 4 8 5 0
34 1 2 4 8 6 0
14 1 2 4 8 7 0
455 1 2 5 0
2 1 2 5 3 0
1 1 2 5 3 4 0
1 1 2 5 3 7 0
1 1 2 5 3 8 0
31 1 2 5 4 0
3 1 2 5 4 3 0
32 1 2 5 4 6 0
39 1 2 5 4 7 0
27 1 2 5 4 8 0
15 1 2 5 6 0
38 1 2 5 6 4 0
24 1 2 5 6 7 0
19 1 2 5 6 8 0
63 1 2 5 7 0
9 1 2 5 7 3 0
190 1 2 5 7 4 0
53 1 2 5 7 6 0
81 1 2 5 7 8 0
127 1 2 5 8 0
2 1 2 5 8 3 0
77 1 2 5 8 4 0
37 1 2 5 8 6 0
223 1 2 5 8 7 0
128 1 2 6 0
1 1 2 6 3 0
1 1 2 6 3 5 0
30 1 2 6 4 0
1 1 2 6 4 3 0
24 1 2 6 4 5 0
41 1 2 6 4 7 0
20 1 2 6 4 8 0
12 1 2 6 5 0
1 1 2 6 5 3 0
23 1 2 6 5 4 0
49 1 2 6 5 7 0
29 1 2 6 5 8 0
10 1 2 6 7 0
1 1 2 6 7 3 0
116 1 2 6 7 4 0
17 1 2 6 7 5 0
11 1 2 6 7 8 0
13 1 2 6 8 0
2 1 2 6 8 3 0
48 1 2 6 8 4 0
10 1 2 6 8 5 0
32 1 2 6 8 7 0
391 1 2 7 0
6 1 2 7 3 0
3 1 2 7 3 5 0
1 1 2 7 3 6 0
1 1 2 7 3 8 0
168 1 2 7 4 0
2 1 2 7 4 3 0
145 1 2 7 4 5 0
271 1 2 7 4 6 0
57 1 2 7 4 8 0
51 1 2 7 5 0
7 1 2 7 5 3 0
52 1 2 7 5 4 0
36 1 2 7 5 6 0
48 1 2 7 5 8 0
12 1 2 7 6 0
55 1 2 7 6 4 0
28 1 2 7 6 5 0
13 1 2 7 6 8 0
26 1 2 7 8 0
4 1 2 7 8 3 0
38 1 2 7 8 4 0
32 1 2 7 8 5 0
16 1 2 7 8 6 0
311 1 2 8 0
4 1 2 8 3 0
1 1 2 8 3 4 0
1 1 2 8 3 7 0
35 1 2 8 4 0
2 1 2 8 4 3 0
37 1 2 8 4 5 0
44 1 2 8 4 6 0
28 1 2 8 4 7 0
65 1 2 8 5 0
42 1 2 8 5 4 0
26 1 2 8 5 6 0
66 1 2 8 5 7 0
10 1 2 8 6 0
2 1 2 8 6 3 0
33 1 2 8 6 4 0
15 1 2 8 6 5 0
24 1 2 8 6 7 0
42 1 2 8 7 0
5 1 2 8 7 3 0
130 1 2 8 7 4 0
43 1 2 8 7 5 0
23 1 2 8 7 6 0
50 1 3 0
3 1 3 2 0
1 1 3 2 5 0
1 1 3 2 6 4 0
1 1 3 2 6 5 0
1 1 3 2 6 7 0
1 1 3 2 7 5 0
1 1 3 2 7 6 0
1 1 3 4 0
1 1 3 4 6 0
1 1 3 4 6 7 0
2 1 3 4 7 2 0
1 1 3 4 7 6 0
1 1 3 5 0
1 1 3 5 2 0
1 1 3 5 4 0
1 1 3 5 6 0
1 1 3 5 6 4 0
1 1 3 5 7 2 0
1 1 3 5 7 4 0
1 1 3 5 7 6 0
1 1 3 5 7 8 0
5 1 3 6 0
2 1 3 6 2 4 0
1 1 3 6 2 7 0
1 1 3 6 2 8 0
1 1 3 6 5 2 0
1 1 3 6 5 8 0
1 1 3 6 7 5 0
1 1 3 6 8 4 0
1 1 3 6 8 5 0
3 1 3 7 0
1 1 3 7 2 4 0
1 1 3 7 2 8 0
1 1 3 7 4 8 0
1 1 3 7 5 2 0
1 1 3 7 6 0
861 1 4 0
157 1 4 2 0
1 1 4 2 3 5 0
1 1 4 2 3 6 0
22 1 4 2 5 0
26 1 4 2 5 6 0
25 1 4 2 5 7 0
19 1 4 2 5 8 0
22 1 4 2 6 0
29 1 4 2 6 5 0
55 1 4 2 6 7 0
21 1 4 2 6 8 0
26 1 4 2 7 0
22 1 4 2 7 5 0
47 1 4 2 7 6 0
18 1 4 2 7 8 0
9 1 4 2 8 0
10 1 4 2 8 5 0
14 1 4 2 8 6 0
20 1 4 2 8 7 0
3 1 4 3 0
1 1 4 3 5 2 0
1 1 4 3 7 5 0
1 1 4 3 8 0
131 1 4 5 0
16 1 4 5 2 0
28 1 4 5 2 6 0
33 1 4 5 2 7 0
14 1 4 5 2 8 0
14 1 4 5 6 0
22 1 4 5 6 2 0
1 1 4 5 6 3 0
22 1 4 5 6 7 0
15 1 4 5 6 8 0
11 1 4 5 7 0
25 1 4 5 7 2 0
2 1 4 5 7 3 0
27 1 4 5 7 6 0
25 1 4 5 7 8 0
13 1 4 5 8 0
20 1 4 5 8 2 0
22 1 4 5 8 6 0
19 1 4 5 8 7 0
126 1 4 6 0
14 1 4 6 2 0
35 1 4 6 2 5 0
61 1 4 6 2 7 0
38 1 4 6 2 8 0
1 1 4 6 3 8 0
6 1 4 6 5 0
17 1 4 6 5 2 0
39 1 4 6 5 7 0
17 1 4 6 5 8 0
6 1 4 6 7 0
34 1 4 6 7 2 0
11 1 4 6 7 5 0
11 1 4 6 7 8 0
5 1 4 6 8 0
11 1 4 6 8 2 0
1 1 4 6 8 3 0
6 1 4 6 8 5 0
14 1 4 6 8 7 0
145 1 4 7 0
41 1 4 7 2 0
1 1 4 7 2 3 0
39 1 4 7 2 5 0
72 1 4 7 2 6 0
17 1 4 7 2 8 0
1 1 4 7 3 6 0
28 1 4 7 5 0
26 1 4 7 5 2 0
1 1 4 7 5 3 0
34 1 4 7 5 6 0
21 1 4 7 5 8 0
9 1 4 7 6 0
42 1 4 7 6 2 0
18 1 4 7 6 5 0
4 1 4 7 6 8 0
13 1 4 7 8 0
14 1 4 7 8 2 0
21 1 4 7 8 5 0
16 1 4 7 8 6 0
53 1 4 8 0
7 1 4 8 2 0
