4 1
4 1 0
1 1 2 0
2 1 2 3 0
1 1 2 4 0
1 1 3 0
2 1 3 2 0
5 1 3 4 0
2 1 4 3 0
23911 2 0
1 2 1 0
1 2 1 3 0
1 2 1 4 0
2172 2 3 0
2 2 3 1 0
11864 2 3 4 0
5477 2 4 0
2 2 4 1 0
28419 2 4 3 0
9902 3 0
3 3 1 0
3 3 1 2 0
2 3 1 4 0
1461 3 2 0
2 3 2 1 0
5939 3 2 4 0
4838 3 4 0
2 3 4 1 0
11142 3 4 2 0
33114 4 0
1 4 1 2 0
6337 4 2 0
20953 4 2 3 0
10025 4 3 0
2 4 3 1 0
23630 4 3 2 0
0
Anthony Faber
Gerardo Sandoval
Ronald Chun
Phil Ting
