5 1
9252 1 0
518 1 2 0
540 1 2 3 0
1037 1 2 4 0
1047 1 2 5 0
1278 1 3 0
649 1 3 2 0
2269 1 3 4 0
1780 1 3 5 0
3181 1 4 0
1522 1 4 2 0
3405 1 4 3 0
2981 1 4 5 0
2629 1 5 0
1015 1 5 2 0
2314 1 5 3 0
2588 1 5 4 0
1686 2 0
318 2 1 0
309 2 1 3 0
498 2 1 4 0
583 2 1 5 0
127 2 3 0
203 2 3 1 0
186 2 3 4 0
182 2 3 5 0
239 2 4 0
526 2 4 1 0
290 2 4 3 0
273 2 4 5 0
153 2 5 0
432 2 5 1 0
284 2 5 3 0
307 2 5 4 0
5676 3 0
906 3 1 0
482 3 1 2 0
1541 3 1 4 0
1132 3 1 5 0
208 3 2 0
334 3 2 1 0
305 3 2 4 0
273 3 2 5 0
1956 3 4 0
2110 3 4 1 0
562 3 4 2 0
1128 3 4 5 0
444 3 5 0
915 3 5 1 0
480 3 5 2 0
800 3 5 4 0
25339 4 0
5926 4 1 0
2681 4 1 2 0
7945 4 1 3 0
5942 4 1 5 0
492 4 2 0
1042 4 2 1 0
672 4 2 3 0
656 4 2 5 0
5614 4 3 0
5895 4 3 1 0
1486 4 3 2 0
3389 4 3 5 0
2212 4 5 0
4145 4 5 1 0
738 4 5 2 0
2062 4 5 3 0
6803 5 0
10823 5 1 0
1089 5 1 2 0
11490 5 1 3 0
3450 5 1 4 0
199 5 2 0
474 5 2 1 0
325 5 2 3 0
316 5 2 4 0
654 5 3 0
1490 5 3 1 0
399 5 3 2 0
744 5 3 4 0
1536 5 4 0
2252 5 4 1 0
337 5 4 2 0
1017 5 4 3 0
0
SHARMIN BOCK
VU VUONG TRINH
BILL FAZIO
GEORGE GASCÓN
DAVID ONEK
