voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,numSeats,numCands
0,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
1,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
2,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
3,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
4,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
5,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
6,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
7,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
8,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
9,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
10,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
11,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
12,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
13,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
14,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
15,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
16,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
17,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
18,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
19,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
20,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
21,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
22,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
23,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
24,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
25,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
26,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
27,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
28,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
29,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
30,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
31,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
32,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
33,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
34,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
35,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Jamie ROBERTSON ((UKIP)),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
36,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
37,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
38,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
39,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Paul CORRAN (Ind),Jamie COCOZZA ((TUSC)),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Frank MCAVEETY (Lab),Steven MARSHALL (SDP),skipped,skipped,skipped,4,12
40,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Paul CORRAN (Ind),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
41,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
42,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
43,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
44,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
45,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Paul CORRAN (Ind),Jamie COCOZZA ((TUSC)),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
46,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
47,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
48,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
49,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
50,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
51,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
52,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
53,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),Paul CORRAN (Ind),Jamie COCOZZA ((TUSC)),Steven MARSHALL (SDP),THOMAS KERR (C),Jamie ROBERTSON ((UKIP)),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,4,12
54,Kevin CAMPBELL (Grn),Jamie ROBERTSON ((UKIP)),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
55,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Jamie COCOZZA ((TUSC)),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
56,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Jamie COCOZZA ((TUSC)),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
57,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Michelle FERNS (SNP),ALEX KERR (SNP),Laura DOHERTY (SNP),Frank MCAVEETY (Lab),Timothy POLLARD (LD),THOMAS KERR (C),Jamie ROBERTSON ((UKIP)),skipped,skipped,skipped,skipped,4,12
58,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,12
