voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Rebecca COLEMAN-BENNETT (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
