,plurality,plurality_runoff,IRV,smith_irv,smith_plurality,minimax,smith_minimax,ranked_pairs,Borda_PM,Borda_OM,Borda_AVG,bucklin
strat_compromise,1.2588114097310135,0.202304985040743,0.09903180292953447,0.007625182873136267,0.008232650262579671,0.007959952756724935,0.007959952756724935,0.007959952756724935,0.5061611776408843,1.0483024846991693,0.678308118867697,0.1572442866954072
strat_truncate_L,0.0,-0.20173840225070808,-0.21885210680476747,-0.20776991297012334,-0.21821827085562545,-0.22194974568052625,-0.22194974568052625,-0.22127570300845503,0.5561328723274253,-1.4029163552971866,-0.091996748845387,0.7781770254433877
strat_truncate_W,0.0,-0.0606623951982857,-0.07311867146278073,-0.06874744158668787,-0.056179348826433724,-0.060189256729488966,-0.060189256729488966,-0.05807298193311872,0.4711501959985918,-0.16037346864244678,0.25003625204841584,0.6112207593415565
strat_bury_shallow,0.0,-0.04815183382105924,-0.0499594412803414,-0.036107221488702906,-0.0029262884153324637,-0.010781788324723433,-0.010781788324723433,-0.009327859171253755,0.3579660571085953,0.15509457134539015,0.2751982652242548,0.4354761140654793
strat_bury_deep,0.0,0.5142777148349195,0.5375172140779277,0.5506217455820667,0.6345008403786904,0.7191192490110749,0.7190048951716952,0.7592670035109056,0.5864316871593462,1.624432150082757,1.2837568960816972,0.547640024219446
