,plurality,plurality_runoff,IRV,smith_irv,smith_plurality,minimax,smith_minimax,ranked_pairs,Borda_PM,Borda_OM,Borda_AVG,bucklin
strat_compromise,0.1635988494366143,0.03300370088933921,0.012060959135427226,0.0006575059101654846,0.0018173758865248227,0.0006575059101654846,0.0006575059101654846,0.0006575059101654846,0.05186208590463913,0.11789347374453703,0.07089355433770314,0.013179029402433665
strat_truncate_L,0.0,0.05319683025800052,0.06114916899491372,0.07446814906921281,0.07406182519214426,0.07056321830257996,0.07056321830257996,0.07091782823165797,0.14751232563732472,0.23492383306212833,0.10014020652318502,0.2172703158740372
strat_truncate_W,0.0,0.13269037896697433,0.1453529085178016,0.16564166231719368,0.16204106669532148,0.1667596686213702,0.1667596686213702,0.16747627618638206,0.2316837959125181,0.1551684525088776,0.2127125484838242,0.31937562043944817
strat_bury_shallow,0.0,0.1774556609662984,0.19227293835006481,0.21878988082445397,0.21431753579359852,0.2253234920123206,0.2253234920123206,0.22543430761515748,0.2565561261039972,0.3185393384196563,0.27691664619855993,0.33802993204588744
strat_bury_deep,0.0,0.35012687027314343,0.3540877685159568,0.39495442008739556,0.3836304406783102,0.4794111645840352,0.4794111645840352,0.4787656197230648,0.33161637908978187,0.659426713947987,0.4919123798778035,0.3729044817475649
