voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
16,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Robert REID Alba Party for independence (API),skipped,skipped,skipped,skipped,3
17,"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Alexander MCLELLAN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ashish MALIK Scottish Green Party (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Alexander MCLELLAN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ashish MALIK Scottish Green Party (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Robert REID Alba Party for independence (API),skipped,skipped,skipped,skipped,3
23,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Robert REID Alba Party for independence (API),skipped,skipped,skipped,skipped,3
24,Eileen Frances DELANEY Scottish Liberal Democrats (LD),Robert REID Alba Party for independence (API),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Eileen Frances DELANEY Scottish Liberal Democrats (LD),Robert REID Alba Party for independence (API),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Ashish MALIK Scottish Green Party (Grn),Alexander MCLELLAN Scottish National Party (SNP),Ross James GRANT Aberdeen Labour (Lab),Kairin VAN SWEEDEN Scottish National Party (SNP),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,3
27,Kairin VAN SWEEDEN Scottish National Party (SNP),Alexander MCLELLAN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Peter NICOL Independent (Ind),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Shona SIMPSON Aberdeen Labour (Lab),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Robert REID Alba Party for independence (API),Ross James GRANT Aberdeen Labour (Lab),Vish ARCHER Scottish Conservative and Unionist (Con),3
28,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",skipped,skipped,skipped,skipped,skipped,3
29,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",skipped,skipped,skipped,skipped,skipped,3
30,Robert REID Alba Party for independence (API),Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),skipped,skipped,skipped,skipped,skipped,3
31,Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",skipped,skipped,skipped,skipped,skipped,3
32,Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",skipped,skipped,skipped,skipped,skipped,3
33,Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ashish MALIK Scottish Green Party (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Robert REID Alba Party for independence (API),Alexander MCLELLAN Scottish National Party (SNP),Shona SIMPSON Aberdeen Labour (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ashish MALIK Scottish Green Party (Grn),Alexander MCLELLAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
36,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
39,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
41,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
48,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
49,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
50,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
51,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
52,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
53,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
54,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
55,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
56,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
57,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
58,Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Shona SIMPSON Aberdeen Labour (Lab),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Peter NICOL Independent (Ind),Robert REID Alba Party for independence (API),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,3
59,Alexander MCLELLAN Scottish National Party (SNP),Shona SIMPSON Aberdeen Labour (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
60,Robert REID Alba Party for independence (API),Shona SIMPSON Aberdeen Labour (Lab),Alexander MCLELLAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
61,Ashish MALIK Scottish Green Party (Grn),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),skipped,skipped,skipped,skipped,skipped,skipped,3
62,Ross James GRANT Aberdeen Labour (Lab),Robert REID Alba Party for independence (API),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ashish MALIK Scottish Green Party (Grn),Alexander MCLELLAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
63,Kairin VAN SWEEDEN Scottish National Party (SNP),Peter NICOL Independent (Ind),Alexander MCLELLAN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,3
64,Robert REID Alba Party for independence (API),Peter NICOL Independent (Ind),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
65,Ashish MALIK Scottish Green Party (Grn),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,3
66,Ashish MALIK Scottish Green Party (Grn),Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,3
67,Ross James GRANT Aberdeen Labour (Lab),Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Alexander MCLELLAN Scottish National Party (SNP),Shona SIMPSON Aberdeen Labour (Lab),skipped,skipped,skipped,skipped,skipped,3
68,Alexander MCLELLAN Scottish National Party (SNP),Robert REID Alba Party for independence (API),Ashish MALIK Scottish Green Party (Grn),Kairin VAN SWEEDEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
69,Vish ARCHER Scottish Conservative and Unionist (Con),Peter NICOL Independent (Ind),Alexander MCLELLAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
70,Peter NICOL Independent (Ind),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Vish ARCHER Scottish Conservative and Unionist (Con),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ashish MALIK Scottish Green Party (Grn),Alexander MCLELLAN Scottish National Party (SNP),Robert REID Alba Party for independence (API),Kairin VAN SWEEDEN Scottish National Party (SNP),3
71,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
72,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
73,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
74,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
75,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
76,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
77,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
78,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
79,Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
80,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Robert REID Alba Party for independence (API),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Peter NICOL Independent (Ind),Vish ARCHER Scottish Conservative and Unionist (Con),3
81,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Ashish MALIK Scottish Green Party (Grn),Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Peter NICOL Independent (Ind),Eileen Frances DELANEY Scottish Liberal Democrats (LD),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,3
82,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Shona SIMPSON Aberdeen Labour (Lab),Ross James GRANT Aberdeen Labour (Lab),Ashish MALIK Scottish Green Party (Grn),Peter NICOL Independent (Ind),Robert REID Alba Party for independence (API),"Graham Charles ELDER Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life (SFP)",Eileen Frances DELANEY Scottish Liberal Democrats (LD),Vish ARCHER Scottish Conservative and Unionist (Con),3
83,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
84,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
85,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
86,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
87,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
88,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
89,Alexander MCLELLAN Scottish National Party (SNP),Kairin VAN SWEEDEN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
90,Ross James GRANT Aberdeen Labour (Lab),Alexander MCLELLAN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
91,Ross James GRANT Aberdeen Labour (Lab),Alexander MCLELLAN Scottish National Party (SNP),Vish ARCHER Scottish Conservative and Unionist (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
92,Eileen Frances DELANEY Scottish Liberal Democrats (LD),Alexander MCLELLAN Scottish National Party (SNP),Ross James GRANT Aberdeen Labour (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
93,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
94,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
95,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
96,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
97,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
98,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
99,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
100,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
101,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
102,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
103,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
104,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
105,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
106,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
107,Ross James GRANT Aberdeen Labour (Lab),Shona SIMPSON Aberdeen Labour (Lab),Eileen Frances DELANEY Scottish Liberal Democrats (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
